"mz","rt","X100_300_Neg_Blank1.mzXML","X100_300_Neg_Blank2.mzXML","X100_300_Neg_JeansA.mzXML","X100_300_Neg_JeansB.mzXML","X100_300_Neg_JeansC.mzXML","X100_300_Neg_JeansD.mzXML","X100_300_Neg_JeansDx.mzXML","X100_300_Neg_JeansE.mzXML","X100_300_Neg_JeansF.mzXML","X100_300_Neg_JeansG.mzXML","X100_300_Neg_JeansGx.mzXML","MeOH_20190615110736.mzXML","SampleID","formula.pred","isoscore","mserror","ms1score","SMILES","DbID","Adducts","neutralscore","ionmodescore","adductscore"
190.848607381185,2.10353333333333,156481.40625,179719.8125,82830.609375,115344.9375,135680.578125,133390.703125,145792.6875,135638.859375,143492.09375,152385.046875,150377.109375,149895.734375,2,"0","0","0","0","0","0","0","0","0","0"
190.848597208659,2.3188,130597.9921875,140739.984375,71459.1875,98969.5859375,106768.1015625,119918.2265625,129509.734375,124253.296875,124754.265625,131989.28125,131643.390625,160150.078125,12,"0","0","0","0","0","0","0","0","0","0"
190.928370157878,3.49611666666667,277538.875,274712.5,487059.5,340136.34375,324503.8125,324229.9375,295511.1875,315931.90625,305744.0625,301872.1875,278416.3125,255647.03125,3,"C4H3BrN2O2","-0.485439074299386","0.00995033085316809","-0.475488743446217","BrC1=CNC(=O)NC1=O","30","[M-H]-","0","-0.5","1"
188.951507568359,3.89183333333333,120552.25,117510.21875,77830.265625,122212.03125,114998.234375,113580.7890625,114768.1015625,107597.6953125,123128.65625,114962.515625,131973.46875,114793.875,11,"C7H4Cl2O2;C7H4Cl2O2;C7H4Cl2O2;C7H4Cl2O2;C7H4Cl2O2;C7H4Cl2O2;C7H4Cl2O2;C7H4Cl2O2;C6H4ClO3P","-0.00163157971171317;-0.00163157971171317;-0.00163157971171317;-0.00163157971171317;-0.00163157971171317;-0.00163157971171317;-0.00163157971171317;-0.00163157971171317;-0.127162953789206","0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809","0.00831875114145493;0.00831875114145493;0.00831875114145493;0.00831875114145493;0.00831875114145493;0.00831875114145493;0.00831875114145493;0.00831875114145493;-0.117212622936038","OC(=O)c1c(Cl)cccc1Cl;OC(=O)c1cccc(Cl)c1Cl;OC(=O)c1cc(Cl)ccc1Cl;OC(=O)c1ccc(Cl)cc1Cl;OC(=O)c1cc(Cl)cc(Cl)c1;OC(=O)c1ccc(Cl)c(Cl)c1;Oc1c(Cl)cc(Cl)cc1C=O;OC(=O)c1cc(Cl)ccc1Cl;Cl[P]1(=O)Oc2ccccc2O1","10;14;21;23;34;36;2183;21408;7434","[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-","0","0;0;0;0;0;0;0;0;-0.5","1;1;1;1;1;1;1;1;1"
188.949096679688,0.87534,15735.50390625,26886.041015625,20060.244140625,25059.939453125,24800.353515625,26697.787109375,24912.458984375,22025.1015625,187655.734375,51082.4140625,47434.3828125,14595.291015625,9,"0","0","0","0","0","0","0","0","0","0"
191.107732137044,4.51741666666667,51916.79296875,56397.1875,53347.57421875,88703.7734375,1065855.125,266868.25,139178.59375,216448.484375,1385458.125,918350.8125,500750.625,44928.40234375,9,"C12H15O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H18O3;C12H18O3;C12H18O3;C12H18O3;C12H18O3;C12H18O3;C12H18O3;C12H18O3;C12H18O3;C12H18O3;C12H18O3;C11H14","0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507","0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809","0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632","CC(C)(C)c1ccc(CC([O-])=O)cc1;CC(=O)OC(C)(C)Cc1ccccc1;CC(C)CC(=O)OCc1ccccc1;CC(C)C(=O)OCCc1ccccc1;CCCC(=O)OCCc1ccccc1;CC(C)COC(=O)Cc1ccccc1;CC(C)CCOC(=O)c1ccccc1;CCOC(=O)C(CC)c1ccccc1;CCCCOC(=O)Cc1ccccc1;CCC(=O)OCCCc1ccccc1;CC(C)c1ccc(C)cc1OC(C)=O;CCCCCOC(=O)c1ccccc1;CC(C)(C)C(=O)OCc1ccccc1;CC(=O)OC1CC2CC1C3CC=CC23;CC(=O)OC1CC2CC1C3C=CCC23;CC(=O)Oc1ccc(cc1)C(C)(C)C;CCCCC(=O)OCc1ccccc1;CCCCC(=O)Oc1ccc(C)cc1;CC(CCc1ccccc1)OC(C)=O;CC1CCOC(Cc2ccccc2)O1;CCCCOc1ccc(cc1)C(C)=O;CCCCCOc1ccc(C=O)cc1;CCOc1ccc(\C=C\C)cc1OC;CCCCOC(=O)c1ccc(C)cc1;CCCCc1ccc(cc1)C(=O)OC;CCCCCc1ccc(cc1)C(O)=O;COC(=O)c1ccc(cc1)C(C)(C)C;CC(C)(C)c1ccccc1CC(O)=O;CC(Cc1ccccc1)C(C)OC=O;CC(C)c1ccc(COC(C)=O)cc1;CC1CC(OC(C)O1)c2ccccc2;CCc1ccc(cc1)C(=O)C(C)(C)O;CC(C)C=O.O=CCc1ccccc1;C\C=C1/CC2CC1C3CCC(=O)OC23;O=CCOC1CC2CC1C3CC=CC23;CC(C)(C)c1ccc(OCC=O)cc1;CCOc1cc(OCC)cc(OCC)c1;CCCCCC/C=C/C1CC(=O)OC1=O;CCCOc1cc(O)cc(OCCC)c1;CC(C)CCCCCC1=CC(=O)OC1=O;CCOC(COc1ccccc1)OCC;CC(COc1ccccc1)OCCCO;CCCCCCC=O.O=Cc1occc1;COC(COc1c(C)cccc1C)OC;CCc1ccc(OCC(OC)OC)cc1;CCCCC[C@@H](C=C)[C@@H]1CC(=O)OC1=O;CCCCOCc1ccc(O)c(OC)c1;CC1=CC=CC1.C2C=CC=C2","20308;767;1030;1035;1038;1709;2379;3320;3411;3433;4877;8134;8215;8689;8931;9700;9982;10002;10004;12019;12052;12053;13924;14363;16238;17899;18031;18491;19139;20748;22880;27039;28718;36052;41508;41549;8639;18143;18716;18733;20025;23250;27235;39905;39980;43509;43934;23994","[M]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M+CH2O2-H]-","0","0;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;0;-0.5;-0.5;-0.5;0;-0.5;0;-0.5;-0.5;-0.5;0;0;-0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0","0.5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
191.846048990885,1.8688,92039.734375,81734.421875,48224.328125,64372.7109375,78515.609375,85291.8828125,85105.5703125,84161.3046875,75537.5078125,88321.703125,90749.765625,104877.5078125,12,"0","0","0","0","0","0","0","0","0","0"
189.949676513672,0.87534,82372.515625,67858.5625,44349.08984375,37417.12109375,57455.94140625,34897.62109375,45844.58203125,71453.296875,286601.46875,48455.54296875,50197.546875,21491.0703125,9,"0","0","0","0","0","0","0","0","0","0"
189.949676513672,0.87534,33800.9921875,41745.625,44349.08984375,37417.12109375,38728.9375,43223.234375,33952.45703125,34725.5390625,286601.46875,74748.3515625,58522.9765625,21491.0703125,9,"0","0","0","0","0","0","0","0","0","0"
191.107711791992,4.51741666666667,8694.4541015625,9388.080078125,8345.9345703125,9626.962890625,134501.046875,34653.17578125,13832.7783203125,25164.80078125,178276.8125,110142.7890625,67708.984375,4994.71630859375,9,"C12H15O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H18O3;C12H18O3;C12H18O3;C12H18O3;C12H18O3;C12H18O3;C12H18O3;C12H18O3;C12H18O3;C12H18O3;C12H18O3;C11H14","0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507","0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809","0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632","CC(C)(C)c1ccc(CC([O-])=O)cc1;CC(=O)OC(C)(C)Cc1ccccc1;CC(C)CC(=O)OCc1ccccc1;CC(C)C(=O)OCCc1ccccc1;CCCC(=O)OCCc1ccccc1;CC(C)COC(=O)Cc1ccccc1;CC(C)CCOC(=O)c1ccccc1;CCOC(=O)C(CC)c1ccccc1;CCCCOC(=O)Cc1ccccc1;CCC(=O)OCCCc1ccccc1;CC(C)c1ccc(C)cc1OC(C)=O;CCCCCOC(=O)c1ccccc1;CC(C)(C)C(=O)OCc1ccccc1;CC(=O)OC1CC2CC1C3CC=CC23;CC(=O)OC1CC2CC1C3C=CCC23;CC(=O)Oc1ccc(cc1)C(C)(C)C;CCCCC(=O)OCc1ccccc1;CCCCC(=O)Oc1ccc(C)cc1;CC(CCc1ccccc1)OC(C)=O;CC1CCOC(Cc2ccccc2)O1;CCCCOc1ccc(cc1)C(C)=O;CCCCCOc1ccc(C=O)cc1;CCOc1ccc(\C=C\C)cc1OC;CCCCOC(=O)c1ccc(C)cc1;CCCCc1ccc(cc1)C(=O)OC;CCCCCc1ccc(cc1)C(O)=O;COC(=O)c1ccc(cc1)C(C)(C)C;CC(C)(C)c1ccccc1CC(O)=O;CC(Cc1ccccc1)C(C)OC=O;CC(C)c1ccc(COC(C)=O)cc1;CC1CC(OC(C)O1)c2ccccc2;CCc1ccc(cc1)C(=O)C(C)(C)O;CC(C)C=O.O=CCc1ccccc1;C\C=C1/CC2CC1C3CCC(=O)OC23;O=CCOC1CC2CC1C3CC=CC23;CC(C)(C)c1ccc(OCC=O)cc1;CCOc1cc(OCC)cc(OCC)c1;CCCCCC/C=C/C1CC(=O)OC1=O;CCCOc1cc(O)cc(OCCC)c1;CC(C)CCCCCC1=CC(=O)OC1=O;CCOC(COc1ccccc1)OCC;CC(COc1ccccc1)OCCCO;CCCCCCC=O.O=Cc1occc1;COC(COc1c(C)cccc1C)OC;CCc1ccc(OCC(OC)OC)cc1;CCCCC[C@@H](C=C)[C@@H]1CC(=O)OC1=O;CCCCOCc1ccc(O)c(OC)c1;CC1=CC=CC1.C2C=CC=C2","20308;767;1030;1035;1038;1709;2379;3320;3411;3433;4877;8134;8215;8689;8931;9700;9982;10002;10004;12019;12052;12053;13924;14363;16238;17899;18031;18491;19139;20748;22880;27039;28718;36052;41508;41549;8639;18143;18716;18733;20025;23250;27235;39905;39980;43509;43934;23994","[M]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M+CH2O2-H]-","0","0;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;0;-0.5;-0.5;-0.5;0;-0.5;0;-0.5;-0.5;-0.5;0;0;-0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0","0.5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0"
192.928848266602,2.827,828168.8125,856488.0625,644599,753666.1875,780954.3125,790234.5,822259.3125,820192.5,818916.125,819676.0625,852634.375,862500.625,12,"0","0","0","0","0","0","0","0","0","0"
193.926696777344,2.19893333333333,1181051.25,1168493.625,892043.5625,1019947.5625,1081326.5,1161556.875,1177314.375,1110696.5,1121783,1138145.875,1127421.625,1186113.875,12,"0","0","0","0","0","0","0","0","0","0"
194.082239786784,4.8139,1613584.5,1679184.875,1041568.0625,1240983.25,1694284.5,1341052.375,1548488.75,1562669.5,1706176.25,1394885,1845945,1128427.875,11,"C10H13NO3;C10H13NO3;C10H13NO3;C10H13NO3;C10H13NO3;C10H13NO3;C10H13NO3;C9H11NO;C9H11NO;C9H11NO;C9H11NO;C9H11NO;C9H11NO;C9H11NO;C9H11NO;C9H11NO;C9H11NO;C9H11NO;C9H11NO;C9H11NO;C9H11NO;C12H14;C12H14;C12H14;C12H14;C12H14","0.00973996223327387;0.00973996223327387;0.00973996223327387;0.00973996223327387;0.00973996223327387;0.00973996223327387;0.00973996223327387;0.00973996223327387;0.00973996223327387;0.00973996223327387;0.00973996223327387;0.00973996223327387;0.00973996223327387;0.00973996223327387;0.00973996223327387;0.00973996223327387;0.00973996223327387;0.00973996223327387;0.00973996223327387;0.00973996223327387;0.00973996223327387;-0.53490225201702;-0.53490225201702;-0.53490225201702;-0.53490225201702;-0.53490225201702","0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809","0.619690293086442;0.619690293086442;0.619690293086442;0.619690293086442;0.619690293086442;0.619690293086442;0.619690293086442;-0.980309706913558;-0.980309706913558;-0.980309706913558;-0.980309706913558;-0.980309706913558;-0.980309706913558;-0.980309706913558;-0.980309706913558;-0.980309706913558;-0.980309706913558;-0.980309706913558;-0.980309706913558;-0.980309706913558;-0.980309706913558;-1.52495192116385;-1.52495192116385;-1.52495192116385;-1.52495192116385;-1.52495192116385","CC(C)(C)c1ccc(O)c(c1)[N+]([O-])=O;CC(N)(Cc1cccc(O)c1)C(O)=O;C[C@]([NH3+])(Cc1ccc(O)cc1)C([O-])=O;COc1ccc(OC)c(NC(C)=O)c1;[NH3+][C@@H](COCc1ccccc1)C([O-])=O;COc1ccc(NC(C)=O)c(OC)c1;CC(=O)Nc1ccc(OCCO)cc1;CCC(=O)c1ccc(N)cc1;CN(C(C)=O)c1ccccc1;CC(=O)Nc1ccc(C)cc1;CN(C)C(=O)c1ccccc1;CN(C)c1ccc(C=O)cc1;CCC(=O)Nc1ccccc1;CN(C=O)c1ccc(C)cc1;CCN(C=O)c1ccccc1;CCOC=Nc1ccccc1;CNC(=O)Cc1ccccc1;CN(C)c1ccccc1C=O;CN1COc2ccccc2C1;Oc1ccc2CCCNc2c1;CN(C=O)c1cccc(C)c1;CC(=C)c1ccc(cc1)C(C)=C;CC(=C)c1cccc(c1)C(C)=C;C=CC=C.C=Cc1ccccc1;C=CC=C.C=Cc1ccccc1;C=CC=C.C=Cc1ccccc1","1629;1770;5990;10371;11618;16615;23224;43569;579;846;1069;1473;1660;3769;9366;12005;12660;12686;18798;19998;22209;7015;7721;10886;11519;29988","[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-",";0;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0;0;0.5;0;0;0;0.5;0;0;0;0;0;0;0;0;0","0;0;0;-0.5;0;-0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.5;-0.5;-0.5;-0.5;-0.5","1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
194.905843098958,7.2839,104048.1640625,95536.4921875,31845.001953125,72864.6171875,58037.76953125,146227.421875,116954.515625,122261.5234375,104120.453125,121212.6875,110599.921875,70579.0546875,6,"0","0","0","0","0","0","0","0","0","0"
194.92431640625,2.28898333333333,335465.8125,331552.15625,272008.0625,304226,325356.9375,315276.65625,343562.625,339125.3125,326452.09375,323630.15625,331498.28125,347364.96875,12,"0","0","0","0","0","0","0","0","0","0"
194.92421468099,2.9433,235335.28125,217580.8125,123277.8515625,179189.046875,209866.03125,228475.578125,223422.71875,223914.53125,224796.9375,250772.90625,232262.515625,215689.359375,10,"0","0","0","0","0","0","0","0","0","0"
194.082260131836,4.8117,180584,179175.390625,108613.5859375,123001.4453125,162489.015625,135195.171875,157298.421875,162318.78125,167793.171875,179258.03125,172745.09375,112008.1484375,1,"C10H13NO3;C10H13NO3;C10H13NO3;C10H13NO3;C10H13NO3;C10H13NO3;C10H13NO3;C9H11NO;C9H11NO;C9H11NO;C9H11NO;C9H11NO;C9H11NO;C9H11NO;C9H11NO;C9H11NO;C9H11NO;C9H11NO;C9H11NO;C9H11NO;C9H11NO;C12H14;C12H14;C12H14;C12H14;C12H14","0.00993635164923684;0.00993635164923684;0.00993635164923684;0.00993635164923684;0.00993635164923684;0.00993635164923684;0.00993635164923684;0.00993635164923684;0.00993635164923684;0.00993635164923684;0.00993635164923684;0.00993635164923684;0.00993635164923684;0.00993635164923684;0.00993635164923684;0.00993635164923684;0.00993635164923684;0.00993635164923684;0.00993635164923684;0.00993635164923684;0.00993635164923684;-0.534933442654523;-0.534933442654523;-0.534933442654523;-0.534933442654523;-0.534933442654523","0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809","1.0198866825024;1.0198866825024;1.0198866825024;1.0198866825024;1.0198866825024;1.0198866825024;1.0198866825024;-0.980113317497595;-0.980113317497595;-0.980113317497595;-0.980113317497595;-0.980113317497595;-0.980113317497595;-0.980113317497595;-0.980113317497595;-0.980113317497595;-0.980113317497595;-0.980113317497595;-0.980113317497595;-0.980113317497595;-0.980113317497595;-1.52498311180136;-1.52498311180136;-1.52498311180136;-1.52498311180136;-1.52498311180136","CC(C)(C)c1ccc(O)c(c1)[N+]([O-])=O;CC(N)(Cc1cccc(O)c1)C(O)=O;C[C@]([NH3+])(Cc1ccc(O)cc1)C([O-])=O;COc1ccc(OC)c(NC(C)=O)c1;[NH3+][C@@H](COCc1ccccc1)C([O-])=O;COc1ccc(NC(C)=O)c(OC)c1;CC(=O)Nc1ccc(OCCO)cc1;CCC(=O)c1ccc(N)cc1;CN(C(C)=O)c1ccccc1;CC(=O)Nc1ccc(C)cc1;CN(C)C(=O)c1ccccc1;CN(C)c1ccc(C=O)cc1;CCC(=O)Nc1ccccc1;CN(C=O)c1ccc(C)cc1;CCN(C=O)c1ccccc1;CCOC=Nc1ccccc1;CNC(=O)Cc1ccccc1;CN(C)c1ccccc1C=O;CN1COc2ccccc2C1;Oc1ccc2CCCNc2c1;CN(C=O)c1cccc(C)c1;CC(=C)c1ccc(cc1)C(C)=C;CC(=C)c1cccc(c1)C(C)=C;C=CC=C.C=Cc1ccccc1;C=CC=C.C=Cc1ccccc1;C=CC=C.C=Cc1ccccc1","1629;1770;5990;10371;11618;16615;23224;43569;579;846;1069;1473;1660;3769;9366;12005;12660;12686;18798;19998;22209;7015;7721;10886;11519;29988","[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-;[M+Cl]-","0","0;0;0;-0.5;0;-0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.5;-0.5;-0.5;-0.5;-0.5","1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
