"mz","rt","X500_700_Pos_jgu1.mzXML","X500_700_Pos_jgu2.mzXML","X500_700_Pos_jgw1.mzXML","X500_700_Pos_jgw2.mzXML","X500_700_Pos_nju1.mzXML","X500_700_Pos_nju2.mzXML","X500_700_Pos_njw1.mzXML","X500_700_Pos_njw2.mzXML","X500_700_Pos_oju2.mzXML","X500_700_Pos_ojw1.mzXML","formula.pred","SMILES","allscore"
"619.4372965","7.931033333","139263386.109375","138554618.109375","89045434.109375","83328586.109375","304632010.109375","328009770.109375","129151522.109375","124292282.109375","274630506.109375","378189408","C34H61NO7","CCCCCCCCCCCCCCCCCCCN(C(C(=O)OCC(C)C)C(=O)OCC(C)C)C(=O)\C=C/C(O)=O","0"
"619.4372965","7.931033333","139263386.109375","138554618.109375","89045434.109375","83328586.109375","304632010.109375","328009770.109375","129151522.109375","124292282.109375","274630506.109375","378189408","C35H64O5S","CCCCCCCCCCCCc1cccc(c1CCCCCCCCCCCC)[S](O)(=O)=O.CC2CO2.C3CO3","0"
"619.5457153","9.798666667","100","100","100","100","733519.4296875","522000.4921875","100","430494.9296875","104294.4530875","100","C34H68N2O6","CCCCCCCCCCCCCCCCCC(O)=O.CC1(C)CC(N)CC(C)(CN)C1.OC(=O)CCCCC(O)=O","-3.246467404"
"619.5457153","9.798666667","100","100","100","100","733519.4296875","522000.4921875","100","430494.9296875","104294.4530875","100","C34H68N2O6","CCCCCCCCCCCCCCCCCC(O)=O.CC1(C)CC(N)CC(C)(CN)C1.OC(=O)CCCCC(O)=O","-3.246467404"
"619.6319987","9.3862","100","100","100","100","1619864.64160156","1047106.89160156","13191127.2666016","1979955.39160156","1058899.26660156","160597.6094","C40H81N3O2","CCCCCCCCCCCCCCCCCC(=O)NCCNCCNC(=O)CCCCCCCCCCCCCCCCC","0"
"619.6319987","9.3862","100","100","100","100","1619864.64160156","1047106.89160156","13191127.2666016","1979955.39160156","1058899.26660156","160597.6094","C40H81N3O2","CCCCCCCCCCCCCCCCCC(=O)NCCNCCNC(=O)CCCCCCCCCCCCCCCCC","0"
"619.6319987","9.3862","100","100","100","100","1619864.64160156","1047106.89160156","13191127.2666016","1979955.39160156","1058899.26660156","160597.6094","C40H81N3O2","CCCCCCCCCCCCCCCCCC(=O)NCCN(CCN)C(=O)CCCCCCCCCCCCCCCCC","0"
"619.6319987","9.3862","100","100","100","100","1619864.64160156","1047106.89160156","13191127.2666016","1979955.39160156","1058899.26660156","160597.6094","C40H79N3O","CCCCCCCCCCCCCCCCCC(=O)NCCN1CCN=C1CCCCCCCCCCCCCCCCC","-3.95635481422614"
"619.6319987","9.3862","100","100","100","100","1516387.64160156","657997.141601562","15286181.2666016","151551.391601562","1153172.76660156","160597.6094","C40H81N3O2","CCCCCCCCCCCCCCCCCC(=O)NCCNCCNC(=O)CCCCCCCCCCCCCCCCC","0"
"619.6319987","9.3862","100","100","100","100","1516387.64160156","657997.141601562","15286181.2666016","151551.391601562","1153172.76660156","160597.6094","C40H81N3O2","CCCCCCCCCCCCCCCCCC(=O)NCCNCCNC(=O)CCCCCCCCCCCCCCCCC","0"
"619.6319987","9.3862","100","100","100","100","1516387.64160156","657997.141601562","15286181.2666016","151551.391601562","1153172.76660156","160597.6094","C40H81N3O2","CCCCCCCCCCCCCCCCCC(=O)NCCN(CCN)C(=O)CCCCCCCCCCCCCCCCC","0"
"619.6319987","9.3862","100","100","100","100","1516387.64160156","657997.141601562","15286181.2666016","151551.391601562","1153172.76660156","160597.6094","C40H79N3O","CCCCCCCCCCCCCCCCCC(=O)NCCN1CCN=C1CCCCCCCCCCCCCCCCC","-3.95635481422614"
"620.3777873","6.866633333","4358076.828125","6748108.328125","4030482.078125","4141995.828125","100","100","100","100","21683638.328125","13780540","C36H46N2O5","CCC(Oc1ccc(cc1C(C)(C)CC)C(C)(C)CC)C(=O)Nc2cccc(c2)C(=O)CC(=O)Nc3ccccc3OC","-0.502152797"
"620.4405111","7.931033333","46523367.2929688","48405807.2929688","29630813.2929688","28476221.2929688","105621559.292969","116019839.292969","47244359.2929688","44293995.2929688","93072239.2929688","130128032","C35H64O5S","CCCCCCCCCCCCc1cccc(c1CCCCCCCCCCCC)[S](O)(=O)=O.CC2CO2.C3CO3","0"
"620.4405111","7.931033333","46523367.2929688","48405807.2929688","29630813.2929688","28476221.2929688","105621559.292969","116019839.292969","47244359.2929688","44293995.2929688","93072239.2929688","130128032","C34H61NO7","CCCCCCCCCCCCCCCCCCCN(C(C(=O)OCC(C)C)C(=O)OCC(C)C)C(=O)\C=C/C(O)=O","0"
"620.5811971","6.6653","100","100","100","100","100","100","100","180884.84375","1035060.84375","100","C38H70N2O2","CCCCCCCC1C(CCCCC)CCC(CCCCCCCCCN=C=O)C1CCCCCCCCCN=C=O","0"
"620.5811971","6.6653","100","100","100","100","100","100","100","180884.84375","1035060.84375","100","C36H75O3P","CCCCCCCCCCCCOP(OCCCCCCCCCCCC)OCCCCCCCCCCCC","0"
"621.3811035","6.866633333","3301096.37890625","2654130.87890625","2173721.87890625","2371004.62890625","100","100","100","100","9124032.12890625","4725511.5","C36H46N2O5","CCC(Oc1ccc(cc1C(C)(C)CC)C(C)(C)CC)C(=O)Nc2cccc(c2)C(=O)CC(=O)Nc3ccccc3OC","-0.610910077"
"621.3811035","6.866633333","3301096.37890625","2654130.87890625","2173721.87890625","2371004.62890625","100","100","100","100","9124032.12890625","4725511.5","C36H46N2O5","CCC(Oc1ccc(cc1C(C)(C)CC)C(C)(C)CC)C(=O)Nc2cccc(c2)C(=O)CC(=O)Nc3ccccc3OC","-0.610910077"
"621.4428711","7.931033333","10579412.109375","10448588.109375","6890011.609375","6849882.109375","20756232.109375","24798398.109375","10067979.109375","9871253.109375","19942570.109375","29081252","C35H64O5S","CCCCCCCCCCCCc1cccc(c1CCCCCCCCCCCC)[S](O)(=O)=O.CC2CO2.C3CO3","0"
"621.4428711","7.931033333","10579412.109375","10448588.109375","6890011.609375","6849882.109375","20756232.109375","24798398.109375","10067979.109375","9871253.109375","19942570.109375","29081252","C32H62N2O7S","CCCCCCCCCCCCc1ccccc1[S](O)(=O)=O.CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O","-4.4791737180921"
"622.3629354","4.071716667","100","100","100","216475.600585938","100","113766.311485938","100","100","100","1682226.125","C39H47N3O4","CCC(C)(C)c1ccc(OCCCCNC(=O)C2=CC(=N/Nc3ccccc3C(C)=O)/c4ccccc4C2=O)c(c1)C(C)(C)CC","-4.150415983"
"621.3812866","6.837816667","1003183.12890625","785708.12890625","752718.81640625","631711.44140625","100","100","100","100","1980936.50390625","1000666.063","C36H46N2O5","CCC(Oc1ccc(cc1C(C)(C)CC)C(C)(C)CC)C(=O)Nc2cccc(c2)C(=O)CC(=O)Nc3ccccc3OC","-0.554534562"
"621.3812866","6.837816667","1003183.12890625","297948.28520625","752718.81640625","631711.44140625","100","100","100","100","1980936.50390625","1000666.063","C36H46N2O5","CCC(Oc1ccc(cc1C(C)(C)CC)C(C)(C)CC)C(=O)Nc2cccc(c2)C(=O)CC(=O)Nc3ccccc3OC","-0.554534562"
"622.5760091","11.4813","100","100","100","100","100","100","100","506082.8125","100","100","C39H72O4","CCCCCCCC\C=C/CCCCCCCC(=O)OCC(C)OC(=O)CCCCCCC\C=C/CCCCCCCC","-3.68642024228601"
