"mz","rt","X300_500_Neg_jgu1.mzXML","X300_500_Neg_jgu2.mzXML","X300_500_Neg_jgw1.mzXML","X300_500_Neg_jgw2.mzXML","X300_500_Neg_nju1.mzXML","X300_500_Neg_nju2.mzXML","X300_500_Neg_njw1.mzXML","X300_500_Neg_njw2.mzXML","X300_500_Neg_oju2.mzXML","X300_500_Neg_ojw1.mzXML","SampleID","formula.pred","isoscore","mserror","ms1score","SMILES","DbID","Adducts","neutralscore","chracaterscore","ionmodescore","adductscore","MS2score","allscore","temp.scorevalues"
303.098968505859,5.27828333333333,100,100,100,100,100,100,107357.830078125,108358.048828125,100,1237168.25,10,"C17H18ClNO2;C14H14N2O3;C14H14N2O3","-0.535849126882557;0.00979826294694171;0.00979826294694171","0.00995033085316809;-2.98770828475023;-2.98770828475023","-1.44897571910631;-3.82406386795714;-3.82406386795714","[Cl-].CN1CCc2cccc3c2[C@H]1Cc4ccc(O)c(O)c34.[H+];COc1ccc([N-][N+](=O)c2ccc(OC)cc2)cc1;C(Oc1c(c(c([N-][N+](=O)c2c(c(c(OC([2H])([2H])[2H])c(c2[2H])[2H])[2H])[2H])c(c1[2H])[2H])[2H])[2H])([2H])([2H])[2H]","4362;7649;22586","[M-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-","0;0;0","0","0;0;0","1;0;0","0;0;0","-0.44897571910631;-3.82406386795714;-3.82406386795714",0
303.114339192708,4.59533333333333,100,100,100,100,602689.375,545727,755854.375,667610.25,599936.0625,246977.78125,7,"C19H18N2O3;C19H18N2O3;C15H21ClO4","0.00898395903513116;0.00898395903513116;-0.547062764340208","-3.35390793455555;-3.35390793455555;-4.46869694365258","-3.34492397552042;-3.34492397552042;-5.01575970799279","CN1c2ccccc2C(C)(C)C13Oc4ccc(cc4C=C3)[N+]([O-])=O;CN1c2ccccc2C(C)(C)C13Oc4c(cccc4[N+]([O-])=O)C=C3;CCCCOCCOC(=O)COc1ccc(Cl)cc1C","7432;11771;15762","[M-H-H2O]-;[M-H-H2O]-;[M]-","0;0;0","0","0;0;0","0;0;0.5","0;0;0","-3.34492397552042;-3.34492397552042;-4.51575970799279",0
303.121246337891,5.621,411904.854492188,686754.416992188,416964.291992188,311956.635742188,100,100,100,100,123240.885742188,30704.8359375,2,"0","0","0","0","0","0","0","0","0","0","0","0","0",0
303.121693929036,0.881513333333333,3134985.58789062,1781939.08789062,3113127.58789062,2813986.83789062,100,100,100,100,100,100,1,"C20H19NO3","-0.488809641065678","0.00995033085316809","-0.47885931021251","CCOC(=O)\C(NC(=O)c1ccccc1)=C/C=C/c2ccccc2","11820","[M-H-H2O]-","0","0","0","0","0","-0.47885931021251",0
303.121246337891,5.621,411904.854492188,686754.416992188,416964.291992188,311956.635742188,100,100,100,100,123240.885742188,30704.8359375,2,"0","0","0","0","0","0","0","0","0","0","0","0","0",0
303.121846516927,0.832456666666667,580633.337890625,662615.400390625,3113127.58789062,2813986.83789062,100,100,100,100,100,100,3,"C20H19NO3","-0.486090473458245","0.00995033085316809","-0.476140142605077","CCOC(=O)\C(NC(=O)c1ccccc1)=C/C=C/c2ccccc2","11820","[M-H-H2O]-","0","0","0","0","0","-0.476140142605077",0
303.135223388672,3.83966666666667,100,100,100,100,100,100,163934.625,105849.34375,267879.375,1134727.125,10,"C18H21NO;C18H21NO;C15H18N2O2;C10H25NO7S;C21H21BO3","-0.536006737944997;-0.536006737944997;0.00919312755420005;0.00748857391569643;-0.483731433343889","0.00995033085316809;0.00995033085316809;0.00995033085316809;-4.24637380006733;-4.56836064901321","-1.43514731618274;-1.43514731618274;-0.889947450683541;-5.23888522615163;-6.0520920823571","CCCCc1ccc(cc1)N=Cc2ccc(OC)cc2;Nc1ccc(Oc2ccc(cc2)C3CCCCC3)cc1;Nc1cccc(NCC(O)COc2ccccc2)c1;CCO[S]([O-])(=O)=O.CC[N+](CCO)(CCO)CCO;Cc1ccccc1OB(Oc2ccccc2C)Oc3ccccc3C","17867;17861;37122;15468;19880","[M+Cl]-;[M+Cl]-;[M+CH2O2-H]-;[M]-;[M-H-H2O]-","0;0;0;0;0","0","-0.5;-0.5;0;0;0","0;0;0;0.5;0","0;0;0;0;0","0;0;-0.889947450683541;-4.73888522615163;-6.0520920823571",0
303.160298665365,7.06493333333333,100,100,100,100,100,100,100,100,556577.782226562,48813.7890625,9,"C18H24O4;C18H24O4;C18H24O4;C18H24O4;C18H24O4;C18H24O4;C18H26O5;C17H22O2;C17H22O2;C17H22O2","0.00443951348067306;0.00443951348067306;0.00443951348067306;0.00443951348067306;0.00443951348067306;0.00443951348067306;0.00443951348067306;0.00443951348067306;0.00443951348067306;0.00443951348067306","0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809","-0.735610155666159;-0.735610155666159;-0.735610155666159;-0.735610155666159;-0.735610155666159;-0.735610155666159;-0.735610155666159;-0.985610155666159;-0.985610155666159;-0.985610155666159","CCCCOC(=O)C=C.OC(=O)C=C.C=Cc1ccccc1;CC(C)CC(=C)C(O)=O.OC(=O)C=C.C=Cc1ccccc1;CCCCOC(=O)c1ccccc1C(=O)OC2CCCCC2;CC(C)COC(=O)c1ccccc1C(=O)OC2CCCCC2;CCOC(=O)C=C.COC(=O)C(C)=C.C=Cc1ccccc1;C=CC(=O)OCC1CCC2C3CC(CC3COC(=O)C=C)C12;C[C@H]1CCCC(O)CCCCCc2cc(O)cc(O)c2C(=O)O1;CC(C)=CCC/C(C)=C/COC(=O)c1ccccc1;CC(C)=CCCC(C)(OC(=O)c1ccccc1)C=C;Cc1ccc(C)c(O)c1C.Cc2cccc(C)c2O","16731;18289;1287;11881;17717;20586;18032;2381;3574;22241","[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H-H2O]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-","0;0;0;0;0;0;0;0;0;0","0","0;0;-0.5;-0.5;-0.5;-0.5;0;0;0;0","1;1;1;1;1;1;0;0;0;0","0;0;0;0;0;0;0;0;0;0","0.264389844333841;0.264389844333841;0;0;0;0;-0.735610155666159;-0.985610155666159;-0.985610155666159;-0.985610155666159",0
303.173370361328,8.04446666666667,100,100,100,100,2037201.95117188,2039181.82617188,395887.388671875,469752.013671875,100,59470.78125,6,"C16H28O3","0.00939630556838927","0.00995033085316809","-0.647320030245109","CCCCCCCCCCCCC1CC(=O)OC1=O","9144","[M+Cl]-","0","0","-0.5","0","0","0",0
303.200154622396,10.2838,133520.80859375,183522.41796875,115675.37109375,126667.10546875,100,100,100,100,235967.13671875,257411.359375,9,"C14H27NO3","-4.09007686187871","-4.53916703392546","-8.62924389580417","CCCCC(CC)C(=O)NCCCCCC(O)=O","42863","[M+CH2O2-H]-","0","0","0","0","0","0",0
303.200154622396,10.2838,298649.85546875,572393.88671875,1787039.69921875,2347587.57421875,100,283797.48046875,355652.04296875,100,3894837.82421875,1396250.875,9,"C14H27NO3","-4.09007686187871","-4.53916703392546","-8.62924389580417","CCCCC(CC)C(=O)NCCCCCC(O)=O","42863","[M+CH2O2-H]-","0","0","0","0","0","0",0
303.200154622396,10.2838,244621.29296875,572393.88671875,1341705.19921875,2347587.57421875,100,100,100,100,4080171.32421875,924356.3125,9,"C14H27NO3","-4.09007686187871","-4.53916703392546","-8.62924389580417","CCCCC(CC)C(=O)NCCCCCC(O)=O","42863","[M+CH2O2-H]-","0","0","0","0","0","0",0
303.209726969401,11.1322166666667,100,100,100,100,1097393.64453125,1410335.01953125,203648.01953125,295008.36328125,100,100,6,"C16H35O4P;C16H35O4P;C16H35O4P;C17H33ClO2;C17H32O2;C17H32O2;C17H32O2","0.0087286179486259;0.0087286179486259;0.0087286179486259;-0.043071998535116;-0.043071998535116;-0.043071998535116;-0.043071998535116","0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809","0.018678948801794;0.018678948801794;0.018678948801794;-0.0331216676819479;-0.0331216676819479;-0.0331216676819479;-0.0331216676819479","CCCCCCCCCCCCCCCCO[P](O)(O)=O;CCCCCCCCCO[P](O)(=O)OCCCCCCC;CCCCCCCCO[P](O)(=O)OCCCCCCCC;CCCCCCCCCCCCCCCCOC(Cl)=O;CCCCCCCCCCCCCCOC(=O)C=C;CC(CCC=C(C)C)CCC1OC(C)CC(C)(C)O1;CC/C=C/CCCCCCCCO[C@@H]1CCCCO1","10399;24909;42236;16747;16384;25369;39134","[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H]-;[M+Cl]-;[M+Cl]-;[M+Cl]-","0;0;0;0;0;0;0","0","0;0;0;-0.5;-0.5;-0.5;-0.5","0;0;0;0;1;1;1","0;0;0;0;0;0;0","0.018678948801794;0.018678948801794;0.018678948801794;0;0;0;0",0
303.209726969401,11.1322166666667,100,100,100,100,646905.58203125,958441.89453125,171632.36328125,193702.91015625,121410.66015625,100,6,"C16H35O4P;C16H35O4P;C16H35O4P;C17H33ClO2;C17H32O2;C17H32O2;C17H32O2","0.0087286179486259;0.0087286179486259;0.0087286179486259;-0.043071998535116;-0.043071998535116;-0.043071998535116;-0.043071998535116","0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809","0.018678948801794;0.018678948801794;0.018678948801794;-0.0331216676819479;-0.0331216676819479;-0.0331216676819479;-0.0331216676819479","CCCCCCCCCCCCCCCCO[P](O)(O)=O;CCCCCCCCCO[P](O)(=O)OCCCCCCC;CCCCCCCCO[P](O)(=O)OCCCCCCCC;CCCCCCCCCCCCCCCCOC(Cl)=O;CCCCCCCCCCCCCCOC(=O)C=C;CC(CCC=C(C)C)CCC1OC(C)CC(C)(C)O1;CC/C=C/CCCCCCCCO[C@@H]1CCCCO1","10399;24909;42236;16747;16384;25369;39134","[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H]-;[M+Cl]-;[M+Cl]-;[M+Cl]-","0;0;0;0;0;0;0","0","0;0;0;-0.5;-0.5;-0.5;-0.5","0;0;0;0;1;1;1","0;0;0;0;0;0;0","0.018678948801794;0.018678948801794;0.018678948801794;0;0;0;0",0
303.233123779297,8.25988333333333,5608388.90625,2189266.90625,2513878.15625,3032025.90625,3805374.40625,3328965.65625,4402455.40625,3412385.90625,7963920.90625,16451191,10,"C20H32O2;C20H32O2;C20H34O3;C20H34O3;C20H32O2","0.00969964248104628;0.00969964248104628;0.00969964248104628;0.00969964248104628;0.00969964248104628","0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809","0.0196499733342144;0.0196499733342144;0.0196499733342144;0.0196499733342144;0.0196499733342144","CC1CC(=CC(C)C1C=O)C.CC2C=C(C)CC(C=O)C2C;CC1CC(C)(C)Oc2cc(c(O)cc12)C(C)(C)CC(C)(C)C;CCCCCCCCCCCCCC/C=C/C1CC(=O)OC1=O;CCCCCCCCCCCCC/C=C/CC1CC(=O)OC1=O;CCCCC#CCCCCCCCCC#CCCOC(C)=O","5391;15610;19955;23206;36239","[M-H]-;[M-H]-;[M-H-H2O]-;[M-H-H2O]-;[M-H]-","0;0;0;0;0","0","0;0;0;0;-0.5","1;1;0;0;1","0;0;0;0;0","1.01964997333421;1.01964997333421;0.0196499733342144;0.0196499733342144;0",0
303.234649658203,7.9204,3987201.375,100,100,100,2184186.875,1707778.125,2781267.875,1791198.375,7585411.375,4101477.25,9,"0","0","0","0","0","0","0","0","0","0","0","0","0",0
303.870666503906,3.85036666666667,531908.3125,900452.3125,244607.984375,320053.53125,100,100,100,100,100,100,2,"0","0","0","0","0","0","0","0","0","0","0","0","0",0
303.957102457682,3.17428333333333,100,100,100,100,113574.1953125,100,113809.3828125,135131.3125,120749.1953125,64614.51171875,8,"C12H7Cl2N2O;C8H10Cl2N2O2S","-0.988006933771579;-1.0448788482984","0.00995033085316809;-2.99015084188165","-0.978056602918411;-4.03502969018006","Clc1ccc(Oc2ccc(Cl)cc2[N+]#N)cc1;CN(C)[S](=O)(=O)c1cc(Cl)c(N)cc1Cl","23569;17837","[M+Cl]-;[M+Cl]-","0;0","0","0;0","0;0","0;0","0;0",0
303.985646565755,3.30663333333333,139047.102539062,175057.602539062,100,100,100,100,100,100,100,100,2,"0","0","0","0","0","0","0","0","0","0","0","0","0",0
303.995473225911,6.85871666666667,312316.71875,392359.03125,323810.71875,475787.875,100,100,100,128891.5,100,42117.8828125,4,"0","0","0","0","0","0","0","0","0","0","0","0","0",0
303.995473225911,6.85871666666667,385097.8125,392359.03125,371743.03125,475787.875,100,100,100,128891.5,100,42117.8828125,4,"0","0","0","0","0","0","0","0","0","0","0","0","0",0
304.012583414714,6.92143333333333,100,100,100,100,105566.875,100,112604.859375,108401.703125,100,94880.984375,7,"0","0","0","0","0","0","0","0","0","0","0","0","0",0
303.010070800781,4.73758333333333,100,100,100,100,117018.5546875,118889.140625,100,144411.5625,100,100,8,"C13H11N3O3S2","-0.488284720868011","-2.54945795233155","-3.03774267319956","Cc1ccc(cc1)[S](=O)(=O)/C(=C/N2CC(=O)NC2=S)C#N","11480","[M-H-H2O]-","0","0","0","0","0","-3.03774267319956",0
304.021301269531,5.25806666666667,2018233.5,1712220,1615242.625,1255175.875,100,100,100,100,100,100,1,"0","0","0","0","0","0","0","0","0","0","0","0","0",0
303.037322998047,5.72736666666667,9282452.72949219,10020546.7294922,10050449.7294922,9842319.72949219,100,100,100,100,100,100,3,"C14H15ClO3","-0.500511290611616","0.00995033085316809","-1.49056095975845","Cc1cc(Cl)cc(C)c1O.Oc2cccc(O)c2","27212","[M+Cl]-","0","0","0","0","0","-1.49056095975845",0
304.068827311198,5.0298,3462823.11035156,3147623.61035156,4194473.86035156,4416196.36035156,100,100,100,100,100,100,4,"C14H12N4O2;C14H12N4O2;C10H14N2O4S","-0.535604240283314;-0.535604240283314;-0.48499838637193","0.00995033085316809;0.00995033085316809;0.00995033085316809","-0.756423140199377;-0.756423140199377;-0.475048055518762","Nc1ccc(N)c2C(=O)c3c(N)ccc(N)c3C(=O)c12;Cc1ccc(N\N=C/2C(=O)NC(=O)C(=C2C)C#N)cc1;CC(C)N[S](=O)(=O)Nc1ccccc1C(O)=O","8907;42870;14887","[M+Cl]-;[M+Cl]-;[M+CH2O2-H]-","0;0;0","0","-0.5;-0.5;0","0;0;0","0;0;0","0;0;-0.475048055518762",0
304.072906494141,5.08463333333333,100,100,100,100,100,112271.7578125,123388.140625,108562.0546875,100,104362.5625,7,"C17H13N3O4;C16H18O5S","-0.0789304763778812;-0.486871167423524","0.00995033085316809;0.00995033085316809","-0.0689801455247131;-0.476920836570356","COc1ccc(N\N=C2/C(=O)C=Cc3ccccc23)c(c1)[N+]([O-])=O;Cc1ccc(cc1)[S](=O)(=O)OCC(O)COc2ccccc2","9149;23635","[M-H-H2O]-;[M-H-H2O]-","0;0","0","0;0","0;0","0;0","-0.0689801455247131;-0.476920836570356",0
304.07920328776,0.941441666666667,313206.90625,450640.75,397259.40625,467749.09375,100,100,100,100,100,100,4,"C12H16N2O5","-0.174479868785325","-4.55510272139553","-5.2680441286424","COc1c(cc(c(C)c1[N+]([O-])=O)[N+]([O-])=O)C(C)(C)C","1261","[M+Cl]-","0","0","-0.5","0","0","0",0
303.114349365234,4.59533333333333,100,100,100,100,114540.3046875,136267.5,176382.4375,165010.859375,132411.765625,146446.265625,7,"C19H18N2O3;C19H18N2O3;C15H21ClO4","0.00898395903513116;0.00898395903513116;-0.547062764340208","-3.47467548251226;-3.47467548251226;-4.4967856531751","-3.46569152347713;-3.46569152347713;-5.04384841751531","CN1c2ccccc2C(C)(C)C13Oc4ccc(cc4C=C3)[N+]([O-])=O;CN1c2ccccc2C(C)(C)C13Oc4c(cccc4[N+]([O-])=O)C=C3;CCCCOCCOC(=O)COc1ccc(Cl)cc1C","7432;11771;15762","[M-H-H2O]-;[M-H-H2O]-;[M]-","0;0;0","0","0;0;0","0;0;0.5","0;0;0","-3.46569152347713;-3.46569152347713;-4.54384841751531",0
303.121887207031,0.826925,361835.025390625,142595.587890625,237461.212890625,363850.400390625,100,100,100,100,100,100,4,"C20H19NO3","-0.483743557956137","0.00995033085316809","-0.473793227102969","CCOC(=O)\C(NC(=O)c1ccccc1)=C/C=C/c2ccccc2","11820","[M-H-H2O]-","0","0","0","0","0","-0.473793227102969",0
304.125183105469,0.852963333333333,104348.078125,100,100,100,100,100,100,100,100,100,1,"0","0","0","0","0","0","0","0","0","0","0","0","0",0
304.168568929036,7.20815,100,100,100,100,100,100,132101.199707031,100,100,100,7,"C18H24O4;C18H24O4;C18H24O4;C18H24O4;C18H24O4;C18H24O4","-0.00896957527377022;-0.00896957527377022;-0.00896957527377022;-0.00896957527377022;-0.00896957527377022;-0.00896957527377022","-4.49832674523732;-4.49832674523732;-4.49832674523732;-4.49832674523732;-4.49832674523732;-4.49832674523732","-4.50729632051109;-4.50729632051109;-4.50729632051109;-4.50729632051109;-4.50729632051109;-4.50729632051109","CCCCOC(=O)c1ccccc1C(=O)OC2CCCCC2;CC(C)COC(=O)c1ccccc1C(=O)OC2CCCCC2;CCCCOC(=O)C=C.OC(=O)C=C.C=Cc1ccccc1;CCOC(=O)C=C.COC(=O)C(C)=C.C=Cc1ccccc1;CC(C)CC(=C)C(O)=O.OC(=O)C=C.C=Cc1ccccc1;C=CC(=O)OCC1CCC2C3CC(CC3COC(=O)C=C)C12","1287;11881;16731;17717;18289;20586","[M]-;[M]-;[M]-;[M]-;[M]-;[M]-","0;0;0;0;0;0","0","0;0;0;0;0;0","0.5;0.5;0.5;0.5;0.5;0.5","0;0;0;0;0;0","-4.00729632051109;-4.00729632051109;-4.00729632051109;-4.00729632051109;-4.00729632051109;-4.00729632051109",0
304.176625569661,8.04446666666667,100,100,100,100,242771.890625,373717.375,100,100678.109375,100,100,6,"C16H28O3;C16H33Br","-0.0430300566937076;-4.60515656337817","0.00995033085316809;-4.13136165875548","-0.0330797258405395;-8.73651822213365","CCCCCCCCCCCCC1CC(=O)OC1=O;CCCCCCCCCCCCCCCCBr","9144;720","[M+Cl]-;[M]-","0;0","0","-0.5;0","0;0.5","0;0","0;0",0
303.173309326172,8.0191,100,100,100,100,192635.873046875,158239.529296875,100,100,100,42157.38671875,5,"C16H28O3","-0.0438867869231703","0.00995033085316809","-0.916289397246473","CCCCCCCCCCCCC1CC(=O)OC1=O","9144","[M+Cl]-","0","0","-0.5","0","0","0",0
