"mz","rt","X300_500_Pos_jgu1.mzXML","X300_500_Pos_jgu2.mzXML","X300_500_Pos_jgw1.mzXML","X300_500_Pos_jgw2.mzXML","X300_500_Pos_nju1.mzXML","X300_500_Pos_nju2.mzXML","X300_500_Pos_njw1.mzXML","X300_500_Pos_njw2.mzXML","X300_500_Pos_oju2.mzXML","X300_500_Pos_ojw1.mzXML","SampleID","formula.pred","isoscore","mserror","ms1score","SMILES","DbID","Adducts","neutralscore","chracaterscore","ionmodescore","adductscore","MS2score","allscore","temp.scorevalues"
303.1086528,5.292016667,100,130221.1875,135146.9063,100,342098.75,312514.4688,793178.125,387748.4375,533710.8125,561400.875,7,"C16H13ClN2O;C12H15NO4S;C17H21ClN2S;C17H21ClN2S","-0.535644809518925;-0.484683816925114;-4.09007686187871;-4.09007686187871","0.00995033085316809;-3.45015182247379;-4.33670719129296;-4.33670719129296","-0.525694478665757;-4.9348356393989;-8.42678405317167;-8.42678405317167","CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13;Cc1ccc2oc(C)[n+](CCC[S]([O-])(=O)=O)c2c1;[H+].[Cl-].CN(C)CCCN1c2ccccc2Sc3ccccc13;[H+].[Cl-].CC(CN1c2ccccc2Sc3ccccc13)N(C)C","3714;36152;68;173","[M+NH4]+;[M+CH3OH+H]+;[M+H-H2O]+;[M+H-H2O]+","0;0;0;0",0,"-0.5;-0.5;0;0","0;0;1;1","0;0;0;0","0;0;0;0",0
303.112203,5.082416667,100,121393.821289062,100,100,691369.008789062,578414.071289062,784350.758789062,306935.415089062,395578.290089062,852117.6875,10,"C19H16N2O3;C12H24Cl2O4","-4.09007686187871;-0.308908824424983","-4.52281017818939;0.00995033085316809","-8.6128870400681;-0.298958493571815","CC(=O)Nc1ccc(NC(=O)c2cc3ccccc3cc2O)cc1;OC(CCl)COCCCCCCOCC(O)CCl","23066;16162","[M+H-H2O]+;[M+H]+","0;0",0,"0;0","1;0","0;0","0;-0.298958493571815",0
303.1200358,5.808316667,100,198746.296925,110241.734425,100,100,100,100,100,100,72578.89844,2,"C12H16N2O4S","-0.484888157","0.009950331","-1.074937826","Nc1ccccc1.Nc2ccccc2.O[S](O)(=O)=O","5006","[M+NH4]+","0",0,"0","0","0","-1.074937826",0
303.1199748,5.806283333,1437346.265625,1385468.140625,417271.765625,566324.078125,100,100,100,100,100,206681.2188,1,"C12H16N2O4S","-0.485158902","0.009950331","-0.975208571","Nc1ccccc1.Nc2ccccc2.O[S](O)(=O)=O","5006","[M+NH4]+","0",0,"0","0","0","-0.975208571",0
303.1241353,4.472166667,100,100,100,734480.53125,100,100,100,100,100,100,4,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
303.1339925,6.56565,1832996.20214844,1306466.95214844,189801.264648438,473066.233448437,100,100,1990310.70214844,1449725.95214844,1093852.95214844,2373133.25,10,"C16H15NO4;C15H14N2O3;C17H16ClN","-0.00497128715286257;-0.00497128715286257;-0.536046575739109","0.00995033085316809;0.00995033085316809;0.00995033085316809","0.00497904370030552;0.00497904370030552;-0.526096244885941","COC(=O)c1ccccc1N\C=C/2C=CC(=O)C(=C2)OC;CC1=CC(=O)/C(C=C1C)=N/Nc2ccc(cc2)C(O)=O;[Cl-].Cc1ccc2ccccc2[n+]1Cc3ccccc3","41507;9782;31830","[M+NH4]+;[M+CH3OH+H]+;[M+CH3OH+H]+","0;0;0",0,"0;0;-0.5","0;0;0","0;0;0","0.00497904370030552;0.00497904370030552;0",0
303.1339925,6.56565,1832996.20214844,1306466.95214844,189801.264648438,473066.233448437,100,100,1990310.70214844,1449725.95214844,1093852.95214844,2373133.25,10,"C16H15NO4;C15H14N2O3;C17H16ClN","-0.00497128715286257;-0.00497128715286257;-0.536046575739109","0.00995033085316809;0.00995033085316809;0.00995033085316809","0.00497904370030552;0.00497904370030552;-0.526096244885941","COC(=O)c1ccccc1N\C=C/2C=CC(=O)C(=C2)OC;CC1=CC(=O)/C(C=C1C)=N/Nc2ccc(cc2)C(O)=O;[Cl-].Cc1ccc2ccccc2[n+]1Cc3ccccc3","41507;9782;31830","[M+NH4]+;[M+CH3OH+H]+;[M+CH3OH+H]+","0;0;0",0,"0;0;-0.5","0;0;0","0;0;0","0.00497904370030552;0.00497904370030552;0",0
303.1394145,3.415083333,3013058.61328125,3093249.61328125,1969640.86328125,2550903.11328125,100,100,100,100,100,547820.8125,2,"C15H21NO4;C15H21NO4","-4.09007686187871;-4.09007686187871","0.00995033085316809;0.00995033085316809","-5.08012653102554;-5.08012653102554","CCCCCCCCOC(=O)c1ccc(cc1)[N+]([O-])=O;CC(=O)OCCN(CCOC(C)=O)c1cccc(C)c1","15468;12590","[M+Na]+;[M+Na]+","0;0",0,"0;0","1;1","0;0","0;0",0
303.140981,3.470083333,3316866.1953125,3111099.6953125,2113360.9453125,2415106.1953125,100,115869.8203125,100,100,100,828871.1875,1,"C15H14N3O3;C11H25O2PS2;C18H24O3S;C12H24O7;C12H24O7","-0.483900966944317;-0.487923944160903;-4.09007686187871;-4.09007686187871;-4.09007686187871","0.00995033085316809;-4.01380623320514;-2.24236527920505;-4.11179533046876;-4.11179533046876","-1.07395063609115;-5.50173017736604;-7.33244214108376;-9.20187219234747;-9.20187219234747","COc1cc([N+]","","","",NA,"","","","",NA
303.1394145,3.415083333,3209092.11328125,3246896.61328125,2249157.86328125,2550903.11328125,100,100,100,100,100,1042090.188,2,"C15H21NO4;C15H21NO4","-4.09007686187871;-4.09007686187871","0.00995033085316809;0.00995033085316809","-5.08012653102554;-5.08012653102554","CCCCCCCCOC(=O)c1ccc(cc1)[N+]([O-])=O;CC(=O)OCCN(CCOC(C)=O)c1cccc(C)c1","15468;12590","[M+Na]+;[M+Na]+","0;0",0,"0;0","1;1","0;0","0;0",0
303.1562297,5.5387,100,100,100,100,100,100,100,100,150148.8125,1136835.125,10,"C16H24O4;C16H24O4;C6H19N7O4S","-4.09007686187871;-4.09007686187871;0.00645174499668801","-4.16592429368783;-4.16592429368783;-4.30990988936056","-9.25600115556654;-9.25600115556654;-5.30345814436388","O=C(OC1CCCCC1)\C=C/C(=O)OC2CCCCC2;CCCOc1cc(OCCC)c(C=O)c(OCCC)c1;NCCNCCN.NC(N)=NC","","","",NA,"","","","",NA
303.1557922,5.523416667,13557385.59375,13924308.59375,11496258.59375,11798302.59375,100,100,100,100,477785.71875,1230229.875,2,"C6H19N7O4S","-0.00875515","0.009950331","-0.99880482","NCCNCCN.NC(N)=NC","","","",NA,"","","","",NA
303.1674703,4.3982,100,100,100,100,100,100,100,100,4885918,531919,9,"C15H24N2O3","-4.090076862","-4.100218668","-8.19029553","CCOCCOC(=O)Nc1cccc(c1)N(CC)CC","36771","[M+Na]+","0",0,"0","0","0","0",0
303.1773071,3.868866667,4458272,3414874.25,624208.75,438484.6563,1532321.75,1706113.375,149950.8125,308256.9688,100,1357918.625,1,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
303.1926168,6.736883333,245435.109375,378288.546875,285049.203175,513541.796875,100,100,652816.046875,762442.609375,11594133.609375,18709366,10,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
303.2070923,2.9021,327571.327686719,368457.452686719,248872.077686719,242430.749486719,100,100,100,100,100,100,2,"C18H23NO2;C17H22N2O;C17H22N2O","-4.60517018598809;-4.60517018598809;-4.60517018598809","-3.36016772916354;-3.64152104699471;-3.64152104699471","-7.96533791515163;-8.2466912329828;-8.2466912329828","CCCCOC(=O)C=C.C=CC","","","",NA,"","","","",NA
303.2865499,0.363421667,119328.7969,100,163145.1563,122060.1328,143742.125,133373.5625,116971.9688,131480.5625,100,47475.11328,3,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
303.2884521,8.275983333,100,100,100,100,8134736.80664062,8883032.30664062,3568802.30664062,6126802.80664062,22430702.3066406,4936256.5,9,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
303.3042908,9.045683333,100,100,100,100,100,100,100,100,220329.375,100,9,"C22H38","-0.018435957","-2.354369786","-3.372805743","CCCCCCCCCCCCCCCCc1ccccc1","7362","[M+H]+","0",0,"-0.5","0","0","0",0
303.9398499,2.974183333,1711820.375,3106579,3528871.25,3435734.75,100,100,100,100,100,100,3,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
303.980245,5.110883333,497570.203125,317218.203125,909626.890625,467278.578125,100,100,100,212588.609425,454009.015625,1785631.875,10,"C8H12INO2;C14H8Cl2O2;C14H8Cl2O2;C14H8Cl2O2","-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871","0.00995033085316809;-4.36261232908418;-4.36261232908418;-4.36261232908418","-4.08012653102554;-8.45268919096289;-8.45268919096289;-8.45268919096289","CCCCNC(=O)OCC","","","",NA,"","","","",NA
304.0130514,5.582366667,100,100,100,133440.25,2223212.75,2181509.5,3758210,4800032,100,100,8,"C12H7Cl2NO2","-0.698848999","0.009950331","-1.688898669","Oc1c(Cl)cc(cc1Cl)N=C2C=CC(=O)C=C2","6578","[M+CH3OH+H]+","0",0,"0","0","0","0",0
304.0359802,5.207983333,3837045.0546875,3283010.3046875,2579967.0546875,1248260.6796875,100,100,100,100,100,100,1,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
304.0390422,6.632316667,100,100,100,100,121861.0313,137309.6563,239159.5781,234880.1719,100,88547.08594,7,"C11H12IN","-0.483647226","-3.752191639","-5.235838865","[I-].CC[n+]1cccc2ccccc12","1847","[M+NH4]+","0",0,"-0.5","0","0","0",0
304.0464376,2.94275,100,100,100,100,100,100,100,100,199214.75,223826.4375,10,"C14H12N2O5S;C15H15NO3S2","-4.09007686187871;-4.09007686187871","-1.94950928397651;-2.77830416606881","-6.03958614585522;-6.86838102794752","CC1=NN(C(=O)C1)c2ccc3cc(O)cc(c3c2)[S](O)(=O)=O;Cc1sc2ccc3ccccc3c2[n+]1CCC[S]([O-])(=O)=O","43014;10183","[M+H-H2O]+;[M+H-H2O]+","0;0",0,"0;-0.5","0;0","0;0","0;0",0
304.0550842,4.6923,100,100,100,100,148849.8594,195671.3906,363996.9063,318271.75,107547.9688,108056.8594,7,"C12H20INO","-4.090076862","-4.480203822","-9.570280684","[I-].CC[N+](CC)(CC)c1cccc(O)c1","550","[M+H-H2O]+","0",0,"0","1","0","0",0
304.0581156,2.53165,186855.0781,250555,182943.4219,124259.4375,100,100,100,100,100,109685.5,2,"C12H12ClNO2S","-0.494467063","0.009950331","-0.614951515","CN(C)c1cccc2c1cccc2[S](Cl)(=O)=O","5658","[M+CH3OH+H]+","0",0,"0","0","0","-0.614951515",0
304.0665487,5.113216667,184096.6563,211076.4063,235693.1094,197387.9531,221536.5313,310580.6875,322499.2188,347469.6563,695341.9375,410459.1875,9,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
304.0745443,4.124683333,100,100,100,100,107029.7344,491887.375,907571.75,1023485.5,191684.0938,258972.125,8,"C14H15N3O4S;C14H15N3O4S;C12H14O9","-4.09007686187871;-4.09007686187871;-0.0211805292659833","-3.9847983283223;-3.9847983283223;0.00995033085316809","-8.07487519020101;-8.07487519020101;-0.0112301984128152","CCN(c1ccccc1)[S](=O)(=O)c2cc(ccc2N)[N+]([O-])=O;COc1cc(N=Nc2ccc(cc2)[S](O)(=O)=O)c(C)cc1N;OCC(O)CO.OC(=O)c1ccc(C(O)=O)c(c1)C(O)=O","3202;10818;38518","[M+H-H2O]+;[M+H-H2O]+;[M+H]+","0;0;0",0,"0;0;0","1;1;0","0;0;0","0;0;-0.0112301984128152",0
303.0735168,4.091033333,100,100,100,100,318634.0313,453244.1563,486633.2188,478209,284381.125,321753.3438,7,"C14H14N4S2;C11H20BrClO;C16H12N2O3","0.00441851677829344;-1.35274176148082;-4.09007686187871","0.00995033085316809;0.00995033085316809;-4.4384395205832","0.0143688476314615;-1.34279143062765;-8.52851638246191","NC(SSC(N)=Nc1ccccc1)=Nc2ccccc2;ClC(=O)CCCCCCCCCCBr;CC(=O)c1cc(N)c2C(=O)c3ccccc3C(=O)c2c1N","21855;10693;15768","[M+H]+;[M+NH4]+;[M+Na]+","0;0;0",0,"0;-0.5;0","0;0;0","0;0;0","0.0143688476314615;0;0",0
304.0874736,2.917116667,1266719.625,1314647.375,1613449.25,1430485.625,100,100,100,100,100,100,3,"C12H20ClN3O3S;C12H10N6O4","-4.09007686187871;-0.483883567193723","-4.55964217287393;-4.16151412957742","-7.64971903475264;-5.64539769677115","[H+].[Cl-].CCN(CCN[S](C)(=O)=O)c1ccc(N=O)c(C)c1;CC1=CC2=NC(=O)N=C2C=C1NNC3C(=O)NC(=O)NC3=O","25571;39876","[M+H-H2O]+;[M+H]+","0;0",0,"0;0","1;0","0;0","0;-5.64539769677115",0
304.1061096,4.312366667,100,100,100,139883.2656,134467.875,167629.9219,218302.9844,195504.2188,783477.9375,122264.6094,9,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
304.1092733,6.765333333,100,100,100,100,164177.272435938,165466.538135938,310459.194335938,245063.084935938,100,478835.7188,10,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
304.1321004,6.267733333,330015.4375,273001.5313,345635.9063,382698.9063,100,100,100,100,100,100,4,"C11H17N3O3S","0.000561148","-4.292922491","-5.292361343","CCCCNC(=O)N[S](=O)(=O)c1ccc(N)cc1","4445","[M+CH3OH+H]+","0",0,"0","0","0","-5.292361343",0
304.1440328,6.524566667,275708.624073437,761834.905273438,460763.592773438,1186830.65527344,100,100,123410.967773438,100,100,137085.0469,4,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
303.16745,4.369566667,100,100,100,100,258479.125,190840.3438,122265.3984,245893.2656,948019.3125,180413.8125,9,"C15H24N2O3","-4.090076862","-4.261459482","-8.351536344","CCOCCOC(=O)Nc1cccc(c1)N(CC)CC","36771","[M+Na]+","0",0,"0","0","0","0",0
304.1725464,2.971583333,100,142892.0313,118048.8047,104821.1016,110450.9766,116246.2422,230566.2656,195121.75,233913.0469,460608.6875,10,"C13H29O4P;C13H29O4P;C13H29O4P;C12H27NO6","-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871","-3.27114413969751;-3.27114413969751;-3.27114413969751;-4.48731415939021","-7.36122100157622;-7.36122100157622;-7.36122100157622;-8.57739102126892","CCCCCCCCO[P](O)(=O)OCCC(C)C;CCCCCCCCCCCCCO[P](O)(O)=O;CCCCCCCCCCCCCO[P](O)(O)=O;OCCOCCN(CCOCCO)CCOCCO","9242;11231;14578;11740","[M+Na]+;[M+Na]+;[M+Na]+;[M+Na]+","0;0;0;0",0,"-0.5;-0.5;-0.5;0","0;0;0;0","0;0;0;0","0;0;0;0",0
304.1726481,0.790011667,3271642.25,2686066.5,100,469394.9063,100,100,100,100,100,33644.48828,1,"C13H29O4P;C13H29O4P;C13H29O4P;C12H27NO6","-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871","0.00995033085316809;0.00995033085316809;0.00995033085316809;-3.74798921176406","-4.89830834920736;-4.89830834920736;-4.89830834920736;-8.29261152818822","CCCCCCCCO[P](O)(=O)OCCC(C)C;CCCCCCCCCCCCCO[P](O)(O)=O;CCCCCCCCCCCCCO[P](O)(O)=O;OCCOCCN(CCOCCO)CCOCCO","9242;11231;14578;11740","[M+Na]+;[M+Na]+;[M+Na]+;[M+Na]+","0;0;0;0",0,"-0.5;-0.5;-0.5;0","0;0;0;0","0;0;0;0","0;0;0;0",0
303.16745,4.369566667,133609.6094,100,100,122279.0547,276674.5,270059.7813,191302.2188,264490.9063,866984.875,253922.1406,9,"C15H24N2O3","-4.090076862","-4.261459482","-8.351536344","CCOCCOC(=O)Nc1cccc(c1)N(CC)CC","36771","[M+Na]+","0",0,"0","0","0","0",0
303.1925964,6.736883333,100,100,100,100,100,100,100,100,1794673.484375,3174559.75,10,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
304.2089335,2.93885,100,100,108108.4063,100,100,100,100,100,731482.375,629222.0625,9,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
304.2230428,6.695733333,100,140040.6094,100,167060.125,100,100,117876.8203,266134.5313,100,123444.4688,8,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
303.2888794,8.275983333,100,100,100,100,1406324.19140625,1852106.19140625,525128.87890625,1053519.06640625,4548797.94140625,856040.0625,9,"C17H34O2;C18H38O3;C17H34O2;C17H34O2;C17H34O2;C17H34O2;C17H34O2;C17H34O2;C17H34O2;C17H34O2","0.00981585647648992;0.00981585647648992;0.00981585647648992;0.00981585647648992;0.00981585647648992;0.00981585647648992;0.00981585647648992;0.00981585647648992;0.00981585647648992;0.00981585647648992","-4.48106844629306;-4.19988373325548;-4.48106844629306;-4.48106844629306;-4.48106844629306;-4.48106844629306;-4.48106844629306;-4.48106844629306;-4.48106844629306;-4.48106844629306","-4.47125258981657;-4.19006787677899;-4.47125258981657;-4.47125258981657;-4.47125258981657;-4.47125258981657;-4.47125258981657;-4.47125258981657;-4.47125258981657;-4.47125258981657","CCCCCCCCCCCCCCOCC1CO1;CCCCCCCCC(O)C(O)CCCCCCCCO;CCCCCCCCCCCCCCCC(=O)OC;CCCCCCCCCCCCCCOC(=O)CC;CCCCCCCCCCCC(=O)OCCC(C)C;CCCCCCCCCCCCCCC(C)C(O)=O;CCCCCCCCCCCCCCCCC(O)=O;CCCCCCCCCCCCCC(CC)C(O)=O;CCCCC(CC)COC(=O)CC(C)CC(C)(C)C;CCCCC(CC)COC(=O)CCCCCC(C)C","22087;12818;687;8760;12345;18312;25252;30734;38091;39126","[M+CH3OH+H]+;[M+H]+;[M+CH3OH+H]+;[M+CH3OH+H]+;[M+CH3OH+H]+;[M+CH3OH+H]+;[M+CH3OH+H]+;[M+CH3OH+H]+;[M+CH3OH+H]+;[M+CH3OH+H]+","0;0;0;0;0;0;0;0;0;0",0,"-0.5;0;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0;0;0","0;-4.19006787677899;-4.47125258981657;-4.47125258981657;-4.47125258981657;-4.47125258981657;-4.47125258981657;-4.47125258981657;-4.47125258981657;-4.47125258981657",0
304.299408,6.367816667,2943772.38671875,3849672.88671875,4003471.38671875,4879186.63671875,51923750.1367188,46677954.1367188,65920626.1367188,84493390.1367188,2183448774.13672,1076296448,9,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
304.2993164,8.07655,100,100,100,100,100,100,293079.19921875,148610.85551875,597188.07421875,642990.9375,9,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
304.299408,6.367816667,2943772.38671875,3849672.88671875,4003471.38671875,4879186.63671875,51923750.1367188,58354094.1367188,65920626.1367188,84493390.1367188,2183448774.13672,1076296448,9,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
304.9740702,0.904521667,100,100,555421,1038728.313,100,100,100,100,100,51561.65625,4,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
305.008372,5.782116667,100,100,100,100,15044619.3305664,5966770.33056641,22173478.3305664,27602340.3305664,1857759.70556641,8027755,8,"C12H7Cl2NO3;C12H7Cl2NO3;C17H6O7","-0.696908583619621;-0.696908583619621;-4.09007686187871","0.00995033085316809;0.00995033085316809;0.00995033085316809","-0.686958252766453;-0.686958252766453;-4.08012653102554","[O-][N+](=O)c1cc(Cl)ccc1Oc2ccc(Cl)cc2;[O-][N+](=O)c1ccc(Oc2ccc(Cl)cc2Cl)cc1;O=C1OC(=O)c2cc(ccc12)C(=O)c3ccc4C(=O)OC(=O)c4c3","8589;3991;23686","[M+NH4]+;[M+NH4]+;[M+H-H2O]+","0;0;0",0,"-0.5;-0.5;0","0;0;1","0;0;0","0;0;0",0
305.0120951,2.281,105006.7969,100,100,100,100,100,100,100,100,127597.1563,10,"C12H11ClN2O2S;C8H10Cl2N2O2S","-4.09007686187871;-0.720290982243628","0.00995033085316809;-4.49174561708368","-5.08012653102554;-6.2120365993273","Nc1cc(ccc1Cl)[S](=O)(=O)Nc2ccccc2;CN(C)[S](=O)(=O)c1cc(Cl)c(N)cc1Cl","12128;17837","[M+Na]+;[M+CH3OH+H]+","0;0",0,"0;0","0;0","0;0","0;0",0
305.0215556,4.757533333,100,100,100,100,1149203.875,1407438.625,1268843,1297433.875,100,57741.01953,6,"C14H12N2O3S2;C14H12N2O3S2;C12H14N2S3","-4.09007686187871;-4.09007686187871;-4.09007686187871","0.00995033085316809;0.00995033085316809;-3.85933263215003","-4.71649016738918;-4.71649016738918;-8.94940949402874","Cc1ccc2nc(sc2c1)c3ccc(N)c(c3)[S](O)(=O)=O;Cc1ccc2nc(sc2c1[S](O)(=O)=O)c3ccc(N)cc3;CCN(CC)C(=S)Sc1sc2ccccc2n1","2220;3912;2432","[M+H-H2O]+;[M+H-H2O]+;[M+Na]+","0;0;0",0,"0;0;0","1;1;0","0;0;0","0;0;0",0
305.0466817,5.377616667,127302.973657812,151935.411157812,100,100,418945.458057812,524930.989257812,1238689.05175781,880208.364257812,100,100,7,"C13H12N3O5S;C12H22BrCl;C10H10ClN3O3S","-4.09007686187871;-4.09007686187871;-0.183386003752529","0.00995033085316809;0.00995033085316809;0.00995033085316809","-4.08012653102554;-4.08012653102554;-0.173435672899361","COc1cc(Nc2ccccc2)ccc1[N+]","","","",NA,"","","","",NA
305.0505269,4.913216667,100,100,100,100,596378.848632812,813804.473632812,156388.583032812,406476.223632812,1626011.66113281,1607303.125,9,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
305.0507711,4.124683333,127352.1406,100,100,105412.0703,113383.0781,120645.3672,109205.25,131493.0781,127013.3359,94978.75,8,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
303.0565491,2.5601,520648,636539,483857.375,551859.375,100,100,100,100,100,100,2,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
305.0868225,5.097466667,100,100,100,100,248191.625,261013.7813,2540019.4375,3921037.1875,1269796.0625,548748.5625,8,"C11H12O8;C11H12O8","0.00961919035565765;0.00961919035565765","0.00995033085316809;0.00995033085316809","-0.313763812124508;-0.313763812124508","OCCO.OC(=O)c1ccc(C(O)=O)c(c1)C(O)=O;CC(COC(=O)\C=C/C(O)=O)OC(=O)\C=C/C(O)=O","38667;39084","[M+CH3OH+H]+;[M+CH3OH+H]+","0;0",0,"0;0","0;0","0;0","-0.313763812124508;-0.313763812124508",0
305.0894572,5.110883333,117708.309595313,165264.293995313,100,121025.950195312,1169457.07519531,1627854.57519531,2766230.95019531,3942548.20019531,515876.387695312,4124168.5,10,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
305.0967,3.05705,313691.723682812,331243.504882812,100,100,100,100,100,100,100,377241.875,10,"0","0","0","0","0","0","0","0",0,"0","0","0","0",0
305.0974935,4.95345,2080482.31640625,2478672.81640625,1699148.94140625,1946038.19140625,100,100,100,331331.69140625,100,621680.875,2,"C11H18N2O9;C10H12Cr2N2O7;C12H14ClNO4","-4.09007686187871;-4.08581515419374;-0.631759749860658","-3.51174653331074;-4.2608426474524;-4.46322855274875","-8.60182339518946;-9.34665780164613;-6.09498830260941","OC(CN(CC(O)=O)CC(O)=O)CN(CC(O)=O)CC(O)=O;O[Cr](=O)(=O)O[Cr](O)(=O)=O.c1ccncc1.c2ccncc2;COc1cc(NC(=O)CC(C)=O)c(OC)cc1Cl","10146;15885;11246","[M+H-H2O]+;[M+CH3OH+H]+;[M+CH3OH+H]+","0;0;0",0,"0;-0.5;0","1;0;0","0;0;0","0;0;-6.09498830260941",0
