mz,rt,X300_500_Pos_jgu1.mzXML,X300_500_Pos_jgu2.mzXML,X300_500_Pos_jgw1.mzXML,X300_500_Pos_jgw2.mzXML,X300_500_Pos_nju1.mzXML,X300_500_Pos_nju2.mzXML,X300_500_Pos_njw1.mzXML,X300_500_Pos_njw2.mzXML,X300_500_Pos_oju2.mzXML,X300_500_Pos_ojw1.mzXML,formula.pred,SMILES,allscore
303.112203,5.082416667,100,121393.8213,100,100,691369.0088,578414.0713,784350.7588,306935.4151,395578.2901,852117.6875,C12H24Cl2O4,OC(CCl)COCCCCCCOCC(O)CCl,-0.298958494
303.1200358,5.808316667,100,198746.2969,110241.7344,100,100,100,100,100,100,72578.89844,C12H16N2O4S,Nc1ccccc1.Nc2ccccc2.O[S](O)(=O)=O,-1.074937826
303.1199748,5.806283333,1437346.266,1385468.141,417271.7656,566324.0781,100,100,100,100,100,206681.2188,C12H16N2O4S,Nc1ccccc1.Nc2ccccc2.O[S](O)(=O)=O,-0.975208571
303.1339925,6.56565,1832996.202,1306466.952,189801.2646,473066.2334,100,100,1990310.702,1449725.952,1093852.952,2373133.25,C16H15NO4,COC(=O)c1ccccc1N\C=C/2C=CC(=O)C(=C2)OC,0.004979044
303.1339925,6.56565,1832996.202,1306466.952,189801.2646,473066.2334,100,100,1990310.702,1449725.952,1093852.952,2373133.25,C15H14N2O3,CC1=CC(=O)/C(C=C1C)=N/Nc2ccc(cc2)C(O)=O,0.004979044
303.1339925,6.56565,1832996.202,1306466.952,189801.2646,473066.2334,100,100,1990310.702,1449725.952,1093852.952,2373133.25,C17H16ClN,[Cl-].Cc1ccc2ccccc2[n+]1Cc3ccccc3,0
303.1339925,6.56565,1832996.202,1306466.952,189801.2646,473066.2334,100,100,1990310.702,1449725.952,1093852.952,2373133.25,C16H15NO4,COC(=O)c1ccccc1N\C=C/2C=CC(=O)C(=C2)OC,0.004979044
303.1339925,6.56565,1832996.202,1306466.952,189801.2646,473066.2334,100,100,1990310.702,1449725.952,1093852.952,2373133.25,C15H14N2O3,CC1=CC(=O)/C(C=C1C)=N/Nc2ccc(cc2)C(O)=O,0.004979044
303.1339925,6.56565,1832996.202,1306466.952,189801.2646,473066.2334,100,100,1990310.702,1449725.952,1093852.952,2373133.25,C17H16ClN,[Cl-].Cc1ccc2ccccc2[n+]1Cc3ccccc3,0
303.1394145,3.415083333,3013058.613,3093249.613,1969640.863,2550903.113,100,100,100,100,100,547820.8125,C15H21NO4,CCCCCCCCOC(=O)c1ccc(cc1)[N+]([O-])=O,0
303.1394145,3.415083333,3013058.613,3093249.613,1969640.863,2550903.113,100,100,100,100,100,547820.8125,C15H21NO4,CC(=O)OCCN(CCOC(C)=O)c1cccc(C)c1,0
303.1394145,3.415083333,3209092.113,3246896.613,2249157.863,2550903.113,100,100,100,100,100,1042090.188,C15H21NO4,CCCCCCCCOC(=O)c1ccc(cc1)[N+]([O-])=O,0
303.1394145,3.415083333,3209092.113,3246896.613,2249157.863,2550903.113,100,100,100,100,100,1042090.188,C15H21NO4,CC(=O)OCCN(CCOC(C)=O)c1cccc(C)c1,0
304.0464376,2.94275,100,100,100,100,100,100,100,100,199214.75,223826.4375,C14H12N2O5S,CC1=NN(C(=O)C1)c2ccc3cc(O)cc(c3c2)[S](O)(=O)=O,0
304.0464376,2.94275,100,100,100,100,100,100,100,100,199214.75,223826.4375,C15H15NO3S2,Cc1sc2ccc3ccccc3c2[n+]1CCC[S]([O-])(=O)=O,0
304.0581156,2.53165,186855.0781,250555,182943.4219,124259.4375,100,100,100,100,100,109685.5,C12H12ClNO2S,CN(C)c1cccc2c1cccc2[S](Cl)(=O)=O,-0.614951515
304.0745443,4.124683333,100,100,100,100,107029.7344,491887.375,907571.75,1023485.5,191684.0938,258972.125,C14H15N3O4S,CCN(c1ccccc1)[S](=O)(=O)c2cc(ccc2N)[N+]([O-])=O,0
304.0745443,4.124683333,100,100,100,100,107029.7344,491887.375,907571.75,1023485.5,191684.0938,258972.125,C14H15N3O4S,COc1cc(N=Nc2ccc(cc2)[S](O)(=O)=O)c(C)cc1N,0
304.0745443,4.124683333,100,100,100,100,107029.7344,491887.375,907571.75,1023485.5,191684.0938,258972.125,C12H14O9,OCC(O)CO.OC(=O)c1ccc(C(O)=O)c(c1)C(O)=O,-0.011230198
303.0735168,4.091033333,100,100,100,100,318634.0313,453244.1563,486633.2188,478209,284381.125,321753.3438,C14H14N4S2,NC(SSC(N)=Nc1ccccc1)=Nc2ccccc2,0.014368848
303.0735168,4.091033333,100,100,100,100,318634.0313,453244.1563,486633.2188,478209,284381.125,321753.3438,C11H20BrClO,ClC(=O)CCCCCCCCCCBr,0
303.0735168,4.091033333,100,100,100,100,318634.0313,453244.1563,486633.2188,478209,284381.125,321753.3438,C16H12N2O3,CC(=O)c1cc(N)c2C(=O)c3ccccc3C(=O)c2c1N,0
304.0874736,2.917116667,1266719.625,1314647.375,1613449.25,1430485.625,100,100,100,100,100,100,C12H20ClN3O3S,[H+].[Cl-].CCN(CCN[S](C)(=O)=O)c1ccc(N=O)c(C)c1,0
304.0874736,2.917116667,1266719.625,1314647.375,1613449.25,1430485.625,100,100,100,100,100,100,C12H10N6O4,CC1=CC2=NC(=O)N=C2C=C1NNC3C(=O)NC(=O)NC3=O,-5.645397697
304.1321004,6.267733333,330015.4375,273001.5313,345635.9063,382698.9063,100,100,100,100,100,100,C11H17N3O3S,CCCCNC(=O)N[S](=O)(=O)c1ccc(N)cc1,-5.292361343
304.1725464,2.971583333,100,142892.0313,118048.8047,104821.1016,110450.9766,116246.2422,230566.2656,195121.75,233913.0469,460608.6875,C13H29O4P,CCCCCCCCO[P](O)(=O)OCCC(C)C,0
304.1725464,2.971583333,100,142892.0313,118048.8047,104821.1016,110450.9766,116246.2422,230566.2656,195121.75,233913.0469,460608.6875,C13H29O4P,CCCCCCCCCCCCCO[P](O)(O)=O,0
304.1725464,2.971583333,100,142892.0313,118048.8047,104821.1016,110450.9766,116246.2422,230566.2656,195121.75,233913.0469,460608.6875,C13H29O4P,CCCCCCCCCCCCCO[P](O)(O)=O,0
304.1725464,2.971583333,100,142892.0313,118048.8047,104821.1016,110450.9766,116246.2422,230566.2656,195121.75,233913.0469,460608.6875,C12H27NO6,OCCOCCN(CCOCCO)CCOCCO,0
304.1726481,0.790011667,3271642.25,2686066.5,100,469394.9063,100,100,100,100,100,33644.48828,C13H29O4P,CCCCCCCCO[P](O)(=O)OCCC(C)C,0
304.1726481,0.790011667,3271642.25,2686066.5,100,469394.9063,100,100,100,100,100,33644.48828,C13H29O4P,CCCCCCCCCCCCCO[P](O)(O)=O,0
304.1726481,0.790011667,3271642.25,2686066.5,100,469394.9063,100,100,100,100,100,33644.48828,C13H29O4P,CCCCCCCCCCCCCO[P](O)(O)=O,0
304.1726481,0.790011667,3271642.25,2686066.5,100,469394.9063,100,100,100,100,100,33644.48828,C12H27NO6,OCCOCCN(CCOCCO)CCOCCO,0
303.2888794,8.275983333,100,100,100,100,1406324.191,1852106.191,525128.8789,1053519.066,4548797.941,856040.0625,C17H34O2,CCCCCCCCCCCCCCOCC1CO1,0
303.2888794,8.275983333,100,100,100,100,1406324.191,1852106.191,525128.8789,1053519.066,4548797.941,856040.0625,C18H38O3,CCCCCCCCC(O)C(O)CCCCCCCCO,-4.190067877
303.2888794,8.275983333,100,100,100,100,1406324.191,1852106.191,525128.8789,1053519.066,4548797.941,856040.0625,C17H34O2,CCCCCCCCCCCCCCCC(=O)OC,-4.47125259
303.2888794,8.275983333,100,100,100,100,1406324.191,1852106.191,525128.8789,1053519.066,4548797.941,856040.0625,C17H34O2,CCCCCCCCCCCCCCOC(=O)CC,-4.47125259
303.2888794,8.275983333,100,100,100,100,1406324.191,1852106.191,525128.8789,1053519.066,4548797.941,856040.0625,C17H34O2,CCCCCCCCCCCC(=O)OCCC(C)C,-4.47125259
303.2888794,8.275983333,100,100,100,100,1406324.191,1852106.191,525128.8789,1053519.066,4548797.941,856040.0625,C17H34O2,CCCCCCCCCCCCCCC(C)C(O)=O,-4.47125259
303.2888794,8.275983333,100,100,100,100,1406324.191,1852106.191,525128.8789,1053519.066,4548797.941,856040.0625,C17H34O2,CCCCCCCCCCCCCCCCC(O)=O,-4.47125259
303.2888794,8.275983333,100,100,100,100,1406324.191,1852106.191,525128.8789,1053519.066,4548797.941,856040.0625,C17H34O2,CCCCCCCCCCCCCC(CC)C(O)=O,-4.47125259
303.2888794,8.275983333,100,100,100,100,1406324.191,1852106.191,525128.8789,1053519.066,4548797.941,856040.0625,C17H34O2,CCCCC(CC)COC(=O)CC(C)CC(C)(C)C,-4.47125259
303.2888794,8.275983333,100,100,100,100,1406324.191,1852106.191,525128.8789,1053519.066,4548797.941,856040.0625,C17H34O2,CCCCC(CC)COC(=O)CCCCCC(C)C,-4.47125259
305.008372,5.782116667,100,100,100,100,15044619.33,5966770.331,22173478.33,27602340.33,1857759.706,8027755,C12H7Cl2NO3,[O-][N+](=O)c1cc(Cl)ccc1Oc2ccc(Cl)cc2,0
305.008372,5.782116667,100,100,100,100,15044619.33,5966770.331,22173478.33,27602340.33,1857759.706,8027755,C12H7Cl2NO3,[O-][N+](=O)c1ccc(Oc2ccc(Cl)cc2Cl)cc1,0
305.008372,5.782116667,100,100,100,100,15044619.33,5966770.331,22173478.33,27602340.33,1857759.706,8027755,C17H6O7,O=C1OC(=O)c2cc(ccc12)C(=O)c3ccc4C(=O)OC(=O)c4c3,0
305.0120951,2.281,105006.7969,100,100,100,100,100,100,100,100,127597.1563,C12H11ClN2O2S,Nc1cc(ccc1Cl)[S](=O)(=O)Nc2ccccc2,0
305.0120951,2.281,105006.7969,100,100,100,100,100,100,100,100,127597.1563,C8H10Cl2N2O2S,CN(C)[S](=O)(=O)c1cc(Cl)c(N)cc1Cl,0
305.0215556,4.757533333,100,100,100,100,1149203.875,1407438.625,1268843,1297433.875,100,57741.01953,C14H12N2O3S2,Cc1ccc2nc(sc2c1)c3ccc(N)c(c3)[S](O)(=O)=O,0
305.0215556,4.757533333,100,100,100,100,1149203.875,1407438.625,1268843,1297433.875,100,57741.01953,C14H12N2O3S2,Cc1ccc2nc(sc2c1[S](O)(=O)=O)c3ccc(N)cc3,0
305.0215556,4.757533333,100,100,100,100,1149203.875,1407438.625,1268843,1297433.875,100,57741.01953,C12H14N2S3,CCN(CC)C(=S)Sc1sc2ccccc2n1,0
305.0868225,5.097466667,100,100,100,100,248191.625,261013.7813,2540019.438,3921037.188,1269796.063,548748.5625,C11H12O8,OCCO.OC(=O)c1ccc(C(O)=O)c(c1)C(O)=O,-0.313763812
305.0868225,5.097466667,100,100,100,100,248191.625,261013.7813,2540019.438,3921037.188,1269796.063,548748.5625,C11H12O8,CC(COC(=O)\C=C/C(O)=O)OC(=O)\C=C/C(O)=O,-0.313763812
305.0974935,4.95345,2080482.316,2478672.816,1699148.941,1946038.191,100,100,100,331331.6914,100,621680.875,C11H18N2O9,OC(CN(CC(O)=O)CC(O)=O)CN(CC(O)=O)CC(O)=O,0
305.0974935,4.95345,2080482.316,2478672.816,1699148.941,1946038.191,100,100,100,331331.6914,100,621680.875,C10H12Cr2N2O7,O[Cr](=O)(=O)O[Cr](O)(=O)=O.c1ccncc1.c2ccncc2,0
305.0974935,4.95345,2080482.316,2478672.816,1699148.941,1946038.191,100,100,100,331331.6914,100,621680.875,C12H14ClNO4,COc1cc(NC(=O)CC(C)=O)c(OC)cc1Cl,-6.094988303
305.0974935,4.95345,2080482.316,2478672.816,1699148.941,1946038.191,211882.5664,182086.5352,314763.3477,349511.1289,100,621680.875,C11H18N2O9,OC(CN(CC(O)=O)CC(O)=O)CN(CC(O)=O)CC(O)=O,0
305.0974935,4.95345,2080482.316,2478672.816,1699148.941,1946038.191,211882.5664,182086.5352,314763.3477,349511.1289,100,621680.875,C10H12Cr2N2O7,O[Cr](=O)(=O)O[Cr](O)(=O)=O.c1ccncc1.c2ccncc2,0
305.0974935,4.95345,2080482.316,2478672.816,1699148.941,1946038.191,211882.5664,182086.5352,314763.3477,349511.1289,100,621680.875,C12H14ClNO4,COc1cc(NC(=O)CC(C)=O)c(OC)cc1Cl,-6.094988303
305.12795,6.0236,2824145.057,3509171.807,3879244.307,3744476.557,100,100,100,100,177324.9316,344761.75,C15H23O3P,COP(OC)OCC1CC2CC1C3C4CC(C=C4)C23,0
305.12795,6.0236,2824145.057,3509171.807,3879244.307,3744476.557,100,100,100,100,177324.9316,344761.75,C19H18N2O3,CN1c2ccccc2C(C)(C)C13Oc4ccc(cc4C=C3)[N+]([O-])=O,0
305.12795,6.0236,2824145.057,3509171.807,3879244.307,3744476.557,100,100,100,100,177324.9316,344761.75,C19H18N2O3,CN1c2ccccc2C(C)(C)C13Oc4c(cccc4[N+]([O-])=O)C=C3,0
305.1499939,5.697416667,1692021.189,1463312.564,1204616.564,2615590.439,108350.2833,100,100,100,127487.1114,100,C15H16N2O3,COc1cc(NC(=O)c2ccccc2)c(OC)cc1N,-2.888144586
305.2319031,6.43345,15546679.08,3439669.834,1276697.084,1085449.459,100,100,100,100,100,100,C16H32O5,OCCCCCCC(O)C(O)CCCCCCCC(O)=O,-3.187513217
305.2319031,6.43345,15546679.08,3439669.834,1276697.084,1085449.459,100,100,100,100,100,100,C15H28O4,OC(=O)CCCCCCCCCCCCCC(O)=O,-3.735087839
305.2319031,6.43345,15546679.08,3439669.834,1276697.084,1085449.459,100,100,100,100,100,100,C15H28O4,COC(=O)CCCCCCCCCCCC(=O)OC,-3.735087839
306.0029195,2.914233333,100,100,100,100,100,100,100,100,238685.6719,366042.3125,C13H9Cl3O,ClC(Cl)(Cl)c1ccc(Oc2ccccc2)cc1,0
306.0029195,2.914233333,100,100,100,100,100,100,100,100,238685.6719,366042.3125,C15H11BrO2,BrC(C(=O)c1ccccc1)C(=O)c2ccccc2,0
306.0120443,1.93165,1677792.25,1983010.625,829843.0625,1933270,100,100,100,100,100,16849.06055,C11H12Cl2N2O5,OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+]([O-])=O,0
306.0120443,1.93165,1677792.25,1983010.625,829843.0625,1933270,100,100,100,100,100,16849.06055,C17H6O7,O=C1OC(=O)c2cc(ccc12)C(=O)c3ccc4C(=O)OC(=O)c4c3,0
305.0083313,5.782116667,100,100,100,100,2532986.831,974814.0181,3423272.081,4437382.331,274798.5181,1394766.5,C12H7Cl2NO3,[O-][N+](=O)c1cc(Cl)ccc1Oc2ccc(Cl)cc2,0
305.0083313,5.782116667,100,100,100,100,2532986.831,974814.0181,3423272.081,4437382.331,274798.5181,1394766.5,C12H7Cl2NO3,[O-][N+](=O)c1ccc(Oc2ccc(Cl)cc2Cl)cc1,0
305.0083313,5.782116667,100,100,100,100,2532986.831,974814.0181,3423272.081,4437382.331,274798.5181,1394766.5,C17H6O7,O=C1OC(=O)c2cc(ccc12)C(=O)c3ccc4C(=O)OC(=O)c4c3,0
306.0836182,5.0404,100,100,100,100,441474.25,483453.7188,802605.75,894939.5625,298155.5,326686.4375,C11H13NO6S,COC(=O)NC(C(O)=O)[S](=O)(=O)c1ccc(C)cc1,-0.474756335
306.0869751,5.89615,100,189184.2031,100,100,427770.5938,249922.0313,516257.7813,771955.875,100,99171.46875,C17H13N3O4,COc1ccc(N\N=C2/C(=O)C=Cc3ccccc23)c(c1)[N+]([O-])=O,0
306.0869751,5.89615,100,189184.2031,100,100,427770.5938,249922.0313,516257.7813,771955.875,100,99171.46875,C16H18O5S,Cc1ccc(cc1)[S](=O)(=O)OCC(O)COc2ccccc2,0
306.0947978,4.8426,73791554.15,79832562.15,70741202.15,83296122.15,100,100,165649.1035,486924.3379,100,885578.75,C18H14N2O4,CC(=O)Nc1cccc2C(=O)c3cccc(NC(C)=O)c3C(=O)c12,0
306.0947978,4.8426,73791554.15,79832562.15,70741202.15,83296122.15,100,100,165649.1035,486924.3379,100,885578.75,C18H14N2O4,CC(=O)Nc1cccc2C(=O)c3c(NC(C)=O)cccc3C(=O)c12,0
306.0947978,4.8426,73791554.15,79832562.15,70741202.15,83296122.15,100,100,165649.1035,100,100,885578.75,C18H14N2O4,CC(=O)Nc1cccc2C(=O)c3cccc(NC(C)=O)c3C(=O)c12,0
306.0947978,4.8426,73791554.15,79832562.15,70741202.15,83296122.15,100,100,165649.1035,100,100,885578.75,C18H14N2O4,CC(=O)Nc1cccc2C(=O)c3c(NC(C)=O)cccc3C(=O)c12,0
306.1207682,4.55445,100,100,100,196175.5938,202026.2969,249678.0156,306430.3125,329415.9063,126642.0391,157553.0938,C20H16O3,O=C(OC(c1ccccc1)c2ccccc2)Oc3ccccc3,0
306.1207682,4.55445,100,100,100,196175.5938,202026.2969,249678.0156,306430.3125,329415.9063,126642.0391,157553.0938,C19H12O2,O=C1C=C(Oc2c1ccc3ccccc23)c4ccccc4,0
305.1279907,6.0236,658215.2441,545737.8691,705344.9316,644261.2441,100,100,100,100,100,67555.19531,C15H23O3P,COP(OC)OCC1CC2CC1C3C4CC(C=C4)C23,0
305.1279907,6.0236,658215.2441,545737.8691,705344.9316,644261.2441,100,100,100,100,100,67555.19531,C19H18N2O3,CN1c2ccccc2C(C)(C)C13Oc4ccc(cc4C=C3)[N+]([O-])=O,0
305.1279907,6.0236,658215.2441,545737.8691,705344.9316,644261.2441,100,100,100,100,100,67555.19531,C19H18N2O3,CN1c2ccccc2C(C)(C)C13Oc4c(cccc4[N+]([O-])=O)C=C3,0
306.1905212,6.093366667,100,2894338.219,100,100,100,100,100,100,100,150073.3438,C20H26O,CC(C)(C)c1cc(cc(c1O)C(C)(C)C)c2ccccc2,0
306.1905212,6.093366667,100,2894338.219,100,100,100,100,100,100,100,150073.3438,C20H26O,CC(C)(C)c1ccc(cc1)c2ccc(O)c(c2)C(C)(C)C,0
306.1905212,6.093366667,100,2894338.219,100,100,100,100,100,100,100,150073.3438,C20H26O,CC(C)(C)c1ccc(O)cc1.C2C=CC3C4CC(C=C4)C23,0
306.226827,3.224183333,100,100,100,100,100,100,100,100,759308.7441,523106.7813,C16H35O4P,CCCCCCCCCCCCCCCCO[P](O)(O)=O,0
306.226827,3.224183333,100,100,100,100,100,100,100,100,759308.7441,523106.7813,C16H35O4P,CCCCCCCCCO[P](O)(=O)OCCCCCCC,0
306.226827,3.224183333,100,100,100,100,100,100,100,100,759308.7441,523106.7813,C16H35O4P,CCCCCCCCO[P](O)(=O)OCCCCCCCC,0
306.226827,3.224183333,100,100,100,100,100,100,100,100,898865.8066,572400.9375,C16H35O4P,CCCCCCCCCCCCCCCCO[P](O)(O)=O,0
306.226827,3.224183333,100,100,100,100,100,100,100,100,898865.8066,572400.9375,C16H35O4P,CCCCCCCCCO[P](O)(=O)OCCCCCCC,0
306.226827,3.224183333,100,100,100,100,100,100,100,100,898865.8066,572400.9375,C16H35O4P,CCCCCCCCO[P](O)(=O)OCCCCCCCC,0
306.2634888,6.262333333,3075183.601,100,100,100,100,100,100,831691.6006,100,100,C15H31NO3,CCCCCCCCCCC(=O)N(CCO)CCO,-3.688450469
306.2634888,6.262333333,3075183.601,100,100,100,100,100,100,831691.6006,100,100,C15H31NO3,CCCCCCCCCCC(=O)NCCOCCO,-3.688450469
306.2634888,6.262333333,3075183.601,100,100,100,100,100,100,831691.6006,100,100,C16H35NO4,CCCCCCCCCCCC(O)=O.OCCNCCO,-4.110553739
306.2634888,6.262333333,3075183.601,100,100,100,100,100,100,831691.6006,100,100,C16H32O4,CCCCCCCCCCCC(=O)OCCOCCO,-4.412411525
306.2634888,6.262333333,3075183.601,100,100,100,100,100,100,831691.6006,100,100,C16H32O4,CCCCCCCCCCCCOCCOCC(O)=O,-4.412411525
306.29894,7.60415,100,100,100,100,1626603.772,1912220.272,2377942.397,1970222.897,409726.3038,483943.125,C20H36N2,CC(C)CCC(C)Nc1ccc(NC(C)CCC(C)C)cc1,-4.369228899
306.0108032,1.90455,520877.625,576834.625,477093.8125,599444,100,100,100,100,100,100,C17H6O7,O=C1OC(=O)c2cc(ccc12)C(=O)c3ccc4C(=O)OC(=O)c4c3,0
306.0108032,1.90455,520877.625,576834.625,477093.8125,599444,100,100,100,100,100,100,C11H7Cl2NO3,Cc1onc(c1C(O)=O)c2c(Cl)cccc2Cl,-0.635056556
307.0298767,2.6197,225922.6875,135019.8125,233497.2031,439771.8438,100,100,100,100,100,100,C10H12INO,[I-].CC[n+]1c(C)oc2ccccc12,0
307.0298767,2.6197,225922.6875,135019.8125,233497.2031,439771.8438,100,100,100,100,100,100,C16H11Cl2NO,Clc1ccccc1\C=C/C(=O)N=Cc2ccccc2Cl,0
307.0298767,2.6197,225922.6875,135019.8125,233497.2031,439771.8438,100,100,100,100,100,100,C11H17Cl2NOS,CCCCCCCCN1SC(=C(Cl)C1=O)Cl,0
307.0298767,2.6197,225922.6875,135019.8125,233497.2031,439771.8438,100,100,100,100,100,100,C14H6ClNO4,[O-][N+](=O)c1cccc2C(=O)c3c(Cl)cccc3C(=O)c12,-4.648325992
307.1047668,4.463366667,100,100,100,100,1244398,1101897.5,4174947.75,3430934.75,1951932.125,1384917.375,C16H18O4P,CC(C)(C)c1ccccc1O[P]([O-])(=O)Oc2ccccc2,0
307.1047668,4.463366667,100,100,100,100,1244398,1101897.5,4174947.75,3430934.75,1951932.125,1384917.375,C16H16N2O3,COc1ccccc1NC(=O)CC(=O)c2cccc(N)c2,0
307.1047668,4.463366667,100,100,100,100,1244398,1101897.5,4174947.75,3430934.75,1951932.125,1384917.375,C13H15N5O2S,CCN(CC)c1ccc(cc1)N=Nc2sc(cn2)[N+]([O-])=O,-4.765906561
307.1047668,4.463366667,100,127398.6953,100,184341.2344,230827.5,148848.0781,238435.4844,196067.9063,159800.4219,101907.4531,C16H18O4P,CC(C)(C)c1ccccc1O[P]([O-])(=O)Oc2ccccc2,0
307.1047668,4.463366667,100,127398.6953,100,184341.2344,230827.5,148848.0781,238435.4844,196067.9063,159800.4219,101907.4531,C16H16N2O3,COc1ccccc1NC(=O)CC(=O)c2cccc(N)c2,0
307.1047668,4.463366667,100,127398.6953,100,184341.2344,230827.5,148848.0781,238435.4844,196067.9063,159800.4219,101907.4531,C13H15N5O2S,CCN(CC)c1ccc(cc1)N=Nc2sc(cn2)[N+]([O-])=O,-4.765906561
307.1148885,0.846956667,7242154.859,3023717.609,2296549.359,3717512.609,100,100,100,100,100,497394.625,C14H20O6,O=C(OCC1CO1)C2CCCCC2C(=O)OCC3CO3,0
307.1148885,0.846956667,7242154.859,3023717.609,2296549.359,3717512.609,100,100,100,100,100,497394.625,C14H20O6,COC(=O)c1ccc(cc1)C(=O)OC.OCCCCO,0
307.1148885,0.846956667,7242154.859,3023717.609,2296549.359,3717512.609,100,100,100,100,100,497394.625,C9H19ClO7,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.ClCC1CO1,-4.604736025
307.1148885,0.846956667,7242154.859,3023717.609,2296549.359,3717512.609,100,100,100,100,100,497394.625,C9H19ClO7,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.ClCC1CO1,-4.604736025
307.1149292,0.847578333,17410411.86,52655121.86,73453589.86,97903789.86,100,100,100,100,100,43425.07422,C14H20O6,O=C(OCC1CO1)C2CCCCC2C(=O)OCC3CO3,0
307.1149292,0.847578333,17410411.86,52655121.86,73453589.86,97903789.86,100,100,100,100,100,43425.07422,C14H20O6,COC(=O)c1ccc(cc1)C(=O)OC.OCCCCO,0
307.1149292,0.847578333,17410411.86,52655121.86,73453589.86,97903789.86,100,100,100,100,100,43425.07422,C9H19ClO7,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.ClCC1CO1,-5.526001126
307.1149292,0.847578333,17410411.86,52655121.86,73453589.86,97903789.86,100,100,100,100,100,43425.07422,C9H19ClO7,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.ClCC1CO1,-5.526001126
307.1389872,5.17045,100,169351.2031,100,100,100,100,100,100,973526.375,232714.8594,C12H18O7,C=CCOC(=O)OCCOCCOC(=O)OCC=C,0
307.1389872,5.17045,100,169351.2031,100,100,100,100,100,100,973526.375,232714.8594,C12H18O7,C=CCOC(=O)OCCOCCOC(=O)OCC=C,0
307.1389872,5.17045,100,169351.2031,100,100,100,100,100,100,973526.375,232714.8594,C12H18O7,CC1(C)OCC2OC3(OC(C)(C)OC3C2O1)C(O)=O,-0.081923131
