"mz"
161.935422062901
119.946796009434
162.930982258101
313.863678900225
313.863468983347
313.863780465439
159.939139836351
225.017047497115
210.916903417391
221.946926201834
201.906111284225
209.919079690876
130.944142676525
199.940029570919
199.94005332511
199.94026244908
199.940204945271
344.851409640883
344.851457523714
344.851438454959
344.851689574748
286.841669038784
286.842000519395
286.841735042569
286.841888678137
286.841705324808
286.841707860247
344.851239095526
344.851477184088
472.832157340321
472.831855308689
472.831773172571
472.831706585845
472.831909334085
472.831748751592
472.831567756957
472.831356076536
164.035325700875
261.134400241684
209.07946582651
366.984985351562
228.160524290971
461.146061030914
299.919619428696
299.919857695313
299.919218008733
299.919538514636
299.919486171843
299.919312631572
299.919253222263
299.919798828532
299.919429393161
299.919445766976
299.919474173274
299.919204055847
299.919256467471
418.159240865214
258.936229330637
225.149626226855
463.161446186483
463.161532712964
359.102704158928
314.861092390364
294.982357988914
417.155844707587
259.155072337105
447.166431598119
358.099211180165
311.150200195468
254.147807177864
170.941428257836
208.142410328472
392.060232339721
392.06012140573
311.13286492268
341.179741779575
240.13220581349
315.217970138678
139.003650737169
139.003752128707
139.003762081403
139.003775722766
139.003708071643
139.003725616347
139.003771486758
139.003700494034
139.003655409029
139.00373667965
139.003730854047
139.003713242684
195.085558761698
209.822659005714
257.846425320318
257.846415063092
257.846503394023
257.846427813992
257.846583503262
257.846499697424
257.84644237526
257.846513984851
257.846472719592
266.103650801895
376.903844596435
376.903809493664
376.903894276739
376.903561566078
400.831967972754
400.831464069879
400.831355427653
400.831575949576
141.055740901573
141.055786450589
141.055743914089
141.055742706939
141.055657720622
141.055673960365
141.05574512077
141.055741224763
141.055710825969
141.055692061329
141.055730718989
141.05564635938
141.055686941474
141.05573215734
141.05569865802
141.055693660423
177.092046070597
195.139028319127
242.176314512936
299.186655529497
329.233893680183
329.23385158212
341.858059245883
341.858027788541
397.889644295736
155.071398588927
155.071462593802
155.071448427225
155.07145759716
155.071452752452
155.071422201237
155.071474141141
155.071451342383
155.071406551022
155.071406925622
155.071437037327
155.071446163227
155.071422946435
188.951539437953
190.948581791172
209.15474557398
277.144869145567
285.207296936497
544.966502449041
171.01997012678
171.02000768677
171.019932871466
171.019970002418
171.019999801137
171.019978046135
171.019975587283
171.019985405338
171.019943725984
171.019973773418
171.019969950329
171.019880549266
171.019946784661
253.144516598425
524.062809638693
532.305680999005
563.308213033828
632.423921151336
445.083928047222
452.08099984163
622.276325160317
827.219730308311
689.259827020373
428.080788364512
275.169209944324
531.302932193313
618.040251712159
618.039665244207
621.27280222068
366.143958533429
554.288247390034
300.153089168536
456.07586308349
585.290075283343
315.254406898554
397.078293957282
599.305891539608
414.075887754488
363.079253465506
520.074799271569
268.155616453432
366.075117631789
221.154667686035
239.067335986523
409.099742208493
584.121682293748
314.177641214877
378.165255289235
445.149073605152
527.086676827324
587.061168640467
623.344546005427
314.168379127576
519.073689218559
310.17791270883
371.124352184858
459.099329229888
377.161874053323
152.97855748719
152.978560534093
152.978571272936
152.978559524381
152.978551826618
152.978566066091
198.936347111024
198.936331998956
198.936331762436
198.936335192855
198.936350244919
198.936318116086
198.936330295682
516.134400766753
448.147068115173
583.118367582292
219.85154662953
219.851556669864
219.85155937327
219.851529416996
219.851516755642
219.85156737685
219.851525981356
219.851508763358
219.851513020205
219.851495677985
451.086547967593
515.130676228018
128.974954214767
128.974904365011
128.974953806722
128.974934628329
128.97499188634
128.974973525399
128.974965552416
128.97495323668
128.974964312859
369.12771512412
268.868651780571
268.868664216377
268.86862178031
279.163513192839
335.141145463047
395.105915568889
415.073647160862
422.191534178235
463.093358615779
481.065831587794
489.175501453728
183.897815953227
183.897833294513
183.897823341744
207.931213016494
207.931190310179
355.196629658275
411.094055175781
421.188078049935
158.978538054958
380.15979384127
175.959428368836
175.959436658905
175.959396888647
175.959389382131
175.959426879883
175.959405974457
175.959406468954
175.959435874247
175.959407515083
175.959435133879
175.959457007808
175.959416582561
175.959435133086
553.284953539801
365.140655199134
378.919161394157
378.918996960209
378.919011651427
378.918888525854
378.918861981285
378.918864197928
378.918649568249
378.919046113873
378.918859509878
393.104784397544
164.927265748616
164.927276611328
164.927277446351
164.927276567784
164.927270818657
164.927279023354
164.927271990529
164.927252336748
164.927259892483
164.927272993229
164.927262749001
164.92726707718
164.927276594294
164.927214743142
146.923450159064
146.923468072883
465.213964072363
146.961218196152
146.961196171545
146.96121238733
146.961228523822
146.961197203437
146.961206543738
146.961197766275
146.961202391292
146.961196909601
146.961207461442
429.154164024865
398.230234671317
509.240211777815
235.133931407501
354.204248688847
154.974232638075
154.974232550681
154.974222951564
154.974232642183
154.974233205251
154.974240415108
154.974238176684
154.974235279063
154.974232926923
154.974223814969
154.974241241497
154.974240563266
154.974228208375
154.974242638592
154.974232765331
154.974239042082
154.974212646484
154.974220418454
258.916204245643
258.916258882244
258.915855019624
394.89136435145
394.891053829433
394.891052919565
394.891020607556
394.891039360503
394.891180520049
394.891072294597
394.891143288028
586.347446856501
242.943604804613
242.943623752251
242.943527460239
242.943511630214
242.943544629541
242.94353764247
242.943614735224
242.943622273125
242.94362419218
242.943567389476
242.943568297127
242.943570966052
242.943540573483
242.943568259913
242.943523317151
242.943633439708
442.256399445619
447.143676709859
218.853743353775
218.853732261536
174.956083636795
174.956080718149
174.956054650266
174.956054284528
174.95607920148
174.956081372211
174.956075006467
174.956064523609
174.956089104964
174.956087527461
174.956063525548
174.95608570759
174.956075416354
174.956079912061
174.95607635838
174.956078402225
174.956110296201
189.931701810242
189.931720568161
453.246579945158
486.282415080784
574.335231302272
261.914483243952
261.914546788768
261.91433141053
261.914194771712
261.91426259362
261.914308653379
261.914293419339
261.91411160961
261.914234458311
261.914686133694
261.914633356222
261.914225858983
261.914399896021
261.914197060743
261.91431166948
261.914237010988
261.914181401299
261.914165690506
261.914186419846
261.914145695583
261.914187833763
705.411132727241
163.897389178468
530.308774161455
618.361221043998
148.93904625878
148.93904449457
148.939040217019
148.939062994674
439.21596233825
553.265938671651
573.33166649588
585.343791799013
617.357907290542
150.934511570892
193.926676693639
193.926681069075
193.92667105725
193.926650935461
193.926671268241
193.926645481299
193.92667460953
193.926671152742
193.926711958892
193.926656972331
193.926682186345
193.926681146046
193.926659331405
193.926641224222
327.190761461606
361.167075378618
410.335875129877
461.159334675559
529.305276746
661.384315321518
149.936898635715
149.936894291696
149.936894666203
149.936898037591
149.936892255302
149.936925043605
149.936899838151
149.936905214212
149.936910831572
149.936904809871
149.936899656824
149.936910291535
149.936900687366
149.936906750428
149.936907335958
149.936904846008
149.936900305958
149.936914567988
149.93689349171
149.936915782689
149.936819649471
193.099845936608
207.13909501641
413.078667899157
485.279144405171
349.20586815219
330.899206467745
330.89919028697
330.899409766284
330.899357098378
330.899376400352
330.899300715895
330.899299383155
189.850944331432
189.850937823266
189.850960666256
189.850947256199
396.891922626165
396.891915821388
396.891847515175
396.891833737153
396.891702852067
396.891662043822
396.891538626855
396.891472931801
396.891449237625
396.891402962693
567.299475467501
190.928413902446
190.928390375916
190.928395736541
190.928368995458
190.92838645257
190.928401727391
190.928364669617
190.928409021234
190.928399272622
190.928392268573
190.92837243644
190.928400180379
190.928416703731
190.928372452792
441.25300956221
