"mz","rt","Sample with Max Intensity","Formula","SMILES","Match Score"
"377.2372538","9.843416667","100_300_Neg_JeansC.mzXML","C17H33NO5","CCCCOC(=O)CCN(CCCO)CCC(=O)OCCCC","-0.94113018293624"
"377.2372538","9.843416667","100_300_Neg_JeansC.mzXML","C19H38O5S","CCCCCCCCCCCCCCCCC(C(=O)OC)[S](O)(=O)=O","-1.48157612171781"
"377.2372538","9.843416667","100_300_Neg_JeansC.mzXML","C19H40O6S","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O","-2.63773098442355"
"377.2373352","9.843416667","100_300_Neg_JeansC.mzXML","C17H33NO5","CCCCOC(=O)CCN(CCCO)CCC(=O)OCCCC","-0.474437313434679"
"377.2373352","9.843416667","100_300_Neg_JeansC.mzXML","C19H38O5S","CCCCCCCCCCCCCCCCC(C(=O)OC)[S](O)(=O)=O","-3.19098498476113"
"377.2373352","9.843416667","100_300_Neg_JeansC.mzXML","C19H40O6S","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O","-4.00833932876008"
"379.1584981","7.4135","100_300_Neg_JeansG.mzXML","C23H24BrClN2","[Cl-].CCN(CC)c1ccc(cc1)C2=[N+](CC)c3ccc(Br)c4cccc2c34","0.423656236019414"
"379.1584981","7.4135","100_300_Neg_JeansG.mzXML","C23H24ClN3","[Cl-].CN(N=CC1=[N+](C)c2ccccc2C1(C)C)c3ccc4ccccc4c3","0"
"379.1563721","5.5355","100_300_Neg_JeansC.mzXML","C16H26O10","OCCCOCCCO.OC(=O)CCCCC(O)=O.O=C1OC(=O)C=C1","0.02578089728592"
"379.1563721","5.5355","100_300_Neg_JeansC.mzXML","C24H20N4O","Cc1cc(ccc1N\N=C2/C(=O)C=Cc3ccccc23)N=Nc4ccccc4C","0"
"379.1563721","5.5355","100_300_Neg_JeansC.mzXML","C21H22ClN5","[Cl-].Cn1c(C)c(N=Nc2cc(C)n(C)[n+]2c3ccccc3)c4ccccc14","-3.23501617319306"
"380.091217","5.564266667","100_300_Neg_JeansC.mzXML","C19H21ClNO3S","CC[n+]1ccc(C)c2ccc(Cl)cc12.Cc3ccc(cc3)[S](O)(=O)=O","0"
"380.091217","5.564266667","100_300_Neg_JeansC.mzXML","C17H18ClNO4","[O-][Cl](=O)(=O)=O.C1CCC(C1)=[N+](c2ccccc2)c3ccccc3","0"
"383.2212626","4.82975","100_300_Neg_JeansG.mzXML","C22H29N3O3","CCN(CC)c1ccc2nc3ccc(cc3[o+]c2c1)N(CC)CC.CC([O-])=O","0.467544888518077"
"383.2212626","4.82975","100_300_Neg_JeansG.mzXML","C19H32N4O2","CCCCCCCCCC(C)=O.NC(N)=NN/C=C/1C=CC=CC1=O","0"
"383.3535258","7.881316667","100_300_Neg_JeansG.mzXML","C23H46O","CCCCCCCCCCCC(=O)CCCCCCCCCCC","-2.288521237"
"391.1774801","6.376466667","100_300_Neg_JeansC.mzXML","C14H32Cl2N2O3","[Cl-].CC1CO1.NCCCCCCN.ClCC2CO2.C3CO3.[H+]","-0.194338621"
"391.252889","11.46896667","100_300_Neg_JeansF.mzXML","C19H38O3S","CCCCCCCC/C=C/CCCCCCCCO[S](C)(=O)=O","-3.903649489"
"393.1720785","6.1154","100_300_Neg_JeansC.mzXML","C15H34O7S","CCCCCCCCCCC(O)(OCC)OCC.O[S](O)(=O)=O","0"
"393.1720785","6.1154","100_300_Neg_JeansC.mzXML","C25H22N4O","Cc1cc(N=Nc2ccccc2C)c(C)cc1N\N=C3/C(=O)C=Cc4ccccc34","0"
"393.1720785","6.1154","100_300_Neg_JeansC.mzXML","C21H27ClN2O3","[Cl-].COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12.[H+]","-0.82754794836312"
"393.249939","4.82975","100_300_Neg_JeansG.mzXML","C25H32N2O2","CCCCC(CC)CNc1ccc(NC(C)C)c2C(=O)c3ccccc3C(=O)c12","-0.974246201"
"393.2498779","4.82975","100_300_Neg_JeansG.mzXML","C25H32N2O2","CCCCC(CC)CNc1ccc(NC(C)C)c2C(=O)c3ccccc3C(=O)c12","-0.812347169"
"395.1060588","5.12935","100_300_Neg_JeansC.mzXML","C18H22N2O4S2","Cc1ccc(cc1)[S](O)(=O)=O.OC(CN2CCSC2=N)c3ccccc3","0.021935077898878"
"395.1060588","5.12935","100_300_Neg_JeansC.mzXML","C18H24BrNO","[Br-].O=C(CC1CCCCC1=[N+]2CCCC2)c3ccccc3","0"
"395.1536051","6.221416667","100_300_Neg_JeansF.mzXML","C23H24N2O2","COc1ccc(NC(C)=O)cc1N(Cc2ccccc2)Cc3ccccc3","0"
"395.1536051","6.221416667","100_300_Neg_JeansF.mzXML","C22H23ClN2","[Cl-].Cc1[nH]c2ccccc2c1C=CC3=[N+](C)c4ccccc4C3(C)C","-3.88132691458708"
"395.2476298","9.843416667","100_300_Neg_JeansC.mzXML","C19H40O6S","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O","1.21966152752482"
"395.2476298","9.843416667","100_300_Neg_JeansC.mzXML","C18H38O4S","CCCCCCCCCCCCCCCCCCO[S](O)(=O)=O","0.21966152752482"
"395.2476298","9.843416667","100_300_Neg_JeansC.mzXML","C19H40O6S","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O","1.38329789116118"
"395.2476298","9.843416667","100_300_Neg_JeansC.mzXML","C18H38O4S","CCCCCCCCCCCCCCCCCCO[S](O)(=O)=O","0.383297891161183"
"395.2622477","9.51925","100_300_Neg_JeansC.mzXML","C23H40O3S","CCCCCCCCCCCCCCCCCc1ccc(cc1)[S](O)(=O)=O","1.018307795"
"395.2476501","9.843416667","100_300_Neg_JeansC.mzXML","C19H40O6S","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O","1.38234033964665"
"395.2476501","9.843416667","100_300_Neg_JeansC.mzXML","C18H38O4S","CCCCCCCCCCCCCCCCCCO[S](O)(=O)=O","-1.77669684022512"
"397.0784302","5.273683333","100_300_Neg_JeansC.mzXML","C17H20O4S2","Oc1ccc(SCCOCOCCSc2ccc(O)cc2)cc1","0.009166746"
"397.1691182","5.981866667","100_300_Neg_JeansF.mzXML","C22H25ClN2","[Cl-].CC1Cc2ccccc2[N+]1=CC=C3N(C)c4ccccc4C3(C)C","-0.03450235841571"
"397.1691182","5.981866667","100_300_Neg_JeansF.mzXML","C26H23NO3","Oc1ccc(Nc2ccc(cc2)C3CCCCC3)c4C(=O)c5ccccc5C(=O)c14","-5.04880674933772"
"395.2477112","9.784783333","100_300_Neg_JeansC.mzXML","C19H40O6S","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O","-0.86900175359934"
"395.2477112","9.784783333","100_300_Neg_JeansC.mzXML","C18H38O4S","CCCCCCCCCCCCCCCCCCO[S](O)(=O)=O","-2.67714247973728"
"396.2510986","9.784783333","100_300_Neg_JeansC.mzXML","C19H40O6S","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O","-1.52849207540787"
"396.2510986","9.784783333","100_300_Neg_JeansC.mzXML","C18H38O4S","CCCCCCCCCCCCCCCCCCO[S](O)(=O)=O","-3.19988058585856"
"397.3324585","7.960666667","100_300_Neg_JeansF.mzXML","C24H46O4","CCCCCCCC\C=C/CCCCCCCC(=O)OCC(CC)(CO)CO","2.26970624629079"
"397.3324585","7.960666667","100_300_Neg_JeansF.mzXML","C24H48O5","CCCCCCCC\C=C/CCCCCCCC(O)=O.CCC(CO)(CO)CO","1.66970624629079"
"397.3324585","7.960666667","100_300_Neg_JeansF.mzXML","C24H48O5","CCCCCCCC/C=C/CCCCCCCCOC(CO)COCC(O)CO","1.26970624629079"
"397.3324585","7.960666667","100_300_Neg_JeansF.mzXML","C23H44O2","CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OC","0.76970624629079"
"397.3324585","7.960666667","100_300_Neg_JeansF.mzXML","C23H44O2","CCCCCCCCCCCCCCCCCCCCOC(=O)C=C","0.76970624629079"
"397.3324585","7.960666667","100_300_Neg_JeansF.mzXML","C24H46O4","CCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCC","0"
"397.3324585","7.960666667","100_300_Neg_JeansF.mzXML","C24H46O4","CCCCCCCCCCCC(=O)OOC(=O)CCCCCCCCCCC","0"
"397.3324585","7.960666667","100_300_Neg_JeansF.mzXML","C24H46O4","CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCC(C)C","0"
"397.3324585","7.960666667","100_300_Neg_JeansF.mzXML","C24H46O4","CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C","0"
"397.3324585","7.960666667","100_300_Neg_JeansF.mzXML","C24H46O4","CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC","0"
"397.3324585","7.960666667","100_300_Neg_JeansF.mzXML","C24H46O4","CCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCC","0"
"397.3324585","7.960666667","100_300_Neg_JeansF.mzXML","C24H46O4","CCCC[C@@H](CC)CCOC(=O)CCCCC(=O)OCCC(CCC)CCC","0"
"398.17158","5.981866667","100_300_Neg_JeansF.mzXML","C26H23NO3","Oc1ccc(Nc2ccc(cc2)C3CCCCC3)c4C(=O)c5ccccc5C(=O)c14","0.513750288671147"
"398.17158","5.981866667","100_300_Neg_JeansF.mzXML","C21H27N3O6","CC(=C)C(=O)OCCc1nc(CCOC(=O)C(C)=C)nc(CCOC(=O)C(C)=C)n1","0"
"398.17158","5.981866667","100_300_Neg_JeansF.mzXML","C20H23N3O3","COC(=O)CCc1cc(n2nc3ccccc3n2)c(O)c(c1)C(C)(C)C","0"
"398.17158","5.981866667","100_300_Neg_JeansF.mzXML","C22H25ClN2","[Cl-].CC1Cc2ccccc2[N+]1=CC=C3N(C)c4ccccc4C3(C)C","-4.37904024648142"
"396.250946","9.843416667","100_300_Neg_JeansC.mzXML","C19H40O6S","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O","1.01781514944793"
"396.250946","9.843416667","100_300_Neg_JeansC.mzXML","C18H38O4S","CCCCCCCCCCCCCCCCCCO[S](O)(=O)=O","0.0178151494479326"
"401.1229757","5.208633333","100_300_Neg_JeansA.mzXML","C23H17NO3","COC(=O)c1ccc(/C=C/c2ccc(cc2)c3oc4ccccc4n3)cc1","-4.674063301"
"408.1223958","7.543916667","100_300_Neg_JeansC.mzXML","C24H16N4O3","CC1=NN(c2ccccc2)C(=O)C1N=Nc3cccc4C(=O)c5ccccc5C(=O)c34","0"
"408.1223958","7.543916667","100_300_Neg_JeansC.mzXML","C19H21ClN2O3","[H+].[Cl-].CN(C)CCCNc1ccc(O)c2C(=O)c3ccccc3C(=O)c12","-0.497636823652627"
"409.1218363","5.448883333","100_300_Neg_JeansC.mzXML","C24H22O4","O=C(Cc1ccccc1)OCC(OC(=O)Cc2ccccc2)c3ccccc3","0"
"409.1218363","5.448883333","100_300_Neg_JeansC.mzXML","C19H25Cl2N5O2","[Cl-].CCN(CC[N+](C)(C)C)c1ccc(cc1)N=Nc2ccc(cc2Cl)[N+]([O-])=O","0"
"409.1218363","5.448883333","100_300_Neg_JeansC.mzXML","C19H22ClN5O","[Cl-].CC1=NN(c2ccccc2)C(=O)C1N=Nc3cccc(c3)[N+](C)(C)C","0"
"409.2266947","8.295866667","100_300_Neg_JeansD.mzXML","C18H36O5S","CCCCCCCCCCCCCCCCC(C(O)=O)[S](O)(=O)=O","0.016993044"
"409.226766","7.892916667","100_300_Neg_JeansC.mzXML","C18H36O5S","CCCCCCCCCCCCCCCCC(C(O)=O)[S](O)(=O)=O","0.012839162"
"409.3113912","8.77345","100_300_Neg_JeansA.mzXML","C28H42O2","CC(C)=CCC\C(C)=C\CC\C(C)=C\CC[C@]1(C)CCc2c(C)c(O)cc(C)c2O1","1.01983185108307"
"409.3113912","8.77345","100_300_Neg_JeansA.mzXML","C28H42O2","CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)c2cc(cc(c2O)C(C)(C)C)C(C)(C)C","1.01983185108307"
"409.3113912","8.77345","100_300_Neg_JeansA.mzXML","C28H42O2","CC(C)=CCC/C(C)=C/CO[C@H](Cc1ccccc1)OC\C=C(C)\CCC=C(C)C","0"
"411.2521566","5.677116667","100_300_Neg_JeansGx.mzXML","C18H39O5P","CCCCCCCC\C=C/CCCCCCCCO.O[P](O)(O)=O","-2.8424439832485"
"411.2521566","5.677116667","100_300_Neg_JeansGx.mzXML","C24H33N3O3","CCCCCCCCCCCCC1=CC(=N/Nc2ccccc2[N+]([O-])=O)\C(=O)C=C1","-3.12904471796026"
"411.2523804","5.682983333","100_300_Neg_JeansF.mzXML","C24H33N3O3","CCCCCCCCCCCCC1=CC(=N/Nc2ccccc2[N+]([O-])=O)\C(=O)C=C1","0.469116311685175"
"411.2523804","5.682983333","100_300_Neg_JeansF.mzXML","C18H39O5P","CCCCCCCC\C=C/CCCCCCCCO.O[P](O)(O)=O","-4.52737971532363"
"412.0964762","5.5355","100_300_Neg_JeansC.mzXML","C26H12N4O2","O=C1n2c3ccccc3nc2c4ccc5c6nc7ccccc7n6C(=O)c8ccc1c4c58","0"
"412.0964762","5.5355","100_300_Neg_JeansC.mzXML","C26H12N4O2","O=C1n2c3ccccc3nc2c4ccc5c6nc7ccccc7n6C(=O)c8ccc1c4c58","0"
"412.0964762","5.5355","100_300_Neg_JeansC.mzXML","C16H26Cl3N3O3","ClC(C(N1CCOCC1)N2CCOCC2)C(N3CCOCC3)=C(Cl)Cl","0"
"412.0964762","5.5355","100_300_Neg_JeansC.mzXML","C20H21N3O6S","N.CCN(CC)c1ccc2C=C(C(=O)Oc2c1)c3oc4ccc(cc4n3)[S](O)(=O)=O","0"
"412.0964762","5.5355","100_300_Neg_JeansC.mzXML","C20H19N3O5S","CCN(CC)c1ccc2C=C(C(=O)Oc2c1)c3oc4ccc(cc4n3)[S](N)(=O)=O","0"
"413.078776","5.071816667","100_300_Neg_JeansC.mzXML","C17H19ClN4O4","Cc1cc(ccc1N=Nc2ccc(cc2Cl)[N+]([O-])=O)N(CCO)CCO","-1.211762828"
"415.1386719","5.448883333","100_300_Neg_JeansC.mzXML","C17H24N4O6","O=C=NCCCCCCN1C(=O)OC(=O)N(CCCCCCN=C=O)C1=O","0"
"415.1386719","5.448883333","100_300_Neg_JeansC.mzXML","C24H19NO3","COC(=O)c1ccc(/C=C/c2ccc(cc2)c3oc4ccc(C)cc4n3)cc1","-4.7977727643293"
"415.2705485","5.09905","100_300_Neg_JeansG.mzXML","C22H42O8","CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC","0.0177553303122832"
"415.2705485","5.09905","100_300_Neg_JeansG.mzXML","C22H40O7","CCCCCCCCCCCCOCCOCCOCCOC(=O)\C=C/C(O)=O","-0.95362332644708"
"415.3181559","6.4053","100_300_Neg_JeansG.mzXML","C21H42N2O3","[NH4+].CCCCCCCC/C=C/CCCCCCCC(=O)N(C)CC([O-])=O","0.936582701452803"
"415.3181559","6.4053","100_300_Neg_JeansG.mzXML","C23H46NO3P","CCCCCCCC/C=C/CCCCCCCCN[P]1(=O)OCC(C)(C)CO1","0"
"417.1559753","3.722483333","100_300_Neg_JeansD.mzXML","C22H26O8","CCOC(=O)C(=Cc1ccc(cc1)C=C(C(=O)OCC)C(=O)OCC)C(=O)OCC","0"
"417.1559753","3.722483333","100_300_Neg_JeansD.mzXML","C22H28O9","CCC(CO)(CO)CO.O=C1OC(=O)C2CCCCC12.O=C3OC(=O)c4ccccc34","-2.32187292603755"
"417.1559753","3.722483333","100_300_Neg_JeansD.mzXML","C21H24O6","CC1(C)CC2(CC(C)(C)c3cc(O)c(O)c(O)c23)c4c(O)c(O)c(O)cc14","-3.14492464701474"
"417.193339","6.6395","100_300_Neg_JeansC.mzXML","C15H35ClN4O8","N.NCCNCCN.OC=O.OC(=O)CCCCC(O)=O.ClCC1CO1.C=O","-0.820583128"
"417.193339","6.6395","100_300_Neg_JeansC.mzXML","C15H35ClN4O8","N.NCCNCCN.OC=O.OC(=O)CCCCC(O)=O.ClCC1CO1.C=O","-0.487249795"
"417.2858988","5.331083333","100_300_Neg_JeansG.mzXML","C21H40O5","CCCCCCC(O)C/C=C/CCCCCCCC(=O)OCC(O)CO","0.0179006646114228"
"417.2858988","5.331083333","100_300_Neg_JeansG.mzXML","C21H40O5","CCCCCC[C@@H](O)C\C=C/CCCCCCCC(=O)OCC(O)CO","0.0179006646114228"
"417.2858988","5.331083333","100_300_Neg_JeansG.mzXML","C22H42O7","CCCCCCC(=O)OCCOCCOCCOCCOC(=O)CCCCCC","0"
"417.2858988","5.331083333","100_300_Neg_JeansG.mzXML","C28H36N2O","CCCCCCCCCCCCc1ccc(N\N=C2\C(=O)C=Cc3ccccc23)cc1","-4.48172300100282"
"417.2858988","5.331083333","100_300_Neg_JeansG.mzXML","C28H36N2O","C[C@@H](CCCC(C)(C)O)CC(n1cc(C)c2ccccc12)n3cc(C)c4ccccc34","-4.48172300100282"
"421.1361389","8.428766667","100_300_Neg_JeansF.mzXML","C23H20N2O6","[O-]C(=O)CC[n+]1c(CC=Cc2oc3ccccc3[n+]2CCC([O-])=O)oc4ccccc14","0.02149601038495"
"421.1361389","8.428766667","100_300_Neg_JeansF.mzXML","C17H20N4O6","Cc1cc2N=C3C(=O)NC(=O)N=C3N(CC(O)C(O)C(O)CO)c2cc1C","0.00856353604945233"
"421.2812093","5.682983333","100_300_Neg_JeansF.mzXML","C21H44O9","CCC(CO)(CO)CO.CC(C)(CO)CO.OC(=O)CCCCCCCCC(O)=O","-2.590142204"
"421.2811076","5.68805","100_300_Neg_JeansG.mzXML","C21H44O9","CCC(CO)(CO)CO.CC(C)(CO)CO.OC(=O)CCCCCCCCC(O)=O","0.019160587"
"422.2846476","5.682983333","100_300_Neg_JeansF.mzXML","C31H39NO","CCc1ccccc1C=C.CN(C)CO.C=Cc2ccccc2.C=Cc3ccccc3C=C","0"
"422.2846476","5.682983333","100_300_Neg_JeansF.mzXML","C21H44O9","CCC(CO)(CO)CO.CC(C)(CO)CO.OC(=O)CCCCCCCCC(O)=O","-3.3413154323353"
"425.1097616","6.1154","100_300_Neg_JeansC.mzXML","C30H18O4","Cc1ccc2C(=O)c3ccccc3C(=O)c2c1c4c(C)ccc5C(=O)c6ccccc6C(=O)c45","-0.52554361706981"
"425.1097616","6.1154","100_300_Neg_JeansC.mzXML","C19H24O12","OCCOCCO.OCC(O)CO.O=C1OC(=O)C=C1.O=C2OC(=O)c3ccccc23","-4.93184689162211"
"425.1097616","6.1154","100_300_Neg_JeansC.mzXML","C30H18O4","Cc1ccc2C(=O)c3ccccc3C(=O)c2c1c4c(C)ccc5C(=O)c6ccccc6C(=O)c45","-0.52554361706981"
"425.1097616","6.1154","100_300_Neg_JeansC.mzXML","C19H24O12","OCCOCCO.OCC(O)CO.O=C1OC(=O)C=C1.O=C2OC(=O)c3ccccc23","-4.90685421679869"
"426.1124268","6.1154","100_300_Neg_JeansC.mzXML","C19H24O12","OCCOCCO.OCC(O)CO.O=C1OC(=O)C=C1.O=C2OC(=O)c3ccccc23","-0.448529756181459"
"426.1124268","6.1154","100_300_Neg_JeansC.mzXML","C18H20O9","CC(O)COCC(C)O.O=C1OC(=O)C=C1.O=C2OC(=O)c3ccccc23","-1.01654010391681"
"425.1097412","6.1154","100_300_Neg_JeansC.mzXML","C30H18O4","Cc1ccc2C(=O)c3ccccc3C(=O)c2c1c4c(C)ccc5C(=O)c6ccccc6C(=O)c45","-0.52554361706981"
"425.1097412","6.1154","100_300_Neg_JeansC.mzXML","C19H24O12","OCCOCCO.OCC(O)CO.O=C1OC(=O)C=C1.O=C2OC(=O)c3ccccc23","-4.86997023127546"
"427.1796163","6.853783333","100_300_Neg_JeansG.mzXML","C23H27ClN2O","[Cl-].COc1ccc2N(CCCc2c1)C=CC3=[N+](C)c4ccccc4C3(C)C","-0.902191131"
"427.2535604","8.750083333","100_300_Neg_JeansC.mzXML","C22H37NO7","CCC(CO)(COC(=O)CCCCCN)COC(=O)C1C2CC(C)C(C2)C1C(O)=O","0"
"427.2535604","8.750083333","100_300_Neg_JeansC.mzXML","C21H46BrN","[Br-].CCCCCCCCCCCCCCCCCC[N+](C)(C)C","0"
"426.2616577","8.750083333","100_300_Neg_JeansC.mzXML","C18H44Cl2N2O4","[Cl].[Cl].[H].[H].C[N+](C)(C)CC(O)COCCCCCCOCC(O)C[N+](C)(C)C","0"
"426.2616577","8.750083333","100_300_Neg_JeansC.mzXML","C23H38O7","CCC(C)CC(C)(C)C.OCCOCCOCCO.O=C1OC(=O)c2ccccc12","0"
"435.2035929","6.756616667","100_300_Neg_JeansC.mzXML","C29H26N2O2","COc1ccc(cc1)C(=C\C=N\N(c2ccccc2)c3ccccc3)c4ccc(OC)cc4","0.02621152048852"
"435.2035929","6.756616667","100_300_Neg_JeansC.mzXML","C18H32N10S2","CCNc1nc(SSc2nc(NCC)nc(n2)N(CC)CC)nc(n1)N(CC)CC","-1.47378847951148"
"435.2035929","6.756616667","100_300_Neg_JeansC.mzXML","C15H35ClN4O8","N.NCCNCCN.OC=O.OC(=O)CCCCC(O)=O.ClCC1CO1.C=O","-2.42412789971411"
"438.1334229","7.253016667","100_300_Neg_JeansC.mzXML","C20H23ClN2O4","C[NH+](C)CCC(c1ccc(Cl)cc1)c2ccccn2.OC(=O)\C=C/C([O-])=O","-0.507433068"
"441.2531026","6.376466667","100_300_Neg_JeansC.mzXML","C19H40O6S","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O","0.019466158"
"441.2531738","6.405466667","100_300_Neg_JeansC.mzXML","C19H40O6S","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O","-2.091929484"
"443.1700439","6.932283333","100_300_Neg_JeansC.mzXML","C27H27NO6","CCN(CC)c1ccc(cc1)C(/c2cc(C)c(O)c(c2)C(O)=O)=C3\C=C(C)C(=O)C(=C3)C(O)=O","-4.32943287058649"
"443.1700439","6.932283333","100_300_Neg_JeansC.mzXML","C26H23NO3","Oc1ccc(Nc2ccc(cc2)C3CCCCC3)c4C(=O)c5ccccc5C(=O)c14","-4.89049610682373"
"443.2483927","6.376466667","100_300_Neg_JeansC.mzXML","C21H35NO6","C/C=C/C1C(C(=O)OC1=O)C(/C=C/C)=C(C)\C=C\C.CC(O)CN.OCCO","0"
"443.2483927","6.376466667","100_300_Neg_JeansC.mzXML","C21H35NO6","CCCCOC(=O)C(C)=C.COC(=O)C(C)=C.CC(=C)C(=O)OCCN1CC1","0"
"447.1437073","5.649983333","100_300_Neg_JeansA.mzXML","C20H23ClN4O3","[Cl-].COc1ccc(CNN=CC2=[N+](C)c3ccc(cc3C2(C)C)[N+]([O-])=O)cc1","-0.059356656"
"447.1664124","4.2523","100_300_Neg_JeansB.mzXML","C22H26O7","CC1CO1.CC(C)(c2ccc(O)cc2)c3ccc(O)cc3.OC(=O)\C=C/C(O)=O","0.019134629598949"
"447.1664124","4.2523","100_300_Neg_JeansB.mzXML","C27H29ClN2O3","[Cl-].CCNc1cc2[o+]c3cc(NCC)c(C)cc3c(c2cc1C)c4ccccc4C(=O)OC","-3.01117940751108"
"447.2965902","6.996833333","100_300_Neg_JeansF.mzXML","C22H42O6","CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC","-1.11481927344923e-05"
"447.2965902","6.996833333","100_300_Neg_JeansF.mzXML","C22H42O6","CCCCCCCC(=O)OCCOCCOCCOC(=O)CCCCCCC","-1.11481927344923e-05"
"447.2965902","6.996833333","100_300_Neg_JeansF.mzXML","C22H42O6","CCCCOCCOC(=O)CCCCCCCCC(=O)OCCOCCCC","-1.11481927344923e-05"
"447.2965902","6.996833333","100_300_Neg_JeansF.mzXML","C22H42O6","CCCCCCCCCCCCCCCC(=O)OC(C)C(=O)OCC(O)CO","-1.11481927344923e-05"
"447.2965902","6.996833333","100_300_Neg_JeansF.mzXML","C22H42O6","CCCCCCCCCCCCCCCC(=O)OCC(O)[C@H]1OC[C@@H](O)[C@@H]1O","-1.11481927344923e-05"
"447.2968953","7.0031","100_300_Neg_JeansG.mzXML","C22H42O6","CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC","-3.44710084889963"
"447.2968953","7.0031","100_300_Neg_JeansG.mzXML","C22H42O6","CCCCCCCC(=O)OCCOCCOCCOC(=O)CCCCCCC","-3.44710084889963"
"447.2968953","7.0031","100_300_Neg_JeansG.mzXML","C22H42O6","CCCCOCCOC(=O)CCCCCCCCC(=O)OCCOCCCC","-3.44710084889963"
"447.2968953","7.0031","100_300_Neg_JeansG.mzXML","C22H42O6","CCCCCCCCCCCCCCCC(=O)OC(C)C(=O)OCC(O)CO","-3.44710084889963"
"447.2968953","7.0031","100_300_Neg_JeansG.mzXML","C22H42O6","CCCCCCCCCCCCCCCC(=O)OCC(O)[C@H]1OC[C@@H](O)[C@@H]1O","-3.44710084889963"
"448.3282776","5.39055","100_300_Neg_JeansC.mzXML","C25H48O4","CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC","0"
"448.3282776","5.39055","100_300_Neg_JeansC.mzXML","C25H48O4","CCCCCCCCCCOC(=O)CCCC(=O)OCCCCCCCCCC","0"
"448.3282776","5.39055","100_300_Neg_JeansC.mzXML","C25H48O4","CC(C)CCCCCCCOC(=O)CCCC(=O)OCCCCCCCC(C)C","0"
"448.3282776","5.39055","100_300_Neg_JeansC.mzXML","C25H48O4","CC(C)CCCCCOC(=O)CCCCCCCC(=O)OCCCCCC(C)C","0"
"448.3282776","5.39055","100_300_Neg_JeansC.mzXML","C25H48O4","CCCCCCCCCC(=O)OCC(C)(C)COC(=O)CCCCCCCCC","0"
"448.3282776","5.39055","100_300_Neg_JeansC.mzXML","C25H48O4","CCCCCCCCCCC(=O)OCC(C)OC(=O)CCCCCCCCCC","0"
"448.3282776","5.39055","100_300_Neg_JeansC.mzXML","C25H48O4","CCCCCCCCOC(=O)CC(C)(C)CC(C)C(=O)OCCCCCCCC","0"
"448.3282776","5.39055","100_300_Neg_JeansC.mzXML","C25H48O4","CCCCCCCCCCCCCCCCCCCCOC(=O)CCCC(O)=O","0"
"448.3282776","5.39055","100_300_Neg_JeansC.mzXML","C25H48O4","CCCCCCCCCCCC(=O)OCC(C)(C)[C@@H](OC(=O)CCCC)C(C)C","0"
"448.3282776","5.39055","100_300_Neg_JeansC.mzXML","C25H48O4","CCCCCCCCOC(=O)CC(C)CC(C)(C)C(=O)OCCCCCCCC","0"
"448.3282776","5.39055","100_300_Neg_JeansC.mzXML","C25H48O4","CCCCCCCCOC(=O)CCCCCCCC(=O)OCCCCCCCC","0"
"448.3282776","5.39055","100_300_Neg_JeansC.mzXML","C25H48O4","CCCCCCCCCCCCCCCCCCOC(=O)CCC(=O)OC(C)C","0"
"451.1465658","8.597883333","100_300_Neg_JeansA.mzXML","C22H28ClN3O3S","CC(CN(C)C)OCC[S](=O)(=O)c1ccc(cc1)N2CCC(=N2)c3ccc(Cl)cc3","0"
"451.1465658","8.597883333","100_300_Neg_JeansA.mzXML","C22H28ClN3O3S","CC1CC(C)(C)N(CCO)c2cc(C)c(cc12)N=Nc3ccc(cc3Cl)[S](C)(=O)=O","-2.39503224950061"
