"mz","rt","X100_300_Neg_JeansA.mzXML","X100_300_Neg_JeansB.mzXML","X100_300_Neg_JeansC.mzXML","X100_300_Neg_JeansD.mzXML","X100_300_Neg_JeansDx.mzXML","X100_300_Neg_JeansE.mzXML","X100_300_Neg_JeansF.mzXML","X100_300_Neg_JeansG.mzXML","X100_300_Neg_JeansGx.mzXML","SampleID","formula.pred","isoscore","mserror","ms1score","SMILES","DbID","Adducts","neutralscore","ionmodescore","adductscore","MS2score","allscore"
174.9560699,4.8139,100,100,100,100,100,100,380231.75,100,397210.5,9,"C3H4Cl2O;C3H4Cl2O;C3H4Cl2O","-0.686013071875518;-0.686013071875518;-0.686013071875518","-2.51888986525592;-2.51888986525592;-2.51888986525592","-3.20490293713144;-3.20490293713144;-3.20490293713144","ClCC(=O)CCl;ClCCC(Cl)=O;CC(Cl)C(Cl)=O","4938;5749;13869","[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-","0;0;0","0;0;0","0;0;0","0;0;0","-3.20490293713144;-3.20490293713144;-3.20490293713144"
174.9561005,4.815483333,100,100,100,100,100,100,100,342583,100,8,"C3H4Cl2O;C3H4Cl2O;C3H4Cl2O","-0.686013314124218;-0.686013314124218;-0.686013314124218","0.00995033085316809;0.00995033085316809;0.00995033085316809","-0.67606298327105;-0.67606298327105;-0.67606298327105","ClCC(=O)CCl;ClCCC(Cl)=O;CC(Cl)C(Cl)=O","4938;5749;13869","[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-","0;0;0","0;0;0","0;0;0","0;0;0","-0.67606298327105;-0.67606298327105;-0.67606298327105"
180.9730835,4.844366667,100,100,100,100,100,100,100,132580.203125,100,8,"C5H7ClO3S;C8H6Cl2N2","-0.0575681294882057;NA","0.00995033085316809;0.00995033085316809","-0.0476177986350376;-0.0476177986350376","COC(=O)CCSC(Cl)=O;ClC(Cl)c1[nH]c2ccccc2n1","39626;12012","[M-H]-;[M-H-H2O]-","0;0","-0.5;0","1;0","0;0","0;-0.0476177986350376"
183.0111542,5.551616667,100,100,498107.48828125,100,100,100,100,100,100,3,"0","0","0","0","0","0","0","0","0","0","0","0"
183.0111542,5.551616667,100,100,145859.78518125,100,100,100,100,100,100,3,"0","0","0","0","0","0","0","0","0","0","0","0"
184.9159037,4.844366667,100,100,100,100,100,100,100,129766.93755,100,8,"0","0","0","0","0","0","0","0","0","0","0","0"
187.0975596,3.06055,100,100,100,100,100,100,2183996,691359.375,307799.5,7,"C9H16O4;C9H16O4;C9H16O4;C9H16O4;C8H14O2;C8H14O2;C8H14O2;C9H16O4;C9H16O4;C9H16O4;C9H16O4;C9H16O4;C9H16O4;C9H16O4;C9H16O4;C9H16O4;C9H16O4;C9H16O4;C8H14O2;C8H14O2;C9H18O5;C9H18O5;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2","0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277;0.00986875014553277","0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809","-0.580180919001299;-0.580180919001299;-0.580180919001299;-0.580180919001299;-0.680180919001299;-0.680180919001299;-0.680180919001299;-0.580180919001299;-0.580180919001299;-0.580180919001299;-0.580180919001299;-0.580180919001299;-0.580180919001299;-0.580180919001299;-0.580180919001299;-0.580180919001299;-0.580180919001299;-0.580180919001299;-0.680180919001299;-0.680180919001299;-0.580180919001299;-0.580180919001299;-0.680180919001299;-0.680180919001299;-0.680180919001299;-0.680180919001299;-0.680180919001299;-0.680180919001299;-0.680180919001299;-0.680180919001299;-0.680180919001299;-0.680180919001299;-0.680180919001299;-0.680180919001299;-0.680180919001299;-0.680180919001299;-0.680180919001299;-0.680180919001299;-0.680180919001299;-0.680180919001299;-0.680180919001299;-0.680180919001299;-0.680180919001299;-0.680180919001299;-0.680180919001299;-0.680180919001299;-0.680180919001299;-0.680180919001299;-0.680180919001299;-0.680180919001299","OC(=O)CCCCCCCC(O)=O;OC(=O)CCCCCCCC(O)=O;CC(CC(C)(C)CC(O)=O)C(O)=O;CC(CC(O)=O)CC(C)(C)C(O)=O;OC(=O)CCC1CCCC1;OC(=O)CC1CCCCC1;CCCC/C=C/CC(O)=O;CCOC(=O)CCCC(=O)OCC;COC(=O)CCCCCC(=O)OC;CCOC(=O)CC1(C)OCC(C)O1;CC(=O)OCCCCCOC(C)=O;CCOCCOCCOC(=O)C=C;CCC(CC)(C(=O)OC)C(=O)OC;CCOC(=O)C=C(OCC)OCC;COC(=O)C(CC(C)C)C(=O)OC;COCCOCCOC(=O)C(C)=C;CCOC(=O)CCCC(=O)OCC;CCOC(=O)CCCC(=O)OCC;CCCCC1CCC(=O)O1;CCCC1CCCC(=O)O1;CCOC(=O)CC(C)=O.CC(O)CO;COCCOCCOCCOC(C)=O;CC(C)CC1CCC(=O)O1;CC1CC(C)(C)CC(=O)O1;CC(=O)OC1CCCCC1;CCCCOC(=O)C(C)=C;CCCCOC(=O)C(C)=C;CCCCCOC(=O)C=C;CCCC(OC(C)=O)C=C;CC(CCOC(C)=O)C=C;CC(C)C(=O)OCC(C)=C;CC/C(C)=C/COC(C)=O;CCOC(=O)C(C)\C=C\C;CCOC(=O)C\C=C\CC;CCOC(=O)C\C=C\CC;CC(C)CC(=O)OCC=C;CCC(C)COC(=O)C=C;CC/C=C(C)/COC(C)=O;COC(=O)\C=C\CC(C)C;CC(C)COC(=O)C(C)=C;CCC/C=C/C(=O)OCC;CCC\C=C/COC(C)=O;C\C=C/C(=O)OCC(C)C;C/C=C/C(=O)OCC(C)C;CC(=O)C1(O)CCCCC1;CC(C)CC(=O)CC(C)=O;C=COCCCCOC=C;CC/C=C/CCOCC=O;C=CCOCCOCC=C;CC(C)(O)C","","","","","","",""
188.1009013,3.06055,100,100,100,100,100,100,235826.19926875,100,100,7,"C9H16O4;C9H16O4;C9H16O4;C9H16O4;C9H18O5;C9H18O5;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C8H14O2;C9H16O4;C9H16O4;C9H16O4;C9H16O4;C9H16O4;C9H16O4;C9H16O4;C9H16O4;C9H16O4;C9H16O4;C9H16O4","0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738;0.00274696991851738","0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809","0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855;0.0126973007716855","OC(=O)CCCCCCCC(O)=O;CC(CC(O)=O)CC(C)(C)C(O)=O;CC(CC(C)(C)CC(O)=O)C(O)=O;OC(=O)CCCCCCCC(O)=O;COCCOCCOCCOC(C)=O;CCOC(=O)CC(C)=O.CC(O)CO;CC(C)COC(=O)C(C)=C;CCCCOC(=O)C(C)=C;CCCCC1CCC(=O)O1;C=COCCCCOC=C;OC(=O)CCC1CCCC1;CC(C)(O)C","","","","","","",""
190.9283702,3.496116667,210933.8125,100,100,100,100,100,100,100,100,1,"C4H3BrN2O2","-0.485439074","0.009950331","-0.475488743","BrC1=CNC(=O)NC1=O","30","[M-H]-","0","-0.5","1","0","0"
188.9490967,0.87534,100,100,100,100,100,100,182920.206567969,100,100,7,"0","0","0","0","0","0","0","0","0","0","0","0"
191.1077321,4.517416667,100,100,1011698.13476562,212711.259765625,100,162291.494165625,1331301.13476562,864193.822265625,446593.634765625,7,"C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H15O2;C12H18O3;C12H18O3;C12H18O3;C12H18O3;C12H18O3;C12H18O3;C12H18O3;C12H18O3;C12H18O3;C12H18O3;C12H18O3;C11H14;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2;C12H16O2","0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507;0.00992734277979507","0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809","0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632","CCCCCOc1ccc(C=O)cc1;CCCCCc1ccc(cc1)C(O)=O;CC(C)(C)c1ccccc1CC(O)=O;CCc1ccc(cc1)C(=O)C(C)(C)O;CC(C)C=O.O=CCc1ccccc1;O=CCOC1CC2CC1C3CC=CC23;CC(C)(C)c1ccc(OCC=O)cc1;CC(C)(C)c1ccc(CC([O-])=O)cc1;CCOc1cc(OCC)cc(OCC)c1;CCCCCC/C=C/C1CC(=O)OC1=O;CCCOc1cc(O)cc(OCCC)c1;CC(C)CCCCCC1=CC(=O)OC1=O;CCOC(COc1ccccc1)OCC;CC(COc1ccccc1)OCCCO;CCCCCCC=O.O=Cc1occc1;COC(COc1c(C)cccc1C)OC;CCc1ccc(OCC(OC)OC)cc1;CCCCC[C@@H](C=C)[C@@H]1CC(=O)OC1=O;CCCCOCc1ccc(O)c(OC)c1;CC1=CC=CC1.C2C=CC=C2;CC(=O)OC(C)(C)Cc1ccccc1;CC(C)CC(=O)OCc1ccccc1;CC(C)C(=O)OCCc1ccccc1;CCCC(=O)OCCc1ccccc1;CC(C)COC(=O)Cc1ccccc1;CC(C)CCOC(=O)c1ccccc1;CCOC(=O)C(CC)c1ccccc1;CCCCOC(=O)Cc1ccccc1;CCC(=O)OCCCc1ccccc1;CC(C)c1ccc(C)cc1OC(C)=O;CCCCCOC(=O)c1ccccc1;CC(C)(C)C(=O)OCc1ccccc1;CC(=O)OC1CC2CC1C3CC=CC23;CC(=O)OC1CC2CC1C3C=CCC23;CC(=O)Oc1ccc(cc1)C(C)(C)C;CCCCC(=O)OCc1ccccc1;CCCCC(=O)Oc1ccc(C)cc1;CC(CCc1ccccc1)OC(C)=O;CC1CCOC(Cc2ccccc2)O1;CCCCOc1ccc(cc1)C(C)=O;CCOc1ccc(\C=C\C)cc1OC;CCCCOC(=O)c1ccc(C)cc1;CCCCc1ccc(cc1)C(=O)OC;COC(=O)c1ccc(cc1)C(C)(C)C;CC(Cc1ccccc1)C(C)OC=O;CC(C)c1ccc(COC(C)=O)cc1;CC1CC(OC(C)O1)c2ccccc2;C\C=C1/CC2CC1C3CCC(=O)OC23","12053;17899;18491;27039;28718;41508;41549;20308;8639;18143;18716;18733;20025;23250;27235;39905;39980;43509;43934;23994;767;1030;1035;1038;1709;2379;3320;3411;3433;4877;8134;8215;8689;8931;9700;9982;10002;10004;12019;12052;13924;14363;16238;18031;19139;20748;22880;36052","[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M-H-H2O]-;[M+CH2O2-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5;-0.5","1;1;1;1;1;1;1;0.5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1","0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0","1.01987767363296;1.01987767363296;1.01987767363296;1.01987767363296;1.01987767363296;1.01987767363296;1.01987767363296;0.519877673632963;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0.0198776736329632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0"
189.9496765,0.87534,100,100,100,100,100,100,286601.4688,100,100,7,"0","0","0","0","0","0","0","0","0","0","0","0"
189.9496765,0.87534,100,100,100,100,100,100,286601.4688,100,100,7,"0","0","0","0","0","0","0","0","0","0","0","0"
