mz,rt,Sample with Max Intensity,Formula,SMILES,Match Score
295.2282104,5.576733333,100_300_Neg_JeansF.mzXML,C16H36ClP,[Cl-].CCCC[P+](CCCC)(CCCC)CCCC,-1.02601849
295.2282104,5.576733333,100_300_Neg_JeansF.mzXML,C18H34O4,CCC[C@@H](CC)OC(=O)CCCCC(=O)OCC[C@H](C)CC,-1.650019862
295.2282104,5.576733333,100_300_Neg_JeansF.mzXML,C18H34O4,CCCCCCCCC(=O)OOC(=O)CCCCCCCC,-1.699089048
295.2282104,5.576733333,100_300_Neg_JeansF.mzXML,C17H30O,O=C1CCCCCCC\C=C/CCCCCCC1,-3.598160762
295.2282104,5.576733333,100_300_Neg_JeansF.mzXML,C17H30O,O=C1CCCCCCC\C=C/CCCCCCC1,-3.598160762
295.2282104,5.576733333,100_300_Neg_JeansF.mzXML,C17H30O,CC1C\C=C\CCCCCCCCCCC(=O)C1,-3.828328493
295.2282104,5.576733333,100_300_Neg_JeansF.mzXML,C17H30O,CC1CC(CCC1O)C2C(C)C3CC2C(C)C3C,-3.982584358
295.2282104,5.576733333,100_300_Neg_JeansF.mzXML,C17H30O,CC1CCCCC1(O)C2CC3CCC2(C)C3(C)C,-4.045154671
297.1532796,5.0892,100_300_Neg_JeansC.mzXML,C16H26O3S,CCCCCCCCCCc1ccc(cc1)[S](O)(=O)=O,2.448407162
297.1532796,5.0892,100_300_Neg_JeansC.mzXML,C14H21NO3,CCCCCCCCOc1ccccc1[N+]([O-])=O,-4.965433516
297.1532796,5.0892,100_300_Neg_JeansC.mzXML,C19H25ClN2,[H+].[Cl-].CN(C)CCCN1c2ccccc2CCc3ccccc13,-5.533920077
297.243632,5.813083333,100_300_Neg_JeansG.mzXML,C18H34O3,CCCCCC[C@@H](O)C\C=C/CCCCCCCC(O)=O,2.019896107
297.243632,5.813083333,100_300_Neg_JeansG.mzXML,C18H34O3,CCCCCC[C@H](O)C/C=C/CCCCCCCC(O)=O,2.019896107
297.243632,5.813083333,100_300_Neg_JeansG.mzXML,C18H33BO3,C1CCC(CC1)OB(OC2CCCCC2)OC3CCCCC3,0.519896107
297.243632,5.813083333,100_300_Neg_JeansG.mzXML,C17H32O,CCCCC(CC)\C=C/C(=O)CCC(CC)CC,-0.294143509
