"mz","rt","X700_900_Neg_JeansA.mzXML","X700_900_Neg_JeansB.mzXML","X700_900_Neg_JeansC.mzXML","X700_900_Neg_JeansD.mzXML","X700_900_Neg_JeansDx.mzXML","X700_900_Neg_JeansE.mzXML","X700_900_Neg_JeansF.mzXML","X700_900_Neg_JeansG.mzXML","X700_900_Neg_JeansGx.mzXML","SampleID","formula.pred","isoscore","mserror","ms1score","SMILES","DbID","Adducts","neutralscore","ionmodescore","adductscore","MS2score","allscore"
727.592854817708,8.4102,100,100,467029.46875,100,100,100,100,100,100,3,"C42H82O4S",-2.23535030361452,-4.5162588605138,-6.75160916412832,"CCCCCCCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCCCCCCC",6034,"[M+CH2O2-H]-",0,0,0,0,0
728.514282226562,5.62958333333333,100,100,943651.202880859,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
728.595825195312,8.4102,100,100,132612.28125,100,100,100,100,100,100,3,"C42H82O4S",-4.47476935883099,-3.13387905537512,-7.60864841420611,"CCCCCCCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCCCCCCC",6034,"[M+CH2O2-H]-",0,0,0,0,0
728.605611165365,9.46813333333333,100,100,452334.09375,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
729.517781575521,5.60003333333333,100,100,415637.65625,100,100,100,100,100,100,3,"C41H72N4O8",-4.58970297569145,0.00995033085316809,-4.57975264483828,"CC(C)(c1ccc(OCC(O)CNCCCOCCOCCCCCN)cc1)c2ccc(OCC(O)CNCCCOCCOCCCCCN)cc2",32137,"[M-H-H2O]-",0,0,0,0,0
729.608846028646,9.46813333333333,100,100,219312.625,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
731.1376953125,7.88913333333333,100,100,100,100,100,100,101999.4609375,100,100,7,"C37H36N2O9S3",-0.985667943955909,-4.54688335468273,-5.53255129863864,"CCN(Cc1cccc(c1)[S](O)(=O)=O)c2ccc(cc2)[C+](c3ccc(cc3)N(CC)Cc4cccc(c4)[S]([O-])(=O)=O)c5ccccc5[S](O)(=O)=O",33613,"[M-H-H2O]-",0,0,0,0,0
733.442077636719,9.08121666666667,100,100,150476.421875,100,100,100,163241.640625,100,100,7,"0",0,0,0,"0",0,"0",0,0,0,0,0
736.540934244792,5.80718333333333,100,100,121494.46875,100,100,100,100,100,100,3,"C9H15Br6O4P",-1.75833272985115,-3.31832694465977,-5.57665967451092,"BrCC(Br)CO[P](=O)(OCC(Br)CBr)OCC(Br)CBr",3576,"[M+Cl]-",0,-0.5,0,0,0
738.520263671875,5.68848333333333,100,100,107799.2578125,100,100,100,100,100,100,3,"C43H68N4O6",-0.594512753535552,-2.68674829473652,-3.28126104827208,"COCCO.CC1(C)CC(N)CC(C)(CN)C1.CC(C)(c2ccc(O)cc2)c3ccc(O)cc3.O=C=NC4CCC(CC4)CC5CCC(CC5)N=C=O",21707,"[M]-",0,0,0.5,0,-2.78126104827208
738.556640625,6.2824,100,100,185945.265625,100,100,100,100,100,100,3,"C16H8Br6N2O2",-0.740374314974514,-4.56130205362702,-5.30167636860153,"Brc1cc(Br)c(NC(=O)\C=C\C(=O)Nc2c(Br)cc(Br)cc2Br)c(Br)c1",44842,"[M-H]-",0,-0.5,1,0,0
740.605489095052,9.25543333333333,100,100,221934.109375,100,100,100,100,100,100,3,"C42H81NO6",-0.00875868096510617,-3.10644382251401,-3.11520250347912,"CCCCCCCCCCCC(=O)OCCN(CCOC(=O)CCCCCCCCCCC)CCOC(=O)CCCCCCCCCCC",15648,"[M+CH2O2-H]-",0,0,0,0,-3.11520250347912
741.609049479167,9.25543333333333,100,100,102012.6484375,100,100,100,100,100,100,3,"C42H81NO6",0.000568125414809855,-4.10978847400104,-4.10922034858624,"CCCCCCCCCCCC(=O)OCCN(CCOC(=O)CCCCCCCCCCC)CCOC(=O)CCCCCCCCCCC",9649,"[M+CH2O2-H]-",0,0,0,0,-4.10922034858624
742.584309895833,7.6574,100,100,111279.7265625,100,100,100,100,100,100,3,"0",0,0,0,"0",0,"0",0,0,0,0,0
743.157775878906,7.88913333333333,100,100,100,100,100,100,181980.125,100,100,7,"0",0,0,0,"0",0,"0",0,0,0,0,0
745.154479980469,7.88913333333333,100,100,100,100,100,100,135145.53125,100,100,7,"0",0,0,0,"0",0,"0",0,0,0,0,0
