mz,rt,X500_700_Neg_JeansA.mzXML,X500_700_Neg_JeansB.mzXML,X500_700_Neg_JeansC.mzXML,X500_700_Neg_JeansD.mzXML,X500_700_Neg_JeansDx.mzXML,X500_700_Neg_JeansE.mzXML,X500_700_Neg_JeansF.mzXML,X500_700_Neg_JeansG.mzXML,X500_700_Neg_JeansGx.mzXML,SampleID,formula.pred,isoscore,mserror,ms1score,SMILES,DbID,Adducts,neutralscore,ionmodescore,adductscore,MS2score,allscore,,214,rows
586.2935994,5.075833333,48693.07813,59791.93359,209831.75,40657.83594,46374.67188,46635.75781,49494.33203,40703.39063,37342.07031,3,C33H50O6P2,-0.013447235,0.009950331,-1.003496904,CC(C)(C)c1ccc(O[P@]2OC[C@]3(CO2)CO[P@](OC3)Oc4ccc(cc4C(C)(C)C)C(C)(C)C)c(c1)C(C)(C)C,18179,[M-H-H2O]-,0,0,0,0.433753538,-0.569743366,,,
586.2935994,5.075833333,48693.07813,59791.93359,209831.75,40657.83594,46374.67188,46635.75781,49494.33203,40703.39063,37342.07031,3,C33H50O6P2,-0.013447235,0.009950331,-1.003496904,CC(C)(C)c1ccc(O[P@]2OC[C@]3(CO2)CO[P@](OC3)Oc4ccc(cc4C(C)(C)C)C(C)(C)C)c(c1)C(C)(C)C,18179,[M-H-H2O]-,0,0,0,0.464346351,-0.539150553,,,
585.34375,6.33525,8152.878906,100,12504683,7189062,1932846.875,10581920,3237540,1649718,639360.875,3,C34H50O8;C34H52O9,0.00502813006582409;0.00502813006582409,0.00995033085316809;0.00995033085316809,0.139978460918992;0.139978460918992,Cc1cc(CCC(=O)OCCOCCOCCOC(=O)CCc2cc(C)c(O)c(c2)C(C)(C)C)cc(c1O)C(C)(C)C;CCCCOC(=O)C=C.CCCCC(CC)COC(=O)C=C.OCCOC(=O)C=C.OC(=O)C=C.C=Cc1ccccc1,21497;29226,[M-H]-;[M-H-H2O]-,0.5;0.5,0;0,1;0,1;1,2.53997846091899;1.53997846091899,,,
586.3574015,5.718916667,100,164008.5313,234674.1094,24976.8457,100,100,74047.03906,25507.71484,11099.23047,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
586.3474731,6.33525,173109.9531,59490.33203,419542.7813,237201.8281,48073.86719,100,37913.96094,47419.31641,15195.03711,3,C34H50O8;C34H52O9,0.00505194982643913;0.00505194982643913,-3.52621360715509;-3.3678747705562,-3.84259022875722;-3.68425139215834,Cc1cc(CCC(=O)OCCOCCOCCOC(=O)CCc2cc(C)c(O)c(c2)C(C)(C)C)cc(c1O)C(C)(C)C;CCCCOC(=O)C=C.CCCCC(CC)COC(=O)C=C.OCCOC(=O)C=C.OC(=O)C=C.C=Cc1ccccc1,21497;29226,[M-H]-;[M-H-H2O]-,0.5;0.5,0;0,1;0,1;1,-1.44259022875722;-2.28425139215834,,,
586.3474731,6.33525,173109.9531,59490.33203,419542.7813,237201.8281,48073.86719,100,37913.96094,47419.31641,15195.03711,3,C34H50O8;C34H52O9,0.00505194982643913;0.00505194982643913,-3.52621360715509;-3.3678747705562,-3.85449499066198;-3.6961561540631,Cc1cc(CCC(=O)OCCOCCOCCOC(=O)CCc2cc(C)c(O)c(c2)C(C)(C)C)cc(c1O)C(C)(C)C;CCCCOC(=O)C=C.CCCCC(CC)COC(=O)C=C.OCCOC(=O)C=C.OC(=O)C=C.C=Cc1ccccc1,21497;29226,[M-H]-;[M-H-H2O]-,0.5;0.5,0;0,1;0,1;1,-1.45449499066198;-2.2961561540631,,,
588.3524984,6.33525,57247.14063,25393.95117,150074.0313,61712.61719,21959.67383,100,14007.99902,15073.91016,100,3,C26H56O7P2,-4.605170186,-3.874012149,-8.479182335,CCCCCCCCCCCCCO[P](O)(=O)O[P](O)(=O)OCCCCCCCCCCCCC,17514,[M+CH2O2-H]-,0,0,0,0,0,,,
588.4766032,7.56555,100,100,100,100,48327.41016,100,100,101300.3672,100,8,0,0,0,0,0,0,0,0,0,0,0,0,,,
586.8513184,7.301083333,100,100,100,100,100,100,83351.14844,117148.5156,25985.30664,8,0,0,0,0,0,0,0,0,0,0,0,0,,,
589.3445231,5.5729,100,100,166797.6406,5121.102051,100,100,100,7977.801758,100,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
590.3014526,5.718916667,100,74122.6875,115066.875,8194.355469,100,100,42342.98828,18979.69336,100,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
588.8491211,7.323616667,100,100,100,100,100,100,124412.1328,79745.71094,25900.11133,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
591.3392741,5.5729,50952.23828,21919.7207,514893.1875,20259.29102,14548.92383,19531.94727,48450.50781,29722.2168,20406.85156,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
592.3429769,5.543983333,6712.330078,100,194953.6719,5519.991211,100,100,100,4974.363281,100,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
597.2927856,6.63465,31476.82422,28963.57227,53993.73828,24242.09766,24813.125,21486.81836,103942.3984,24655.56641,25963.70703,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
598.5054321,7.56555,100,100,100,6304.740723,182718.8281,100,100,283389.4375,100,8,0,0,0,0,0,0,0,0,0,0,0,0,,,
598.5056356,10.68615,100,12749.70313,100,4446.150391,100,3763.814697,100,106550.8984,100,8,C35H72N2O4S,-0.491806226,-4.5196294,-5.011435626,CCCCCCCCCCCCCCC[C+]1N(C)CCN1CCCCCCCCCCCCCCC.CO[S]([O-])(=O)=O,6677,[M-H-H2O]-,0,0,0,0,-5.011435626,,,
599.3056641,5.7017,99905.91406,64711.625,87536.03125,80591.92188,69660.64063,74033.86719,71294.85156,78309.60156,104193.3047,9,0,0,0,0,0,0,0,0,0,0,0,0,,,
599.3057454,5.651,99905.91406,64711.625,87536.03125,80591.92188,69660.64063,60532.61328,121327.8672,78309.60156,104193.3047,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
599.3057454,5.651,99905.91406,63711.85938,98237.09375,80591.92188,69660.64063,74033.86719,121327.8672,78309.60156,104193.3047,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
601.3629761,9.897983333,361364.4688,167744.1094,627432.125,416465.2813,117094.1328,44312.13672,592496.75,293384.5,168339.6563,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
601.4322917,9.639833333,100,100,100,100,100,100,51245.55859,121945.3594,60504.52344,8,C32H60O7,0.000753168,0.009950331,0.010703498,CCCCCCO.CCCCCCCCO.CCCCCCCCCCO.OC(=O)c1ccccc1C(O)=O,31400,[M+CH2O2-H]-,0,0,0,0,0.010703498,,,
601.362915,8.976133333,117589.8906,69518.50781,193699.5313,132929.5469,41215.21484,16683.49219,201247.5625,97002.84375,64219.08594,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
603.447937,10.71596667,100,100,100,100,100,100,206608.2344,330993.5938,169972.9531,8,0,0,0,0,0,0,0,0,0,0,0,0,,,
604.3925578,5.104666667,27149.73242,27039.03125,108333.7969,30947.12695,26139.83398,29211.86914,23841.97852,21196.74219,32733.11328,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
604.451355,10.71596667,100,100,100,100,100,100,71876.375,119038.5,69745.67969,8,0,0,0,0,0,0,0,0,0,0,0,0,,,
609.3476563,6.217533333,8060.546387,8619.949219,148136.8594,14303.58789,4224.005859,100,67513.67969,86742.50781,22614.05078,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
609.3476563,6.217533333,100,33657.30078,148136.8594,100,100,100,100,100,19523.27148,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
611.3649699,5.947,100,100,100,100,100,100,248331.5,135989.3438,29731.80273,7,C38H47N3O4,-0.567063704,-4.373166786,-4.94023049,CCC(C)(C)c1ccc(OCCCCNC(=O)C2=CC(=N/Nc3ccc(OC)cc3)\c4ccccc4C2=O)c(c1)C(C)(C)CC,23202,[M]-,0,0,0.5,0,-4.44023049,,,
611.4683634,10.85046667,100,152476.375,26335.15625,27932.08398,6366.77832,57191.875,9933.219727,29233.6543,23952.13477,2,C39H66O6;C39H66O6,0.00280991061888363;0.00280991061888363,0.00995033085316809;0.00995033085316809,0.0127602414720517;0.0127602414720517,CCCCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCCCC)c(c1)C(=O)OCCCCCCCCCC;CC(C)CCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC(C)C)c(c1)C(=O)OCCCCCCCC(C)C,7604;21551,[M-H-H2O]-;[M-H-H2O]-,0;0,0;0,0;0,0;0,0.0127602414720517;0.0127602414720517,,,
613.3213094,5.543983333,37961.61328,15529.26172,593892.75,33004.15234,12905.7627,7407.106934,31813.36719,21020.78125,17440.30664,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
613.3213094,5.543983333,99859.14844,48780.51563,593892.75,33004.15234,44383.25781,45268.37109,82922.41406,57914.75781,43528.81641,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
614.3252767,5.543983333,23212.77148,11511.88867,184930.9844,19031.31445,7337.597656,7863.287598,23602.83789,13202.03125,12762.47656,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
614.5004883,9.847566667,100,3645.709961,100,100,100,100,122649.1016,123748.2031,44382.32031,8,C37H70O4,-0.546581983,0.009950331,-0.536631652,CCCCCC[C@H]1CC[C@H](CCCCCCCC(=O)OC[C@@H](CC)CCCC)C[C@H]1C(=O)OC[C@@H](CC)CCCC,40325,[M+Cl]-,0,-0.5,0,0,0,,,
615.3789266,10.97506667,738112.1875,315124.0625,3138721,493754.0938,125961.9844,100,126291.8672,347249.8125,142961.7969,3,C37H55ClO5,-0.545455019,-4.567344593,-5.797010138,CCCCC/C=C\C\C=C/CCCCCCCC(=O)OC.CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.ClCC3CO3,27061,[M]-,0,0,0.5,0,-5.297010138,,,
615.397054,6.898166667,4145.998047,100,155565.5313,100,100,100,100,100,100,3,C28H58O11,-0.02096521,-4.243794917,-4.264760127,CCCCCCCCCCC(O)=O.CCCCCCC(O)=O.OCC(CO)(CO)COCC(CO)(CO)CO,37677,[M+CH2O2-H]-,0,0,0,0,-4.264760127,,,
615.3789063,10.97506667,253355.7031,103278.3438,1023033.438,156973.5,50912.89453,100,51047.34375,123595.0078,57674.80469,3,C37H55ClO5,-0.545455019,-4.556383413,-5.6807858,CCCCC/C=C\C\C=C/CCCCCCCC(=O)OC.CC(C)(c1ccc(O)cc1)c2ccc(O)cc2.ClCC3CO3,27061,[M]-,0,0,0.5,0,-5.1807858,,,
617.3578288,6.755416667,126108.0234,111309.8906,299213.1563,117168.6406,105486.6797,101443.4297,415084.0938,106004.1563,96674.34375,7,C31H54N2O8,-0.050372939,0.009950331,-0.040422608,CCOC(=O)CC(NC1CCC(CC2CCC(NC(CC(=O)OCC)C(=O)OCC)C(C)C2)CC1C)C(=O)OCC,47843,[M+Cl]-,0.5,-0.5,0,0,0,,,
617.4636841,11.52441667,100,100,100,100,100,100,78049.63281,238112.75,68926.80469,8,0,0,0,0,0,0,0,0,0,0,0,0,,,
618.3613078,6.755416667,46509.61328,39752.5625,108052.0234,36382.14844,35686.59766,35238.51172,119533.8828,35986.125,28244.82813,7,C31H54N2O8,-0.074863328,0.009950331,-0.064912997,CCOC(=O)CC(NC1CCC(CC2CCC(NC(CC(=O)OCC)C(=O)OCC)C(C)C2)CC1C)C(=O)OCC,47843,[M+Cl]-,0,-0.5,0,0,0,,,
619.3707275,6.246916667,20559.41016,10452.88281,213187.1094,15223.50293,6762.017578,5152.775391,46754.26953,66256.22656,23068.5,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
621.2728678,5.162766667,222559.2344,212926.4844,255542.3438,222554.7969,207601.1094,213788.6094,145916.8438,153711.0781,215809.9063,3,C37H36N8O3;C36H32N8;C36H32N8,-0.0727898641778945;-0.0727898641778945;-0.0727898641778945,0.00995033085316809;0.00995033085316809;0.00995033085316809,-0.0628395333247264;-0.0628395333247264;-0.0628395333247264,COc1ccccc1N=Nc2cc(C)c(N\N=C\3C=CC(=O)C(=N/Nc4ccc(N=Nc5cc(C)ccc5C)c(C)c4C)/C3=O)cc2C;CCNc1ccc(N=Nc2ccc(cc2)N=Nc3ccc(cc3)N=Nc4ccc(NCC)c5ccccc45)c6ccccc16;CN(C)c1ccc(N=Nc2ccc(cc2)N=Nc3ccc(cc3)N=Nc4ccc(N(C)C)c5ccccc45)c6ccccc16,25638;33799;35979,[M-H-H2O]-;[M+CH2O2-H]-;[M+CH2O2-H]-,0;0;0,0;0;0,0;0;0,0;0;0,-0.0628395333247264;-0.0628395333247264;-0.0628395333247264,,,
619.3553467,5.718916667,6106.920898,5768.260742,102640.5,7219.510742,6840.812012,100,31204.83789,18360.3418,9716.529297,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
621.4376831,9.892466667,370841.4688,846617.5625,644737.8125,1316913.625,462924.3438,1133627.875,957650.3125,879593.75,250243.0781,4,0,0,0,0,0,0,0,0,0,0,0,0,,,
622.4408773,9.892466667,167567.125,320049.5313,226643.9844,510591.4688,190080.9531,477505.5938,369251.5,348189.5938,88936.95313,4,0,0,0,0,0,0,0,0,0,0,0,0,,,
623.2899373,4.389233333,100,100,100,100,100,100,135250.3906,119878.1172,42477.08594,7,C33H41ClN6O4,-0.598910316,-4.547826477,-5.146736793,[Cl-].COc1ccccc1NC(=O)C2=Cc3ccccc3/C(=N/Nc4cc(C[N+](C)(CCCN)CCCN)ccc4OC)C2=O,22933,[M]-,0,0,0.5,0,-4.646736793,,,
623.3447266,5.514683333,66732.71094,24834.4043,408446.5938,39783.91797,21750.17773,40100.06641,53737.23047,40683.9375,39823.48828,3,C45H48;C45H48;C33H54O12,-0.077891799891189;-0.077891799891189;0.00471369798140419,0.00995033085316809;0.00995033085316809;-4.1736674692906,-0.0679414690380209;-0.0679414690380209;-4.1689537713092,CC(=C)c1ccccc1.Cc2ccccc2C=C.C=Cc3ccccc3.C4C=CC5C6CC(C=C6)C45.C7C=Cc8ccccc78;CC(=C)c1ccccc1.Cc2ccccc2C=C.C=Cc3ccccc3.C4C=CC5C6CC(C=C6)C45.C7C=Cc8ccccc78;CCCCOCCOCCOC(=O)c1ccc(C(=O)OCCOCCOCCCC)c(c1)C(=O)OCCOCCOCCCC,25212;27847;37926,[M+Cl]-;[M+Cl]-;[M-H-H2O]-,0;0;0,-0.5;-0.5;0,0;0;0,0;0;0,0;0;-4.1689537713092,,,
623.4165243,7.277066667,20271.72852,58360.69922,54048.92578,84599.28125,25895.66406,116781.4844,103208.1094,75141.03906,17929.72656,6,0,0,0,0,0,0,0,0,0,0,0,0,,,
623.4437663,9.892466667,35278.87891,80903.8125,56573.70703,120229.2188,46844.35156,108593.4922,93453.71875,85095.80469,29508.375,4,C31H62N4O6,-0.22069585,-2.823656916,-3.044352765,NCCCCCCN.OC(=O)CCCCC(O)=O.O=C1CCCCCCCCCCCCN1.O=C2CCCCCN2,18211,[M+Cl]-,0,-0.5,0,0,0,,,
624.3480835,5.514683333,23621.73828,12368.36914,150915.9844,9846.979492,12035.33496,13739.05859,25606.23633,18909.19141,11692.2793,3,C45H48;C45H48;C33H54O12,-0.166836305497272;-0.166836305497272;0.00422134276231386,0.00995033085316809;0.00995033085316809;-4.17476605915818,-0.156885974644104;-0.156885974644104;-4.17054471639587,CC(=C)c1ccccc1.Cc2ccccc2C=C.C=Cc3ccccc3.C4C=CC5C6CC(C=C6)C45.C7C=Cc8ccccc78;CC(=C)c1ccccc1.Cc2ccccc2C=C.C=Cc3ccccc3.C4C=CC5C6CC(C=C6)C45.C7C=Cc8ccccc78;CCCCOCCOCCOC(=O)c1ccc(C(=O)OCCOCCOCCCC)c(c1)C(=O)OCCOCCOCCCC,25212;27847;37926,[M+Cl]-;[M+Cl]-;[M-H-H2O]-,0;0;0,-0.5;-0.5;0,0;0;0,0;0;0,0;0;-4.17054471639587,,,
624.5686035,8.377716667,100,100,251388.1875,5189.914063,100,100,100,4833.725586,100,3,C39H76O5;C39H76O5,0.00223796953876526;0.00223796953876526,-4.55783711830699;-4.55783711830699,-4.22226581543489;-4.22226581543489,CCCCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CCCCCCCCCCCCCCCCC;CC(C)CCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCCCCCCCCC(C)C,7201;34772,[M]-;[M]-,0;0,0;0,0.5;0.5,0;0,-3.72226581543489;-3.72226581543489,,,
625.5528971,11.18061667,100,3673.521484,24010.73438,1699545.75,1306870,16606.7207,13305.06055,853482.125,8600.0625,4,0,0,0,0,0,0,0,0,0,0,0,0,,,
626.5561523,11.09093333,100,100,8579.929688,688661.8125,544575.1875,7606.229492,10651.02344,337719.375,100,4,0,0,0,0,0,0,0,0,0,0,0,0,,,
627.4116007,7.9129,100,11339.86035,100,100,3523.506836,100,127633.3359,73978.32031,15342.14941,7,C34H60O10;C34H62O11,-0.00546799731877836;-0.00546799731877836,0.00995033085316809;0.00995033085316809,0.837815666867723;0.837815666867723,CCCCCCC(O)CCCCCCCCCCC(O)=O.COC(=O)C(C)=C.CC(=C)C(O)=O.CC(=C)C(=O)OCC1CO1;CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)c(c1)C(C)(C)C,17262;25562,[M-H]-;[M-H-H2O]-,0.5;0,0;0,0;0,1;0.889393164211561,2.23781566686772;1.72720883107928,,,
627.5592651,11.09093333,100,100,100,154834.5156,123207.4063,100,100,78785.46875,100,4,0,0,0,0,0,0,0,0,0,0,0,0,,,
629.3941447,11.66345,25868.05664,8901.397461,13689.77539,9882.612305,100,100,145315.4219,51506.53906,17527.56055,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
629.463623,10.89606667,4257.76416,100,100,100,100,100,207423.8125,404548.8125,184953.7813,8,0,0,0,0,0,0,0,0,0,0,0,0,,,
630.4670817,10.89606667,100,100,100,100,100,100,83879.29688,159082.5,86769.625,8,0,0,0,0,0,0,0,0,0,0,0,0,,,
631.3733521,8.018683333,115214.2578,35661.87109,49535.31641,118329.1094,26310.54492,100,18223.55664,16388.66211,100,4,0,0,0,0,0,0,0,0,0,0,0,0,,,
631.3734741,7.75285,115214.2578,35661.87109,165135.7031,118329.1094,26310.54492,100,18664.20508,16388.66211,8606.299805,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
631.4792887,7.305333333,100,100,100,100,242918.1563,100,100,145898.2344,100,5,0,0,0,0,0,0,0,0,0,0,0,0,,,
632.423645,5.133883333,109506.8516,111805.0156,386178.4063,100779.5469,79144.4375,104331.0313,83619.73438,59889.38281,98538.91406,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
632.4828898,7.245516667,100,100,100,100,103638.1875,100,100,58739.67578,100,5,0,0,0,0,0,0,0,0,0,0,0,0,,,
633.4264119,5.104666667,45951.67578,39042.54297,143602.2656,36864.40625,31647.19336,28755.5957,32658.16406,20315.80664,38086.26172,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
637.3601278,5.983133333,9310.404297,4655.479492,107628.8672,5074.655273,6326.222168,4526.88623,14273.63281,5583.144531,5993.730957,3,C45H48O3,-0.600256745,0.009950331,-0.590306414,CC(C)(C)C1=CC(C=C(C1=O)C(C)(C)C)=C2C(=C3C=C(C(=O)C(=C3)C(C)(C)C)C(C)(C)C)C2=C4c5ccccc5C(=O)c6ccccc46,36486,[M-H]-,0,-0.5,1,0,0,,,
637.379069,6.92755,100,100,190527.9063,100,100,100,100,100,100,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
637.4325155,7.66575,267462.5625,812182.125,510365.9063,1204311,384201.8438,1247592.25,809506.125,627146.4375,290376.2188,6,0,0,0,0,0,0,0,0,0,0,0,0,,,
637.4324951,7.662616667,92628.0625,314472.0938,210421.9375,480690.1563,152889.2188,480114.375,327624.2813,254511.8594,111323.5234,4,0,0,0,0,0,0,0,0,0,0,0,0,,,
641.3527222,6.246916667,32630.17969,18363.64844,172867.8594,25482.08008,10953.68555,13459.58105,77152.24219,87990.42969,41826.54688,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
641.4266764,8.02985,100,100,100,100,100,100,103321.7891,42290.625,20843.14063,7,C35H64O11,-0.001683263,0.009950331,0.008267067,CCCCCCCCCc1cccc(OCCCOCCOCCOCCOCCOCCOCCOCCOCCOCO)c1,18334,[M-H-H2O]-,0,0,0,0,0.008267067,,,
642.5431315,11.18061667,100,100,4373.815918,154655.5156,121043.1953,100,100,78709.49219,100,4,0,0,0,0,0,0,0,0,0,0,0,0,,,
641.3372803,5.718916667,17447.42773,16485.63477,154963.7813,22779.04883,17719.68555,11999.24707,82015.32813,54790.58203,24440.64844,3,C34H52O9,-0.608373855,0.009950331,-1.598423525,CCCCOC(=O)C=C.CCCCC(CC)COC(=O)C=C.OCCOC(=O)C=C.OC(=O)C=C.C=Cc1ccccc1,29226,[M+Cl]-,0,-0.5,0,0,0,,,
643.479187,11.73293333,100,100,100,100,100,100,33429.36328,101025.0078,27990.29883,8,0,0,0,0,0,0,0,0,0,0,0,0,,,
645.3269857,5.514683333,65535.60938,25907.26758,263083.0625,36701.01563,26191.37109,48536.17188,106669.0313,54147.19141,41693.90234,3,C37H45NO6,-0.524511382,-2.870286443,-4.212979643,CCc1ccccc1C=C.COC(=O)C=C.CC(CC\C=C\C(O)=O)\C=C\C(O)=O.C=CC#N.C=Cc2ccccc2C=C,35665,[M+CH2O2-H]-,0,0,0,0,-4.212979643,,,
645.3892212,9.957383333,206321.0625,80148.1875,443143.4063,228902.7188,79520.99219,13763.24805,329934.6875,150318.7188,71492.35938,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
645.4947713,9.327716667,100,100,100,100,140958.0469,100,100,41329.73828,100,5,0,0,0,0,0,0,0,0,0,0,0,0,,,
646.3301799,5.514683333,23792.66992,14050.38379,129159.6563,12238.16895,12300.11914,22265.77344,34169.90234,21586.76953,16399.31445,3,C37H45NO6,-0.625860882,0.009950331,-1.43409237,CCc1ccccc1C=C.COC(=O)C=C.CC(CC\C=C\C(O)=O)\C=C\C(O)=O.C=CC#N.C=Cc2ccccc2C=C,35665,[M+CH2O2-H]-,0,0,0,0,-1.43409237,,,
645.3892822,9.957383333,84308.88281,40098.87109,162600.4219,79510.13281,33202.19141,6873.705566,116104.6797,61655.01953,34935.33594,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
647.4019165,6.986383333,15478.2168,100,118797.5859,100,100,100,100,7835.942871,100,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
651.37618,6.099883333,14390.93262,18957.91797,138852.4375,14894.2793,13528.37207,19613.71875,12273.35059,46138.05469,19943.71289,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
651.37618,6.099883333,53075.57422,18957.91797,883635.125,14894.2793,13528.37207,19613.71875,75353.03125,46138.05469,19943.71289,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
652.3794352,6.099883333,23572.54883,10218.14355,359591.375,9657.870117,7089.549805,7653.032227,30687.54297,20953.11133,8092.589355,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
652.6000366,7.890766667,100,100,100,100,41491.40625,100,100,104142.0703,100,8,0,0,0,0,0,0,0,0,0,0,0,0,,,
653.2103678,5.133883333,60937.84766,59466.44922,121080.6094,61993.9375,69552.07813,60074.87109,44498.30078,49944.21094,58603.37109,3,C34H40Cl2N4O6,-0.586308535,-4.567352856,-5.753661391,[Cl-].[Cl-].CC(O)c1c(C)c2[nH]c1cc3[nH]c(cc4nc(cc5nc(c2)c(C)c5CCC(O)=O)c(CCC(O)=O)c4C)c(C(C)O)c3C.[H+].[H+],15362,[M-H-H2O]-,0,0,0,0,-5.753661391,,,
653.2791545,5.162766667,37376.96094,39502.02734,101253.6094,31707.125,28927.07422,33419.19922,34052.66406,26436.27344,41444.80859,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
653.2791545,5.162766667,37376.96094,39502.02734,101253.6094,31707.125,28927.07422,33419.19922,34052.66406,26436.27344,41444.80859,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
653.5844116,11.64673333,100,100,100,17504.18164,610528,1234109.5,17980.74609,10561.60059,1386270.375,9,0,0,0,0,0,0,0,0,0,0,0,0,,,
653.5844116,11.64673333,100,100,100,17504.18164,610528,1234109.5,17980.74609,10561.60059,1386270.375,9,0,0,0,0,0,0,0,0,0,0,0,0,,,
654.2150675,4.8405,31683.09766,23452.63867,41433.37891,128425.0859,25308.78516,25724.27148,18024.70508,20194.12109,33079.90625,4,C34H40Cl2N4O6,-0.763762118,0.009950331,-0.753811787,[Cl-].[Cl-].CC(O)c1c(C)c2[nH]c1cc3[nH]c(cc4nc(cc5nc(c2)c(C)c5CCC(O)=O)c(CCC(O)=O)c4C)c(C(C)O)c3C.[H+].[H+],15362,[M-H-H2O]-,0,0,0,0,0,,,
654.5876668,11.64673333,100,100,100,7136.770508,263364.875,539059.9375,7176.044434,4945.355957,589808.5625,9,0,0,0,0,0,0,0,0,0,0,0,0,,,
655.4428914,8.17765,4033.352783,5559.811035,100,100,100,100,194200.4844,160099.2188,59343.03516,7,C35H62O8;C36H66O11,-0.00735519764208745;-0.00735519764208745,0.00995033085316809;0.00995033085316809,0.102595133211081;0.102595133211081,CCCCCCCCOC(=O)\C=C/C(=O)OCCCCCCCC.CCCCC(CC)COC(=O)C=C.CC(=O)OC=C;CCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)c(CCCCC)c1,17443;25561,[M+CH2O2-H]-;[M-H-H2O]-,0.5;0,0;0,0;0,0.960042438431592;0.991530740640804,1.46263757164267;1.09412587385189,,,
655.479248,10.86608333,100,100,100,100,100,100,63291.89063,125068.4531,54961.00781,8,C37H70O10,0.006770815,0.009950331,0.016721146,CCCCCCCCCCC(=O)OCC(CO)(COCC(CO)(CO)COC(=O)CCCCCCCC)COC(=O)CCCCCC,39020,[M-H-H2O]-,0,0,0,0,0.016721146,,,
655.5907593,11.64673333,100,100,100,100,52492.76953,142865.7656,100,100,150142.5469,9,0,0,0,0,0,0,0,0,0,0,0,0,,,
657.4950562,7.843133333,100,100,100,100,172258.6406,100,100,126412.4609,100,5,0,0,0,0,0,0,0,0,0,0,0,0,,,
659.4051107,11.12503333,290635.1563,201002.3438,1653208.25,236814.0313,63947.65234,100,67021.59375,203731.4531,89267.21094,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
659.5108236,11.00071667,100,100,100,100,438036.9375,100,100,235522.4219,100,5,0,0,0,0,0,0,0,0,0,0,0,0,,,
660.4083862,11.03501667,108359.0859,59212.42969,581378.25,83026.92969,22120.11523,100,23504.43164,85608.26563,30198.92773,3,C32H59N3O11,-3.82478583,-2.154164908,-5.978950738,CCC(CO)(CO)CO.NCCCCCCN.NC1CCCCC1.OC(=O)CCCCC(O)=O.OC(=O)c2cccc(c2)C(O)=O,37733,[M-H]-,0,0,1,0,0,,,
660.5140991,11.00071667,100,100,100,100,117725.2813,100,100,30800.58594,100,5,0,0,0,0,0,0,0,0,0,0,0,0,,,
660.5140991,11.00071667,100,100,100,100,190096.9063,100,100,96046.1875,100,5,0,0,0,0,0,0,0,0,0,0,0,0,,,
661.3842977,6.816316667,75854.36719,75608.15625,136224.75,79029.07031,71670.42969,65017.83984,204071.0469,68643.38281,73274.47656,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
661.3842977,6.816316667,75854.36719,75608.15625,136224.75,79029.07031,71670.42969,65017.83984,204071.0469,68643.38281,73274.47656,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
669.4586792,8.355266667,100,12662.43262,100,100,7071.328613,5638.177246,730850.875,295956.0625,116898.3906,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
