"mz","minintensity","sampleID"
117.054,173559.90625,57
121.028,161117.921875,57
129.054,558317.875,57
131.07,87433.0078125,57
138.018,32333.724609375,57
143.07,444809.125,57
145.086,50427.7265625,57
148.06,258098.265625,57
157.086,176828.6875,57
187.06,221784.0625,57
193.086,4569.3388671875,57
201.112,50511.12109375,57
213.076,77991.46875,57
100.932,3457.20336914062,58
112.984,266618.78125,58
129.054,469927,58
143.07,394415.09375,58
157.086,159307.5625,58
129.054,430087.71875,59
143.07,296684.25,59
129.054,419792.5625,60
143.07,278660.9375,60
100.932,3633.51293945312,62
112.984,240365.75,62
117.054,153008.1875,62
117.918,5325.84130859375,62
121.028,179353.859375,62
129.054,570243.25,62
132.922,16523.705078125,62
143.034,241129.703125,62
143.07,394975.25,62
148.06,253194.6875,62
157.086,136345.859375,62
157.122,135137.421875,62
169.086,39644.109375,62
171.138,130693.765625,62
174.048,80103.0078125,62
187.06,132078.328125,62
199.06,118735.1484375,62
201.076,141994.375,62
201.112,40596.5703125,62
213.076,81741.5625,62
100.932,3650.63671875,63
112.984,269037.84375,63
117.054,124968.3984375,63
117.918,5850.32958984375,63
121.028,140506.703125,63
129.054,538807.375,63
131.07,79641.796875,63
132.922,18046.158203125,63
138.018,31211.77734375,63
143.034,287696.09375,63
143.07,412731,63
145.086,49758.609375,63
148.06,270564.1875,63
157.086,146170.25,63
157.122,131831.609375,63
169.086,38687.21875,63
171.138,126231.359375,63
174.048,90642.125,63
187.06,181359.03125,63
199.06,115398.515625,63
201.076,147828.203125,63
201.112,47599.81640625,63
213.076,74154.15625,63
100.932,2931.93359375,64
112.984,236971.609375,64
121.028,209903.703125,64
129.054,503533.78125,64
131.07,77025.8828125,64
132.922,14075.6611328125,64
143.07,334982.0625,64
145.086,38430.76171875,64
148.06,232636.328125,64
155.07,39728.16796875,64
157.086,131209.625,64
157.122,144645.6875,64
169.086,35937.69921875,64
171.138,114725.5703125,64
174.048,78808.203125,64
199.06,108066.0859375,64
201.076,115587.4140625,64
213.076,83497.8203125,64
239.128,12693.1318359375,64
100.932,3243.6640625,65
112.984,271751.6875,65
117.054,117041.1328125,65
129.054,466660.4375,65
132.922,17247.130859375,65
138.018,24485.7890625,65
143.07,390694.0625,65
145.086,44707.5390625,65
148.06,247102.484375,65
157.086,126224.4453125,65
174.048,72997.2421875,65
199.06,84032,65
201.076,115845.796875,65
201.112,42083.3203125,65
213.076,66750.8515625,65
100.932,3611.42163085938,66
112.984,270237.90625,66
117.054,179148.546875,66
121.028,118324.984375,66
129.054,483280.40625,66
131.07,70688.5078125,66
132.922,14878.6806640625,66
138.018,30033.2421875,66
143.07,461074.5,66
145.086,49876.83984375,66
148.06,262692.1875,66
157.086,141363.4375,66
171.138,158042.84375,66
173.044,1284893.875,66
187.06,178618.828125,66
199.06,92683.9140625,66
201.076,114991.8984375,66
201.112,42768.03125,66
213.076,81715.4921875,66
239.128,12819.3818359375,66
100.932,2081.48120117188,67
