"mz","minintensity","sampleID"
157.086,23693.71875,42
171.102,76161.4140625,42
182.988,39656.68359375,42
215.092,47720.50390625,42
241.108,5135.62939453125,42
112.984,220839.65625,43
131.07,44109.30078125,43
143.07,125612.8359375,43
145.086,32803.65625,43
157.086,82059.7890625,43
171.138,51841.11328125,43
182.988,37148.1875,43
194.066,39106.24609375,43
201.076,63059.7734375,43
112.984,238789.015625,44
143.07,127116.859375,44
145.086,31085.22265625,44
157.086,75040.2734375,44
169.086,38216.26953125,44
182.988,38964.1640625,44
201.076,74029.8828125,44
112.984,232901.765625,45
143.07,137202.390625,45
157.086,74998.546875,45
182.988,35471.390625,45
201.076,41752.78125,45
241.108,7648.3193359375,45
112.984,257275.4375,48
143.07,112105.71875,48
201.076,54784.953125,48
215.092,41740.625,48
112.984,221522.203125,51
117.018,36277.6640625,51
121.028,96219.875,51
129.018,35942.47265625,51
131.07,43344.84765625,51
132.922,9597.896484375,51
143.07,245878,51
145.086,35301.671875,51
201.076,58441.3046875,51
112.984,207240.09375,52
117.018,32610.9765625,52
145.086,33721.46484375,52
169.086,37019.15625,52
171.102,76444.4453125,52
201.076,56351.34375,52
112.984,199666.328125,53
143.07,113058.984375,53
132.922,7925.08837890625,54
143.07,162023.890625,54
157.086,60411.5078125,54
169.086,34412.9453125,54
182.988,35185.234375,54
201.076,64688.5,54
215.092,44887.60546875,54
241.108,10924.0087890625,54
100.932,2471.27221679688,55
112.984,217146.9375,55
143.07,158497.046875,55
157.086,88139.8984375,55
169.086,35465.703125,55
182.988,38889.9140625,55
215.092,38406.63671875,55
121.028,50958.10546875,56
143.07,94637.84375,56
157.086,41932.76171875,56
171.102,86298.46875,56
182.988,37357.05078125,56
215.092,43791.1484375,56
227.092,16980.662109375,56
241.108,8410.6103515625,56
100.932,2555.67456054688,57
117.018,44234.015625,57
121.028,68052.2421875,57
143.07,187518.109375,57
148.952,691261.5,57
157.086,47374.265625,57
171.102,116084.015625,57
182.988,38869.25390625,57
215.092,31655.17578125,57
241.108,10365.2802734375,57
143.07,73517.1796875,58
112.984,194252.34375,60
182.988,34973.87109375,60
100.932,2712.7587890625,62
112.984,205161.734375,62
143.07,165131.15625,62
171.138,68977.5234375,62
182.988,36930.51953125,62
201.076,66442.4609375,62
215.092,47344.9921875,62
112.984,180879.125,63
143.07,137129.5,63
145.086,30187.703125,63
157.086,68039.9140625,63
171.102,111049.15625,63
112.984,123234.734375,64
