mz_Sample 100
100.0039483
100.0528577
100.9332555
100.9334611
100.9334629
100.9334893
100.9334908
100.9334928
100.9334932
100.9334934
100.9335065
100.9335137
100.9335139
100.9335177
100.9335261
100.9335294
100.9335434
100.9335887
101.0242723
101.0606597
102.0195546
102.0195553
102.9567056
103.0228637
103.0763451
104.0008122
104.0351518
105.0376433
105.0376493
105.0555728
105.9603709
107.0169044
107.0424757
107.0425531
107.0607188
108.0120558
108.0120568
108.0164902
109.0084628
109.012462
109.0140744
109.9679542
110.9699747
110.9756469
111.9750093
112.040361
112.9306661
112.9307029
112.9533176
112.9798256
112.9989718
113.0355616
113.9747615
114.975943
114.9898067
115.0036406
115.0148125
115.0206392
115.0764329
115.9228026
115.9334898
115.9335027
116.0069669
116.0351769
116.0352152
116.035253
116.0716252
116.0797848
116.9207987
116.920815
116.9208185
116.9208233
116.9208283
116.9208332
116.9208389
116.9208402
116.9208423
116.9617383
117.0192868
117.0193356
117.0556551
117.0807006
118.058993
118.0871731
118.9419984
118.9976711
119.0349206
119.050179
119.0598632
119.0622283
119.0713012
119.0864213
119.9413928
120.0170126
120.0211466
120.0631801
120.0746716
120.0818023
120.0818386
120.9377672
120.9461799
120.9781796
120.9963795
121.0053202
121.0133469
121.0294677
121.0294687
121.040115
121.0657502
121.0658569
121.085126
121.1022466
122.0327979
122.0478047
122.0610437
122.0691518
122.9755322
123.012099
123.0336734
123.0361137
123.0475962
124.0116615
124.0154013
124.9808593
124.9914526
125.0079738
125.0164012
125.0220523
125.0971309
125.0971459
125.0971523
126.0197209
126.0278231
126.0338677
126.0560524
126.9049642
126.9358889
127.0012499
127.0190694
127.0190853
127.0191327
127.0192013
127.0512487
127.0571367
127.0593903
127.1128114
127.1128774
127.9377488
127.9377582
128.0012342
128.0102309
128.0352638
128.054669
128.9329641
128.9496287
128.9496549
128.9496855
128.949686
128.9496873
128.9497043
128.9497046
128.9497113
128.9497136
128.9497168
128.9497249
128.9497318
128.949736
128.9497608
128.9595367
128.9746301
128.9852321
128.9976721
129.0193034
129.0193141
129.0193159
129.0193263
129.0193392
129.0386871
129.0920478
129.0920719
129.1284456
130.0226754
130.0452475
130.0873242
130.095427
130.9056011
131.0169598
131.034936
131.0349453
131.034953
131.0713229
131.0713353
131.0906252
131.9810322
131.9832867
132.0301857
132.0488366
132.8677952
132.8678492
133.0059813
133.0335095
133.0416931
133.0505988
133.0658568
133.0869825
133.0869847
133.0869855
133.9916785
134.0093048
134.0326279
134.0457906
134.9159545
134.9939064
134.9939112
135.0086946
135.0290239
135.045128
135.0451407
135.9934846
136.0118966
136.0165889
136.028749
136.0485007
136.8631453
136.9140884
136.9526039
136.9687351
136.9687381
136.9732288
136.9856134
136.9908751
136.9991503
137.0082745
137.0095627
137.0200891
137.0244036
137.024406
137.0277503
137.0356288
137.0356354
138.0076472
138.0091068
138.0116305
138.0130424
138.0196559
138.0277455
138.0389727
138.9482889
138.9706607
138.970667
138.9802142
139.0038815
139.0064527
139.0069994
139.0230112
139.1128333
139.1128396
139.9989039
140.0035188
140.0135994
140.0238601
140.0272052
140.0716763
140.9669685
140.9670193
140.9862828
140.9958584
141.0112675
141.0304762
141.0669264
141.0669321
141.075012
141.0920993
141.0921019
141.0921022
141.0921025
141.8680712
141.9826854
141.9826961
142.0121664
142.0242262
142.0509907
142.0873573
142.0998978
142.9575213
142.9788204
142.9788307
142.9809234
142.9809357
142.9810234
142.9961928
143.0157046
143.0521734
143.0824963
143.1077772
143.1077808
143.8651443
143.9015225
144.045454
144.0455132
144.0666455
144.0714475
144.1111173
144.1111332
144.8714746
144.8714923
144.9617208
144.9647052
145.0408361
145.0506387
145.0506463
145.0506502
145.0617902
145.0676998
145.11197
145.1145362
146.0247775
146.0247906
146.0458867
146.0539668
146.0822459
146.8686284
146.8686368
146.8686655
146.8686712
146.9587781
146.9659601
146.9830727
146.9895706
147.0096553
147.0450454
147.0451159
147.0485872
147.0493529
147.0574126
147.0662997
147.0815655
148.0404338
148.0485465
148.9800602
149.0008903
149.009572
149.0095733
149.0095766
149.0095792
149.0095895
149.0275479
149.0276156
149.0354723
149.0436897
149.0608193
149.0608199
149.0608265
149.0819194
149.0819327
149.0819675
150.001928
150.0276788
150.0560736
150.0641287
150.962995
150.9707597
150.9888479
150.9888624
150.9888723
151.0070956
151.0148966
151.0240527
151.0252858
151.0324847
151.0400988
151.0401115
151.0764644
151.9884423
151.9884614
152.0023205
152.0068984
152.0234167
152.0248652
152.0353452
152.0353594
152.0404147
152.0434552
152.0434595
152.108075
152.895057
152.8950674
152.958229
152.9681655
152.9781333
152.9863409
153.0045157
153.0045461
153.0046186
153.0047194
153.0047456
153.0068111
153.0163183
153.0168577
153.0227055
153.0227459
153.0921344
153.0921451
153.0921484
153.1285188
153.9676964
153.9942301
154.0041256
154.0065607
154.0622683
154.0635774
154.0873978
154.123783
154.9187285
154.9420358
154.9421754
154.9656396
154.9737724
154.9821233
154.983775
154.9904636
154.9905518
154.9960732
155.0019305
155.0098633
155.0172565
155.0269532
155.0461518
155.0713986
155.1077821
155.1078028
155.8742259
155.9858119
155.99383
156.012568
156.0248484
156.0384519
156.0433201
156.0433223
156.0433237
156.1030385
156.8948939
156.9250981
156.9625658
156.9625824
156.9626965
156.9754874
156.9876121
156.9877065
156.9890781
156.996547
157.011799
157.0870411
157.106036
157.1234001
157.9827865
157.9861252
157.999909
158.0151679
158.0539943
158.0584202
158.0612408
158.0822827
158.0903918
158.0903922
158.1267374
158.5560683
158.5601814
158.8467407
158.8931459
158.9251061
158.9345473
158.9921354
159.0412068
159.0858386
159.1026764
159.1026799
159.1026857
159.1026905
159.1274684
159.1301854
159.8785672
159.8938939
159.978367
160.0696654
160.0979287
160.1060277
160.1060292
160.1060418
160.8420731
160.8927199
160.930229
160.9525582
160.9566356
161.0275212
161.035546
161.0356325
161.0455453
161.0455569
161.0455647
161.0627349
161.0703432
161.1183212
161.1183406
161.8424781
161.87579
161.8940607
161.9478699
161.9526533
161.9963408
162.0197174
162.0408735
162.0561066
162.0771925
162.8391235
162.8934441
162.9028973
162.9134627
162.913487
162.9260502
162.9489957
162.9650415
162.9651181
163.0045673
163.0165979
163.0400802
163.0501194
163.0510699
163.0531455
163.0611895
163.0689141
163.0764496
163.0764505
163.0764539
164.002335
164.0197905
164.0353485
164.0585621
164.0646069
164.071706
164.0717239
164.0717405
164.0717954
164.0718094
164.0718353
164.079779
164.0797822
164.0928319
164.836139
164.8954803
164.904712
164.9349614
164.9349828
164.9475353
165.0045536
165.0193415
165.0193624
165.0193681
165.0225454
165.0227113
165.0408661
165.0408865
165.0408911
165.0409036
165.040917
165.0409566
165.0557298
165.0590916
165.0769628
165.0921014
165.1117377
165.8368238
165.9790742
165.9968184
166.0146606
166.0227044
166.0305315
166.0404356
166.0404406
166.0404407
166.0404681
166.040473
166.040474
166.044219
166.0442265
166.0509749
166.0509815
166.0590743
166.0720972
166.0720997
166.0721058
166.9795787
166.9795813
166.9795855
166.9986583
167.0018608
167.0019132
167.0114632
167.0201754
167.0202106
167.0367721
167.0377818
167.0382858
167.0383883
167.0598046
167.0753975
167.0826339
167.1077435
167.1077447
167.1077472
167.1077627
167.1077966
167.1441619
167.9795283
167.9972826
168.0196938
168.0197651
168.0221905
168.0231489
168.0271892
168.0302798
168.0361891
168.0427565
168.0434585
168.0454581
168.1030133
168.1111428
168.1393611
168.8362306
168.8899281
168.8899677
168.9060944
168.9060982
168.9343194
168.9994253
168.9994269
168.9994326
168.999447
169.0115595
169.0140947
169.0142054
169.0142159
169.0142886
169.0156157
169.0158981
169.0159404
169.0176863
169.0255296
169.0335934
169.0617586
169.0870216
169.106317
169.1233976
169.1234036
169.1234048
169.1234098
169.1234261
169.9990701
170.0014962
170.0028668
170.0043279
170.0069847
170.0072116
170.0154
170.0192175
170.0403978
170.0822652
170.0903152
170.0903278
170.0903535
170.1186241
170.118669
170.5560365
170.8332421
170.9315094
170.9477612
170.9528609
170.9787165
170.9854224
170.9950225
170.9950837
170.9968815
170.9969831
171.0091829
171.0121592
171.0225879
171.0272186
171.038577
171.0419283
171.0450993
171.0856038
171.1026729
171.1138716
171.1138903
171.1252025
171.1390656
171.1390724
171.1613516
171.1637671
171.9835777
171.9946555
171.9984527
171.9985712
172.0115928
172.0154268
172.0224905
172.0615333
172.0979064
172.1059896
172.1059939
172.1060022
172.1172146
172.1172304
172.1423874
172.1423926
172.950173
172.9770719
172.9824074
172.9907048
172.9914942
172.9917756
172.9937651
172.997853
173.0062344
173.0079263
173.0092876
173.0190295
173.0244199
173.0607262
173.0819081
173.0819322
173.1012009
173.1064049
173.1095395
173.1182973
173.1183035
173.118308
173.1428785
173.9776635
174.0019712
174.0112294
174.0195399
174.0277069
174.0408966
174.0772689
174.085246
174.0852555
174.1100385
174.1216209
174.1216291
174.1216377
174.9534022
174.9534206
174.9562181
175.0143049
175.0513032
175.0611872
175.0611872
175.0975409
175.1219794
175.1255162
175.4950245
175.9464448
175.9465571
175.9946671
176.0071599
176.007209
176.0465032
176.0547163
176.0564946
176.0928627
176.097561
176.1009919
176.4939641
176.817454
176.9041465
176.9646354
176.9931618
177.0114118
177.0121409
177.0556797
177.0588932
177.0669369
177.0687669
177.0768091
177.0882384
177.092028
177.0920999
177.0921072
177.0941379
177.8448728
177.9926352
178.0271281
178.0509571
178.05909
178.0720027
178.0720315
178.0720377
178.0720397
178.0720422
178.0720525
178.0720549
178.072056
178.0720564
178.0720642
178.072066
178.0720742
178.0720866
178.0720915
178.0873011
178.087304
178.5288181
178.5288865
178.8768144
178.8839527
178.920435
178.9451738
178.9632239
178.9669801
178.9882006
179.0009771
179.0115511
179.0349659
179.0383709
179.0384085
179.0457178
179.0595062
179.0713649
179.0755295
179.0819452
179.0924991
179.9631499
180.0158059
180.0301989
180.0383793
180.0461645
180.0463181
180.0666116
180.0666125
180.0666239
180.8595663
180.9125146
180.9125351
180.9595657
180.9729817
180.9805938
180.989311
180.9996586
181.001638
181.0079371
181.0177971
181.0272547
181.0345975
181.0357268
181.0360194
181.0540017
181.0635942
181.0718558
181.8758071
182.0013995
182.0046934
182.0094758
182.0094828
182.0207171
182.0378315
182.0461255
182.0584602
182.061109
182.1186454
182.9215794
182.9553759
182.9713877
182.9714173
182.988608
182.9886102
182.9886141
182.9886151
182.9886153
182.9886171
182.9886191
182.9886191
182.9886192
182.9886192
182.9886211
182.9886211
182.9886229
182.9886237
182.9886239
182.9886242
182.9886267
182.9886276
182.9886296
182.9886305
182.9886315
182.9886316
182.9968743
183.004605
183.0149999
183.015021
183.0151124
183.0227709
183.0269818
183.0334257
183.041155
183.0536762
183.0581268
183.0662761
183.0662935
183.102648
183.102651
183.1219529
183.139018
183.1390567
183.1390831
183.9345109
183.9984947
184.0003412
184.0146302
184.0146393
184.0184829
184.020159
184.0226239
184.0252415
184.0404173
184.0978862
184.0978952
184.1787131
184.8754185
184.9309612
184.9913173
185.0105641
185.0113231
185.0125488
185.0153559
185.017801
185.0276561
185.027714
185.0305599
185.0429802
185.0437256
185.0567839
185.0609508
185.0819336
185.0819498
185.1182945
185.1295717
185.1546624
185.1546821
185.1546845
185.8658238
186.015999
186.0322276
186.0352025
186.038122
186.0462604
186.0772024
186.0852319
186.1135603
186.1215869
186.1216172
186.9168104
186.9168167
186.9168388
186.9168489
186.9294783
186.9736013
187.001879
187.007052
187.0252963
187.0399909
187.0422275
187.0514196
187.061203
187.0658025
187.0723452
187.0805582
187.0975707
187.1168626
187.122318
187.1339509
187.1339626
187.1339686
187.8609623
187.928855
187.932971
188.01043
188.0168498
188.0564407
188.0685358
188.0928187
188.1008991
188.1116495
188.137261
188.137269
188.9252222
188.9335958
188.948784
188.9488222
188.9488428
188.9515195
188.9836182
188.9855552
189.0028959
189.0168719
189.0662408
189.0673302
189.0728355
189.0768461
189.0768583
189.088137
189.0921094
189.1131965
189.1131968
189.8580278
189.9077001
190.0030885
190.0507418
190.0558152
190.0801631
190.0873602
190.104989
190.1165674
190.1165922
190.1166049
190.5576735
190.9284366
190.9469887
190.9485656
190.9812661
190.9913179
190.9993569
191.0561143
191.0713081
191.0713257
191.0713424
191.0745675
191.0748791
191.0804829
191.0906729
191.107738
191.1077522
191.1082849
191.8550797
191.9519998
192.0386289
192.0513535
192.0513607
192.0665616
192.0665759
192.0740187
192.0746604
192.0780046
192.9458448
193.006208
193.0177235
193.0275259
193.050216
193.0503173
193.0504057
193.0504217
193.0505026
193.050514
193.0505672
193.0505689
193.0505806
193.0506206
193.0539386
193.054745
193.0699797
193.069985
193.0869604
193.086985
193.0870794
193.0870849
193.0905733
193.0998489
193.1081309
193.1081477
193.1081831
193.1597607
193.9488419
193.9615098
193.9617184
193.9740892
194.0538709
194.0539791
194.0612064
194.0902576
194.1030957
194.1631808
194.9276705
194.9750179
194.99664
194.9969977
194.9970411
194.9970735
195.0032816
195.0056852
195.0065553
195.0298478
195.0413488
195.0506511
195.0515051
195.063638
195.0662565
195.0774542
195.1026627
195.1390473
195.1390744
195.1390769
195.1753424
195.175403
195.1755141
195.8109396
195.9135902
195.9533997
195.9699364
195.9784311
195.9965827
196.0006177
196.0109135
196.0251608
196.0252084
196.0534968
196.0615335
196.0615597
196.0695173
196.076826
196.0770297
196.0978823
196.1423312
196.142395
196.8848549
196.8848789
196.9197265
196.9239557
196.9470033
196.9557742
196.9938471
197.0008314
197.0204188
197.0204278
197.0220863
197.0307252
197.0307519
197.0427847
197.0457543
197.0587596
197.1012478
197.1182972
197.1183106
197.1183257
197.1546862
197.1546927
197.8079935
197.9550996
197.9935905
197.9963196
198.0044576
198.0197161
198.0205141
198.023119
198.0302624
198.0325647
198.0408
198.0539269
198.0560897
198.0640294
198.0852114
198.085816
198.1135615
198.1217323
198.8084498
198.9312112
198.9312606
198.9314084
198.9516109
198.9919713
198.9932338
199.0000385
199.0070572
199.0167504
199.0277085
199.0336881
199.043481
199.056097
199.0612005
199.0723532
199.0975903
199.1339552
199.1339656
199.1339686
199.1703779
199.170386
199.8050303
199.8974015
199.9933688
200.002256
200.0022988
200.0103693
200.0120374
200.0235158
200.0297605
200.0402536
200.0511571
200.05532
200.0565948
200.1008985
200.108053
200.1291645
200.1372349
200.1372465
200.1372534
200.1736961
200.9228284
200.9379868
200.9451587
200.9863301
200.9902214
200.9960385
201.0029548
201.0056765
201.0083357
201.0137869
201.0171324
201.0175256
201.0193509
201.0226764
201.0227824
201.0671032
201.0689685
201.0995991
201.1132245
201.1132266
201.1325585
201.1496265
201.1496269
201.1496289
201.8020561
201.8943464
201.9443762
201.9450625
201.9895845
201.9981155
202.0622496
202.0722062
202.0874566
202.1086852
202.1165533
202.1236325
202.1529189
202.1529253
202.9034656
202.9183761
202.9415538
202.9822043
202.9970008
203.0144353
203.0561254
203.0743981
203.0825425
203.0826145
203.0924991
203.0925158
203.0925278
203.0925293
203.0925361
203.0925749
203.0925809
203.1095056
203.1201907
203.1288887
203.1288945
203.1289028
203.12892
203.9366647
204.0302269
204.0958731
204.1030436
204.1241042
204.1241585
204.791484
204.9001751
204.9464054
204.9607199
204.9731912
204.9762636
205.0637168
205.0717968
205.0869799
205.0983588
205.1234322
205.9725496
205.975788
205.9765318
206.0269601
206.0670386
206.1034313
206.1115091
206.118896
206.1550258
206.7891616
206.9561072
206.9701571
206.985543
206.9889099
207.0121392
207.0236059
207.0297978
207.0430093
207.0512356
207.0661473
207.069727
207.0874818
207.1026598
207.1061976
207.1391256
208.0156158
208.0615493
208.061555
208.0735476
208.0908179
208.11909
208.7865119
208.9488011
208.9737449
208.9844383
209.0083714
209.0126221
209.0127145
209.0127672
209.0220834
209.0357411
209.0390568
209.040426
209.0455902
209.0495006
209.0586444
209.0608621
209.085353
209.0856088
209.0868062
209.0930588
209.0948775
209.11837
209.122469
209.1547521
209.1547649
209.1911106
209.9390675
209.9996203
210.0121461
210.0164431
210.025192
210.0390811
210.0406734
210.0408449
210.0486712
210.0489204
210.0690559
210.0771747
210.0887696
210.0924585
210.1499747
210.1580545
210.9230749
210.9714677
210.9920269
210.992046
211.0096398
211.0165415
211.0284999
211.0464372
211.0612844
211.0613197
211.0807328
211.0976213
211.1340058
211.1340114
211.1340406
211.1703478
211.4708525
211.9914
211.9914194
211.9956325
211.9958152
212.0120175
212.0176791
212.0199722
212.0486944
212.0499992
212.0542891
212.0565341
212.0645366
212.0718334
212.0928631
212.0928989
212.100967
212.1292438
212.1372959
212.9296492
212.9507452
212.9712132
212.9888331
212.9888508
213.0077326
213.0154233
213.0226482
213.0255499
213.0258284
213.0324273
213.0376469
213.043363
213.0596729
213.0879125
213.1132599
213.1132686
213.1132724
213.1326307
213.149641
213.1496426
213.1860998
213.1861378
213.9638246
213.9883631
214.009285
214.018024
214.0257363
214.0277198
214.0297236
214.0511154
214.0694862
214.11657
214.1165884
214.123825
214.1448706
214.1448758
214.152959
214.8799991
214.9118161
214.9118653
214.9299737
214.9349578
214.9851739
215.012326
215.0215337
215.0350913
215.0561879
215.0674394
215.0730021
215.0820722
215.0925463
215.1288906
215.1288979
215.1289065
215.1481873
215.1483625
215.1560959
215.1652754
215.1653067
215.1653116
215.1653181
215.92998
215.9560635
215.9597047
216.0121851
216.013789
216.0247563
216.0383398
216.05937
216.0956848
216.095706
216.095716
216.0957508
216.0957757
216.0958124
216.0958521
216.1241926
216.124253
216.1321175
216.1322375
216.1608533
216.16861
216.9094722
216.9094793
216.9518296
216.9658082
216.9805195
217.004072
217.0119133
217.0141927
217.0718117
217.1081715
217.1193304
217.1193447
217.1233576
217.1236107
217.1445291
217.9282844
217.9393424
217.9518947
218.0456142
218.0458313
218.0573073
218.0666622
218.0840512
218.1034424
218.1115092
218.1445288
218.877451
218.9154254
218.9377276
218.949798
218.9763978
218.9889524
219.001123
219.0269242
219.0283149
219.0510412
219.0874536
219.1027352
219.1238314
219.1392627
219.1409611
219.9550484
219.9841081
220.0267295
220.0336351
220.0827431
220.0979098
220.0979254
220.8535765
220.9208739
220.9657092
220.9680617
220.9680992
220.9685978
220.9687094
220.9687211
220.9687224
220.968761
221.0011296
221.0042966
221.0454563
221.0764129
221.0819469
221.0819741
221.1183568
221.1316322
221.1545873
221.1546397
221.9691273
221.9715619
221.9810869
222.0045162
222.0232173
222.0408265
222.077191
222.0837961
222.0853188
222.0853651
222.9009983
222.9367351
222.9523496
222.9613045
222.9650845
222.9651283
222.984443
222.9981044
223.0245454
223.0246217
223.0281563
223.0283819
223.0283839
223.0283906
223.0284085
223.0284135
223.0400237
223.0650384
223.0802749
223.0822348
223.0976516
223.101328
223.134007
223.1340236
223.1703877
223.9686346
224.0273471
224.0278618
224.0278693
224.0564469
224.0716169
