"mz","formula","SMILES","matchscore"
327.2543437,"C18H34O2","CCOC(CCCCCCCCCC#CCC)OCC",0.819748468014311
329.1608582,"C16H26O7","CCC(=C)C(O)=O.COC(=O)C(C)=C.CC(=C)C(=O)OCCO",1.00487662007301
333.22052,"C17H36N2S2","CCCCN(CCCC)C(S)=S.CN(C)C1CCCCC1",0.508990116707882
335.1414998,"C16H31BrO2","CCCCCCCCCCCCCCC(Br)C(O)=O",0.497451382821218
335.1414998,"C21H18N6","N(c1ccccc1)c2nc(Nc3ccccc3)nc(Nc4ccccc4)n2",0.000980755579397868
337.2061056,"C15H31NO7","OCCN(CCO)CCO.OC(=O)CCCCCCCC(O)=O",0.520369448
337.2060852,"C15H31NO7","OCCN(CCO)CCO.OC(=O)CCCCCCCC(O)=O",0.525969715068198
337.2060852,"C15H31NO7","OCCN(CCO)CCO.OC(=O)CCCCCCCC(O)=O",0.525969715068198
339.2541097,"C20H36O4","[O-]C(=O)CCCCCCCCCCCCCCCCCCC([O-])=O",1.01959412044335
339.2541097,"C20H36O4","CCCC/C=C/CCCC(=O)OC(CCCC)CCCCC(O)=O",1.01959412044335
339.2541097,"C20H36O4","CCCCC(CCCCC(O)=O)OC(=O)CCCC\C=C\CCC",1.01959412044335
339.2541097,"C20H36O4","CCCCC/C=C/CCCCCC(CC(=O)OCC(C)C)C(O)=O",1.01959412044335
339.2541097,"C16H38NO4P","CCCC[N+](CCCC)(CCCC)CCCC.O[P](O)([O-])=O",0.517210168753873
339.2541097,"C16H38NO4P","[NH4+].CCCCC(CC)CO[P]([O-])(=O)OCC(CC)CCCC",0.517210168753873
339.2541097,"C20H38O5","CCCCOCCOC(=O)CCCCC(=O)OCC(CC)CCCC",0.0195941204433518
339.2541097,"C20H38O5","CCCCCCC(=O)OC(C)COCC(C)OC(=O)CCCCCC",0.0195941204433518
339.2541097,"C20H38O5","CCCCC(CC)C(=O)OCCOCCOC(=O)C(CC)CCCC",0.0195941204433518
339.2541097,"C19H34O2","CCCCC/C=C\C\C=C/CCCCCCCC(=O)OC",0.0195941204433518
339.2541097,"C19H34O2","CCCCC#CCCCCCCCCOC1CCCCO1",0.0195941204433518
339.2541097,"C19H34O2","CCCCCCCCCCCCOC(=O)[C@H]1CCCC=C1",0.0195941204433518
