mz,rt,X700_900_Neg_jgu1.mzXML,X700_900_Neg_jgu2.mzXML,X700_900_Neg_jgw1.mzXML,X700_900_Neg_jgw2.mzXML,X700_900_Neg_nju1.mzXML,X700_900_Neg_nju2.mzXML,X700_900_Neg_njw1.mzXML,X700_900_Neg_njw2.mzXML,X700_900_Neg_oju2.mzXML,X700_900_Neg_ojw1.mzXML,SampleID,formula.pred,isoscore,mserror,ms1score,SMILES,DbID,Adducts,neutralscore,chracaterscore,ionmodescore,adductscore,MS2score,allscore,temp.scorevalues
861.6814168,8.820683333,100,100,100,100,701662.1875,630119.625,730444.6875,708627.125,100,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861.6814168,8.820683333,100,100,100,100,701662.1875,630119.625,730444.6875,708627.125,100,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861.8024089,8.1511,100,100,100,100,100,100,5719988.5,100,100,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860.2991943,10.3619,305707.625,296354,308864.2188,433300.3125,100,100,100,100,100,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862.6634318,7.331666667,100,100,100,100,520164.375,573058.1875,287466.5,185656.5469,100,100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862.6848348,8.820683333,100,100,100,100,362220.6875,398378.1563,549595.75,477938.5625,100,100,7,C59H90O4,-1.077905813,0.009950331,-2.067955482,COC1=C(OC)C(=O)C(=C(C)C1=O)C\C=C(C)\CC\C=C(C)\CC\C=C(C)\CC\C=C(C)\CC\C=C(C)\CC\C=C(C)\CC\C=C(C)\CC\C=C(C)\CC\C=C(C)\CCC=C(C)C,1758,[M]-,0,0,0,0,0,0,0
862.8345947,8.471416667,100,100,100,100,100,100,2380169.25,100,100,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863.8174032,8.471416667,100,100,100,100,100,100,51911460,100,100,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864.2111613,5.993133333,247074.625,221274.7031,383485.5313,250882.0469,100,100,100,100,100,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864.8209229,8.471416667,100,100,100,100,100,100,31504012,100,100,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865.5825806,10.24131667,841610.8125,809147.375,361690.2188,537591.5625,100,100,100,100,100,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865.7859701,8.820683333,100,100,100,100,370940.7813,263716.375,2252981,185428.75,100,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864.8210449,8.500416667,100,100,100,100,100,100,10527562,100,100,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866.208903,10.4202,259744,188906.4844,209702.9844,279061.5938,100,100,100,100,100,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866.5861613,10.23935,537709.375,541709.875,228833.125,285138.6875,100,100,100,100,100,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866.690918,10.34463333,100,100,100,100,1278799.375,689808.5625,1031109.688,1524697.5,100,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866.690918,10.34463333,100,100,100,100,1278799.375,689808.5625,1031109.688,1524697.5,100,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
