mz
100.9322998
101.9324281
101.9324395
101.9324577
102.9307039
102.9556329
110.9744984
110.9745226
116.9196411
116.9196565
116.9196625
116.9196646
116.9196724
116.919675
116.9196806
116.9197006
116.9197037
116.9197547
116.9197733
116.9197946
116.9198217
116.9198247
116.9198329
116.9198448
117.9237332
117.9237491
117.9237534
117.9237588
117.9237798
117.9237801
117.9237951
117.9237969
117.9238534
117.9238891
117.9239781
118.9229864
118.922992
118.9229993
118.9230001
124.8934875
124.9538293
124.9538732
130.9429865
130.9430054
130.9430126
130.943013
130.9430197
130.9430224
130.9430283
130.9430284
130.9430408
130.9430421
130.9430422
130.9431493
131.9431707
131.9431799
132.9906603
132.9906836
132.9906979
132.9906995
132.9907
132.9907167
134.8638507
134.8638551
134.8638819
134.8638923
134.8638959
134.863908
134.8639352
135.0438773
135.9698414
135.9698492
135.9698519
135.9698529
135.9698639
135.9698647
135.9698675
135.9698744
135.9698839
135.9698842
135.9698861
135.9698887
135.9698899
135.9698944
136.8620429
136.8620714
136.8620802
136.8620858
136.8620911
136.8620914
136.8620949
136.8621025
136.862105
136.862115
136.862132
136.9902764
136.9902954
137.9657128
142.923989
146.9207499
146.92077
146.9207943
146.9266337
146.9266755
146.9376934
146.9601533
146.9601658
146.9601694
146.9601746
146.9601788
146.9601992
146.9602195
146.9602328
146.9602509
146.9602809
146.960282
146.9603056
146.9603063
146.9603322
148.9177547
148.9178464
148.9178769
148.9178991
148.9179433
148.9381914
149.9358604
149.9358796
149.9359032
149.9359158
149.9359334
149.9359433
149.9359543
149.9359641
149.9359643
149.9359843
149.9359998
149.9360026
149.9360162
149.9360497
152.9777304
153.8675511
153.8675626
153.8675637
153.8675678
153.8675727
153.8675818
153.8675862
153.8675988
153.8675992
153.8676144
154.9732369
154.9732447
154.9732567
154.9732824
154.9732938
154.9733137
154.9733283
154.9733325
154.973345
154.9733632
154.9733785
154.973384
154.9734163
156.8940684
157.0110218
158.9775651
158.9775878
158.9776099
158.9776178
158.9776183
158.9776397
158.9776611
158.9776639
158.9776985
158.9777246
159.0289212
159.9382966
160.9344767
160.934716
160.9759611
161.912595
161.9126591
161.9126618
161.9346758
162.0188293
162.9302232
163.8965994
164.0345036
164.9263759
164.9264061
164.9264427
164.9265238
164.9265471
167.8357612
167.8357657
167.8357697
167.8357725
167.8357746
167.8357813
167.8357848
167.8357901
167.8357993
167.8358045
167.8358112
167.8358202
169.8329841
169.832996
169.8329998
169.833
169.8330015
169.8330053
169.8330128
169.8330179
169.8330197
169.8330318
169.8330742
170.9433948
170.9434408
170.9436657
170.9436695
170.9437392
170.9437879
170.9438422
171.8306058
171.830631
171.8306528
171.8306626
171.8306701
171.8306921
171.8307
171.8307114
171.8307237
171.8307498
173.8279269
173.8280011
173.8280128
173.8280288
173.8280435
173.8280535
173.8280665
173.8280679
173.8280686
173.8280735
173.8280797
173.828085
174.8864788
174.9552509
174.9552547
174.9552561
174.9552614
174.9552665
174.9552707
174.9552714
174.9552852
174.9552866
174.9553015
174.9553222
174.9553273
174.9553477
174.9553508
174.9553575
174.9553681
174.9553721
174.9553881
174.955395
174.9554313
180.9723257
180.972361
180.9724111
180.9724643
180.9725362
180.9725495
180.9725496
180.9726121
182.9877962
182.987805
182.9878053
182.9878073
182.9878084
182.9878093
182.9878229
182.9878274
182.9878292
182.9878318
182.9878336
182.9878339
182.9878344
182.9878382
182.9878387
182.9878407
182.9878477
182.9878541
182.9878545
182.9878571
182.9878587
182.9878752
182.9879021
183.9335579
183.9911174
183.9911261
183.9911374
183.9911445
183.9911448
183.9911474
183.9911614
183.9911679
183.991168
183.9911767
183.991179
183.9911858
183.9911859
183.9911904
183.991196
183.9912006
183.9912011
183.9912061
183.9912153
183.9912244
183.9912286
183.9912533
183.9912657
183.9912681
183.9912926
183.9913236
184.9151435
184.9151518
184.9152924
184.9152951
184.9153341
184.9153544
184.9153648
188.9508599
189.039673
189.0397525
189.8503312
189.8504132
190.9277099
190.9277125
190.9277239
190.9277438
190.9277948
190.9278188
190.9278515
190.9278665
190.9278726
190.9279028
190.9478924
191.1070647
191.8455752
192.9281159
192.9281212
192.928145
192.9281549
192.9281565
192.9281622
192.9281663
192.9281869
192.9281916
192.9282041
192.9282225
192.9282429
192.9282582
192.9282735
192.9282736
192.9282926
192.9282937
192.9283093
192.9283361
193.9259686
193.9260035
193.9260311
193.9260356
193.9260452
193.9260495
193.9260556
193.9260709
193.9260994
193.926117
193.926122
193.9261222
193.9261271
193.9261425
193.9261578
193.9261665
193.9261748
193.926212
194.0815843
194.9051713
194.9235758
194.9236192
194.9236259
194.9236477
194.92366
194.9236685
194.9236856
194.9237218
194.9237258
194.9237312
194.9237584
194.9237623
194.9237788
194.923789
195.1383863
195.8101374
195.8101535
195.8101649
195.8101732
195.8101754
195.8101754
195.8101762
195.8101849
195.8101927
195.810206
197.0035653
197.0035701
197.0035728
197.0035751
197.0035863
197.0035884
197.0035903
197.0035904
197.0035906
197.0036075
197.0036099
197.0036104
197.0036217
197.8071892
197.8071973
197.8071999
197.8072049
197.8072207
197.807239
197.8072405
197.8072549
198.8965346
198.9357956
198.9358166
198.9358316
198.935842
198.9358664
198.9358673
198.9358762
198.9358858
198.9359281
199.8041837
199.804236
199.8042576
199.8042624
199.8042835
199.8042988
199.8043264
199.8043437
199.804349
201.1126829
201.9056781
207.138565
207.1386227
207.9306037
207.9306705
207.9307078
207.9307115
207.9307352
207.9307757
207.9307813
207.9307863
207.9308136
207.9308369
207.9308458
207.9308516
207.9308584
207.9308837
208.141886
209.1542437
209.9262382
209.926304
209.9263184
209.9263395
209.9263402
209.9263471
209.926352
209.926361
209.9263632
209.9263638
209.926376
209.9264383
209.9264683
209.9264721
209.9264825
209.9264826
