"mz","rt","X500_700_Neg_JeansA.mzXML","X500_700_Neg_JeansB.mzXML","X500_700_Neg_JeansC.mzXML","X500_700_Neg_JeansD.mzXML","X500_700_Neg_JeansDx.mzXML","X500_700_Neg_JeansE.mzXML","X500_700_Neg_JeansF.mzXML","X500_700_Neg_JeansG.mzXML","X500_700_Neg_JeansGx.mzXML","SampleID","formula.pred","isoscore","mserror","ms1score","SMILES","DbID","Adducts","neutralscore","ionmodescore","adductscore","MS2score","allscore"
555.30234781901,4.38923333333333,100,100,100,100,100,4906.77587890625,686386.5625,602103.8125,187172.671875,7,"C36H45O3P","0.00224538306657326","-4.47151919944604","-4.46927381637947","C1CCC(CC1)c2ccccc2OP(Oc3ccccc3C4CCCCC4)Oc5ccccc5C6CCCCC6","14652","[M-H]-","0","-0.5","0","0","0"
556.305786132812,4.38923333333333,100,100,100,100,100,100,207106.859375,167713.984375,46100.546875,7,"C36H45O3P","-0.0737476679449771","-4.25991501849896","-4.33366268644394","C1CCC(CC1)c2ccccc2OP(Oc3ccccc3C4CCCCC4)Oc5ccccc5C6CCCCC6","14652","[M-H]-","0","-0.5","0","0","0"
556.346557617188,5.80665,100,100,615276.9375,44782.53125,8649.21875,100,100,5394.935546875,100,3,"C31H46N2O4","-0.493767138837318","-3.77523002399623","-4.26899716283355","CC1(C)CC(N)CC(C)(CN)C1.CC(C)(c2ccc(OCC3CO3)cc2)c4ccc(OCC5CO5)cc4","30964","[M+CH2O2-H]-","0","0","0","0","-4.26899716283355"
554.888061523438,7.32361666666667,100,100,100,100,100,100,157803.453125,133766.796875,17626.83984375,7,"0","0","0","0","0","0","0","0","0","0","0","0"
557.336507161458,9.74888333333333,584782.3125,333392.53125,2106806.5,734032.6875,278539.9375,75958.421875,999208.5,664912.4375,297702.78125,3,"0","0","0","0","0","0","0","0","0","0","0","0"
557.349731445312,5.77728333333333,100,100,187797.234375,17542.68359375,100,100,100,100,100,3,"C31H46N2O4","-0.576547529315788","-4.48491458637151","-5.0614621156873","CC1(C)CC(N)CC(C)(CN)C1.CC(C)(c2ccc(OCC3CO3)cc2)c4ccc(OCC5CO5)cc4","37714","[M+CH2O2-H]-","0","0","0","0","-5.0614621156873"
557.336486816406,9.74888333333333,183724.0625,110906.9921875,574910.8125,196194.96875,79263.5546875,29962.208984375,308884.65625,203270.984375,82451.859375,3,"0","0","0","0","0","0","0","0","0","0","0","0"
558.362101236979,6.30611666666667,100,100,152628.78125,8034.87744140625,100,100,10832.3515625,5268.34912109375,4572.62939453125,3,"0","0","0","0","0","0","0","0","0","0","0","0"
559.334187825521,5.5729,100,100,390617.59375,100,100,100,23364.037109375,3150.87768554688,100,3,"0","0","0","0","0","0","0","0","0","0","0","0"
560.153564453125,4.80901666666667,100,100,100,100,100,100,181883.8125,178270.421875,190511.75,9,"0","0","0","0","0","0","0","0","0","0","0","0"
558.294921875,5.77728333333333,100,100,519281.125,32764.486328125,4822.791015625,100,100,5115.0546875,100,3,"0","0","0","0","0","0","0","0","0","0","0","0"
561.291971842448,5.77728333333333,100,100,209473.921875,15126.0283203125,100,100,3824.9287109375,100,100,3,"C33H46ClNO2;C27H46O12","-0.559809856830384;-2.87833926157504","0.00995033085316809;0.00995033085316809","-0.549859525977216;-2.86838893072188","[H+].[Cl-].CC(C)c1ccc2c(CCC3C(C)(CCCC23C)CN(CCC(C)=O)CCC(=O)c4ccccc4)c1;CC(C)C(O)C(C)(C)CO.CC(C)(CO)CO.OC(=O)CCCCC(O)=O.OC(=O)c1cccc(c1)C(O)=O","48115;32953","[M+Cl]-;[M-H]-","0;0","-0.5;0","0;1","0;0","0;0"
562.305297851562,6.30611666666667,100,100,118014.4609375,100,100,100,100,4691.61083984375,100,3,"0","0","0","0","0","0","0","0","0","0","0","0"
563.308044433594,5.07583333333333,70619.890625,90328.3359375,386265.90625,85839.53125,72610.6953125,69137.8671875,77505.9921875,49217.171875,77118.3046875,3,"0","0","0","0","0","0","0","0","0","0","0","0"
564.311808268229,5.07583333333333,19529.0390625,31195.4765625,114124.59375,30384.919921875,23713.87890625,24440.3359375,26993.5,18981.322265625,46127.39453125,3,"0","0","0","0","0","0","0","0","0","0","0","0"
563.307983398438,5.07583333333333,19529.0390625,31195.4765625,114124.59375,30384.919921875,23713.87890625,24440.3359375,26993.5,18981.322265625,46127.39453125,3,"0","0","0","0","0","0","0","0","0","0","0","0"
567.300374348958,5.45645,36324.9140625,14742.3701171875,221825.109375,38543.640625,10371.3232421875,100,12804.259765625,23199.4921875,10362.42578125,3,"0","0","0","0","0","0","0","0","0","0","0","0"
566.906921386719,7.2946,100,100,100,100,100,100,126574.0703125,78864.328125,20349.84375,7,"0","0","0","0","0","0","0","0","0","0","0","0"
566.906921386719,7.2946,100,100,100,100,100,100,126574.0703125,78864.328125,20349.84375,7,"0","0","0","0","0","0","0","0","0","0","0","0"
568.903747558594,7.32361666666667,100,100,100,100,100,100,131409.3125,78726.7421875,25756.755859375,7,"0","0","0","0","0","0","0","0","0","0","0","0"
571.352294921875,10.0744666666667,1464436.25,454882.46875,763898.8125,689289.25,193455.3125,5727.537109375,258044.125,596704.75,275256.125,1,"0","0","0","0","0","0","0","0","0","0","0","0"
571.352864583333,10.8247166666667,89750.1171875,37528.7421875,6113071.5,34628.20703125,8656.140625,100,24916.2734375,29472.595703125,8446.0029296875,3,"0","0","0","0","0","0","0","0","0","0","0","0"
572.355753580729,10.8247166666667,436710.625,126483.8125,1900524.375,200923.625,62989.58203125,100,84959.5390625,205929.921875,76127.3203125,3,"0","0","0","0","0","0","0","0","0","0","0","0"
573.331481933594,6.6946,211886.3125,140263.921875,522225.71875,142888.96875,148537.609375,142891.765625,613921.75,172877.28125,142558.5,7,"0","0","0","0","0","0","0","0","0","0","0","0"
573.356811523438,10.8247166666667,60979.20703125,28239.83984375,299913.78125,40916.62890625,10604.47265625,100,15960.8828125,36259.83984375,11948.19140625,3,"0","0","0","0","0","0","0","0","0","0","0","0"
574.334818522135,6.6946,63109.06640625,46281.81640625,144957.953125,43527.88671875,43056.6640625,42742.3359375,188497.625,46665.2578125,41224.89453125,7,"0","0","0","0","0","0","0","0","0","0","0","0"
575.416524251302,9.49076666666667,100,100,100,100,100,100,62836.45703125,150389.6875,56623.828125,8,"0","0","0","0","0","0","0","0","0","0","0","0"
576.360778808594,5.10466666666667,112282.7734375,89394.609375,230562.265625,74487.9453125,70235.1171875,84426.890625,75413.546875,78961.625,105540.140625,3,"0","0","0","0","0","0","0","0","0","0","0","0"
581.316121419271,5.45645,6850.576171875,22371.03125,472682.8125,12659.6201171875,100,100,6692.9013671875,9394.759765625,100,3,"0","0","0","0","0","0","0","0","0","0","0","0"
582.510131835938,9.68401666666667,100,7844.45068359375,29993.935546875,57096.7421875,121681.546875,48685.33203125,40210.546875,117769.7265625,9851.5517578125,5,"0","0","0","0","0","0","0","0","0","0","0","0"
583.32822672526,6.3646,5404.552734375,100,7800768.5,1792970.625,581948.375,2577457.5,3624565.25,2715374.75,1043363.3125,3,"0","0","0","0","0","0","0","0","0","0","0","0"
583.328063964844,6.36363333333333,100,100,100,100,100,100,1004735.5625,568686.125,75623.5234375,7,"0","0","0","0","0","0","0","0","0","0","0","0"
583.328063964844,6.36363333333333,100,100,100,100,100,100,1004735.5625,568686.125,224137.21875,7,"0","0","0","0","0","0","0","0","0","0","0","0"
584.331237792969,6.36363333333333,100,100,100,100,100,100,309779.4375,29863.599609375,67140.2890625,7,"C33H47ClN4O3","-0.906330860603016","0.00995033085316809","-0.563047196416515","[H+].[Cl-].CCC(Oc1ccc(cc1C(C)(C)CC)C(C)(C)CC)C(=O)Nc2ccc(cc2)N3N=C(CC3=O)N4CCCC4","47586","[M]-","0.5","0","0.5","0","0"
584.331237792969,6.36363333333333,100,100,23112.103515625,100,100,100,309779.4375,167626.1875,67140.2890625,7,"C33H47ClN4O3","-0.906330860603016","0.00995033085316809","-0.896380529749848","[H+].[Cl-].CCC(Oc1ccc(cc1C(C)(C)CC)C(C)(C)CC)C(=O)Nc2ccc(cc2)N3N=C(CC3=O)N4CCCC4","47586","[M]-","0","0","0.5","0","0"
